edgebits,nonce,seconds,found,device,cycle
28,125,1.468665,0,0,
28,126,1.478208,0,0,
28,127,1.468137,0,0,
28,128,1.473761,0,0,
28,129,1.472090,0,0,
28,130,1.467556,0,0,
28,131,1.471598,0,0,
28,132,1.474145,0,0,
28,133,1.465292,0,0,
28,134,1.468680,0,0,
28,135,1.464023,0,0,
28,136,1.467831,0,0,
28,137,1.468717,0,0,
28,138,1.474120,0,0,
28,139,1.469535,0,0,
28,140,1.470884,0,0,
28,141,1.480195,0,0,
28,142,1.469320,0,0,
28,143,1.470390,0,0,
28,144,1.460175,0,0,
28,145,1.469232,0,0,
28,146,1.465616,0,0,
28,147,1.467283,0,0,
28,148,1.483192,0,0,
28,149,1.468224,0,0,
28,150,1.473959,0,0,
28,151,1.471331,0,0,
28,152,1.485774,0,0,
28,153,1.464084,0,0,
28,154,1.475382,0,0,
28,155,1.472218,0,0,
28,156,1.484058,0,0,
28,157,1.471129,0,0,
28,158,1.473121,0,0,
28,159,1.477566,0,0,
28,160,1.469491,0,0,
28,161,1.475667,0,0,
28,162,1.478287,0,0,
28,163,1.466989,0,0,
28,164,1.467272,0,0,
28,165,1.476210,0,0,
28,166,1.471715,0,0,
28,167,1.469113,0,0,
28,168,1.469094,0,0,
28,169,1.481000,0,0,
28,170,1.469438,0,0,
28,171,1.473404,0,0,
28,172,1.473444,0,0,
28,173,1.472093,0,0,
28,174,1.454685,0,0,
28,175,1.470781,0,0,
28,176,1.472289,0,0,
28,177,1.473114,0,0,
28,178,1.474878,0,0,
28,179,1.471590,0,0,
28,180,1.472025,0,0,
28,181,1.477477,0,0,
28,182,1.472306,0,0,
28,183,1.476784,0,0,
28,184,1.469077,0,0,
28,185,1.477477,0,0,
28,186,1.465685,0,0,
28,187,1.473742,0,0,
28,188,1.468952,0,0,
28,189,1.477208,0,0,
28,190,1.481245,0,0,
28,191,1.475779,0,0,
28,192,1.467151,0,0,
28,193,1.475184,0,0,
28,194,1.466044,0,0,
28,195,1.474922,0,0,
28,196,1.474575,0,0,
28,197,1.471113,0,0,
28,198,1.472035,0,0,
28,199,1.464657,0,0,
28,200,1.469139,0,0,
28,201,1.480172,0,0,
28,202,1.468494,0,0,
28,203,1.474518,0,0,
28,204,1.477600,0,0,
28,205,1.471652,0,0,
28,206,1.471432,0,0,
28,207,1.463908,0,0,
28,208,1.460283,0,0,
28,209,1.471517,0,0,
28,210,1.475522,0,0,
28,211,1.475656,0,0,
28,212,1.464230,0,0,
28,213,1.472800,0,0,
28,214,1.462179,0,0,
28,215,1.473880,0,0,
28,216,1.459513,0,0,
28,217,1.464407,0,0,
28,218,1.476684,0,0,
28,219,1.479021,0,0,
28,220,1.480326,0,0,
28,221,1.475961,0,0,
28,222,1.473854,0,0,
28,223,1.468404,0,0,
28,224,1.475730,0,0,
28,225,1.469470,0,0,
28,226,1.471184,0,0,
28,227,1.475287,0,0,
28,228,1.474661,0,0,
28,229,1.475753,0,0,
28,230,1.464625,0,0,
28,231,1.476217,0,0,
28,232,1.468349,0,0,
28,233,1.473067,0,0,
28,234,1.474302,0,0,
28,235,1.467918,0,0,
28,236,1.479062,0,0,
28,237,1.474331,0,0,
28,238,1.476205,0,0,
28,239,1.477098,0,0,
28,240,1.460923,0,0,
28,241,1.469420,0,0,
28,242,1.479490,0,0,
28,243,1.471636,0,0,
28,244,1.469743,0,0,
28,245,1.462212,0,0,
28,246,1.471001,0,0,
28,247,1.465608,0,0,
28,248,1.472515,0,0,
28,249,1.471390,0,0,
28,250,1.462737,0,0,
28,251,1.468342,0,0,
28,252,1.474732,0,0,
28,253,1.477574,0,0,
28,254,1.480063,0,0,
28,255,1.467844,0,0,
28,256,1.497587,1,0,a05cbb 12746fa 1d8175c 1ddd2cb 20c4d82 20dc2ce 2a4a2c4 31ac640 3236579 32df69d 3767de4 44957c2 44fcb88 4682991 48f9a13 544f05d 5aa195c 62196e7 6d7e0bc 6e6463b 6fb5131 73541ff 77694a8 785ff0b 7b69c98 7c3e8b8 8c4d566 975f688 ada0cfe ae02590 b1ce0a5 b55510a b7d156d becfe66 c6402a9 dc29ecc e004cd4 e7cb99d f0ed3ea f189590 f27f7dd fadbd6f
28,257,1.475374,0,0,
28,258,1.467621,0,0,
28,259,1.474094,0,0,
28,260,1.469099,0,0,
28,261,1.473812,0,0,
28,262,1.464439,0,0,
28,263,1.466699,0,0,
28,264,1.474825,0,0,
28,265,1.462228,0,0,
28,266,1.470926,0,0,
28,267,1.469024,0,0,
28,268,1.471757,0,0,
28,269,1.466371,0,0,
28,270,1.472125,0,0,
28,271,1.463742,0,0,
28,272,1.458794,0,0,
28,273,1.468036,0,0,
28,274,1.475411,0,0,
28,275,1.468419,0,0,
28,276,1.486224,0,0,
28,277,1.479993,0,0,
28,278,1.462490,0,0,
28,279,1.469387,0,0,
28,280,1.469339,0,0,
28,281,1.466144,0,0,
28,282,1.477600,0,0,
28,283,1.484258,0,0,
28,284,1.466876,0,0,
28,285,1.479041,0,0,
28,286,1.471316,0,0,
28,287,1.477158,0,0,
28,288,1.464971,0,0,
28,289,1.474783,0,0,
28,290,1.475858,0,0,
28,291,1.475448,0,0,
28,292,1.468563,0,0,
28,293,1.467996,0,0,
28,294,1.476112,0,0,
28,295,1.465006,0,0,
28,296,1.469741,0,0,
28,297,1.464972,0,0,
28,298,1.467890,0,0,
28,299,1.479996,0,0,
28,300,1.469398,0,0,
28,301,1.470917,0,0,
28,302,1.473858,0,0,
28,303,1.478274,0,0,
28,304,1.466944,0,0,
28,305,1.471136,0,0,
28,306,1.463950,0,0,
28,307,1.463338,0,0,
28,308,1.473146,0,0,
28,309,1.467971,0,0,
28,310,1.470964,0,0,
28,311,1.466726,0,0,
28,312,1.484347,0,0,
28,313,1.471427,0,0,
28,314,1.477099,0,0,
28,315,1.477670,0,0,
28,316,1.468875,0,0,
28,317,1.467010,0,0,
28,318,1.472997,0,0,
28,319,1.477365,0,0,
28,320,1.471018,0,0,
28,321,1.472153,0,0,
28,322,1.471598,0,0,
28,323,1.463617,0,0,
28,324,1.477168,0,0,
28,325,1.470527,0,0,
28,326,1.479376,0,0,
28,327,1.475256,0,0,
28,328,1.460543,0,0,
28,329,1.471185,0,0,
28,330,1.480703,0,0,
28,331,1.465353,0,0,
28,332,1.461442,0,0,
28,333,1.488537,1,0,cabe45 194bc99 212b5f4 22597bc 22e2a64 2411f53 31036da 35ce4a1 42467b5 61c1f81 6441476 65ef462 680e4b4 6b04bff 6b54210 6c13028 6d5de06 6d6dba7 6fc195c 71232c0 77013f9 78fac88 7dd2232 8456b26 9669c43 988dbb3 9aae975 9d30835 a18152a af3b5b6 b4583dd b7da575 b80a9de ba59cdc bd8acfa cdee8bb d5057de d8d01f2 d969685 d9ef8a7 f6896c5 fb29c69
28,334,1.492338,0,0,
