edgebits,solver,gpu,nonce,edges,dupes,solve_ms
31,mean,0,5000204,1892,4,273
31,mean,0,5000205,1920,2,273
31,mean,0,5000206,1834,2,273
31,mean,0,5000207,1960,8,273
31,mean,0,5000208,1802,0,274
31,mean,0,5000209,1994,0,273
31,mean,0,5000210,1950,2,273
31,mean,0,5000211,1868,2,272
31,mean,0,5000212,1892,0,272
31,mean,0,5000213,1820,0,274
31,mean,0,5000214,1958,0,273
31,mean,0,5000215,1968,4,272
31,mean,0,5000216,1956,0,274
31,mean,0,5000217,2070,0,274
31,mean,0,5000218,1912,2,273
31,mean,0,5000219,1956,2,273
31,mean,0,5000220,1990,0,274
31,mean,0,5000221,1998,0,273
31,mean,0,5000222,1964,0,272
31,mean,0,5000223,2002,2,273
31,mean,0,5000224,1790,2,274
31,mean,0,5000225,1846,2,273
31,mean,0,5000226,1880,2,273
31,mean,0,5000227,2024,4,273
31,mean,0,5000228,1904,2,273
31,mean,0,5000229,1954,0,274
31,mean,0,5000230,1964,4,273
31,mean,0,5000231,2020,0,272
31,mean,0,5000232,1878,0,273
31,mean,0,5000233,1952,6,273
31,mean,0,5000234,2066,2,273
31,mean,0,5000235,2006,2,273
31,mean,0,5000236,1944,0,272
31,mean,0,5000237,2056,0,272
31,mean,0,5000238,1842,2,274
31,mean,0,5000239,2014,0,274
31,mean,0,5000240,2004,2,273
31,mean,0,5000241,1854,0,274
31,mean,0,5000242,2030,2,273
31,mean,0,5000243,1938,0,275
31,mean,0,5000244,1802,2,273
31,mean,0,5000245,1934,0,275
31,mean,0,5000246,1764,0,273
31,mean,0,5000247,2006,0,306
31,mean,0,5000248,2028,2,276
31,mean,0,5000249,1978,0,274
31,mean,0,5000250,2026,2,273
31,mean,0,5000251,1980,2,274
31,mean,0,5000252,1996,4,273
31,mean,0,5000253,1876,2,274
31,mean,0,5000254,1938,1,273
31,mean,0,5000255,1866,0,273
31,mean,0,5000256,2026,2,273
31,mean,0,5000257,1864,0,273
31,mean,0,5000258,1948,2,273
31,mean,0,5000259,2034,2,274
31,mean,0,5000260,1960,2,274
31,mean,0,5000261,1854,0,273
31,mean,0,5000262,1940,2,274
31,mean,0,5000263,1978,0,272
31,mean,0,5000264,2010,0,274
31,mean,0,5000265,1858,2,274
31,mean,0,5000266,2040,0,272
31,mean,0,5000267,1812,2,274
31,mean,0,5000268,1908,2,272
31,mean,0,5000269,1878,0,273
31,mean,0,5000270,1902,2,273
31,mean,0,5000271,1972,2,273
31,mean,0,5000272,1912,0,272
31,mean,0,5000273,1898,2,273
31,mean,0,5000274,1944,2,274
31,mean,0,5000275,1926,0,272
31,mean,0,5000276,1922,0,274
31,mean,0,5000277,1954,2,273
31,mean,0,5000278,1932,0,274
31,mean,0,5000279,1926,5,273
31,mean,0,5000280,2022,6,273
31,mean,0,5000281,1898,4,274
31,mean,0,5000282,1938,4,273
31,mean,0,5000283,2000,2,274
31,mean,0,5000284,1930,0,272
31,mean,0,5000285,1898,2,273
31,mean,0,5000286,2024,0,274
31,mean,0,5000287,1986,0,274
31,mean,0,5000288,1962,0,273
31,mean,0,5000289,1974,2,273
31,mean,0,5000290,1882,2,273
31,mean,0,5000291,1866,2,273
31,mean,0,5000292,1976,2,273
31,mean,0,5000293,1928,0,274
31,mean,0,5000294,1854,2,306
31,mean,0,5000295,1948,2,275
31,mean,0,5000296,1808,4,274
31,mean,0,5000297,1852,2,274
31,mean,0,5000298,1908,0,273
31,mean,0,5000299,1980,2,274
31,mean,0,5000300,1996,8,274
31,mean,0,5000301,1770,0,273
31,mean,0,5000302,1980,0,274
31,mean,0,5000303,2000,0,273
31,mean,0,5000304,1980,2,274
31,mean,0,5000305,1888,0,273
31,mean,0,5000306,1890,2,273
31,mean,0,5000307,2038,2,274
31,mean,0,5000308,1942,0,274
31,mean,0,5000309,1942,0,274
31,mean,0,5000310,1876,0,273
31,mean,0,5000311,1932,0,273
31,mean,0,5000312,1960,2,274
31,mean,0,5000313,1972,2,273
31,mean,0,5000314,1934,0,273
31,mean,0,5000315,1906,0,273
31,mean,0,5000316,1954,2,273
31,mean,0,5000317,1912,0,273
31,mean,0,5000318,1952,0,272
31,mean,0,5000319,1998,0,273
31,mean,0,5000320,1914,2,273
31,mean,0,5000321,1868,0,273
31,mean,0,5000322,1806,0,273
31,mean,0,5000323,1904,0,274
31,mean,0,5000324,1976,0,273
31,mean,0,5000325,1952,0,274
31,mean,0,5000326,1970,2,274
31,mean,0,5000327,1834,2,272
31,mean,0,5000328,1980,0,273
31,mean,0,5000329,1932,2,273
31,mean,0,5000330,2000,0,273
31,mean,0,5000331,1960,2,274
31,mean,0,5000332,1942,0,273
31,mean,0,5000333,2072,0,273
31,mean,0,5000334,1884,0,273
31,mean,0,5000335,1850,0,275
31,mean,0,5000336,1856,2,273
31,mean,0,5000337,1872,0,273
31,mean,0,5000338,1960,0,274
31,mean,0,5000339,2028,2,273
31,mean,0,5000340,1982,0,305
31,mean,0,5000341,1914,2,277
31,mean,0,5000342,1996,2,273
31,mean,0,5000343,1982,2,272
31,mean,0,5000344,1966,4,274
31,mean,0,5000345,1996,0,274
31,mean,0,5000346,1936,4,273
31,mean,0,5000347,2042,0,273
31,mean,0,5000348,1954,2,274
31,mean,0,5000349,1918,0,273
31,mean,0,5000350,1924,2,273
31,mean,0,5000351,1904,0,274
31,mean,0,5000352,1912,2,274
31,mean,0,5000353,1832,0,273
31,mean,0,5000354,1978,0,273
31,mean,0,5000355,1986,0,275
31,mean,0,5000356,1910,0,272
31,mean,0,5000357,1908,0,274
31,mean,0,5000358,1924,4,274
31,mean,0,5000359,1838,4,272
31,mean,0,5000360,1962,2,274
31,mean,0,5000361,1918,3,273
31,mean,0,5000362,1926,0,274
31,mean,0,5000363,1984,4,274
31,mean,0,5000364,1902,0,273
31,mean,0,5000365,1902,0,274
31,mean,0,5000366,1922,0,273
31,mean,0,5000367,2010,0,273
31,mean,0,5000368,1972,2,273
31,mean,0,5000369,2008,4,272
31,mean,0,5000370,1886,0,274
31,mean,0,5000371,1860,2,274
31,mean,0,5000372,1962,0,274
31,mean,0,5000373,2048,2,272
31,mean,0,5000374,1964,0,274
31,mean,0,5000375,1952,0,274
31,mean,0,5000376,1906,2,273
31,mean,0,5000377,2028,0,307
31,mean,0,5000378,1880,0,274
31,mean,0,5000379,1956,2,273
31,mean,0,5000380,1910,2,274
31,mean,0,5000381,1878,2,274
31,mean,0,5000382,2070,0,272
31,mean,0,5000383,1978,2,273
31,mean,0,5000384,1966,0,275
31,mean,0,5000385,1970,0,274
31,mean,0,5000386,1944,0,275
31,mean,0,5000387,1954,0,275
31,mean,0,5000388,1878,2,276
31,mean,0,5000389,1944,0,276
31,mean,0,5000390,1918,0,275
31,mean,0,5000391,1958,0,277
31,mean,0,5000392,1968,0,277
31,mean,0,5000393,1924,0,275
31,mean,0,5000394,1902,0,273
31,mean,0,5000395,1924,0,273
31,mean,0,5000396,1920,0,273
31,mean,0,5000397,1974,2,273
31,mean,0,5000398,1934,0,272
31,mean,0,5000399,1870,0,275
31,mean,0,5000400,1834,0,273
31,mean,0,5000401,1948,2,274
31,mean,0,5000402,1952,0,273
31,mean,0,5000403,1846,0,273
31,mean,0,5000404,1914,2,274
31,mean,0,5000405,1910,4,273
31,mean,0,5000406,1888,0,274
31,mean,0,5000407,1964,0,273
31,mean,0,5000408,1994,2,273
31,mean,0,5000409,1982,0,274
31,mean,0,5000410,1902,2,274
31,mean,0,5000411,1864,0,273
31,mean,0,5000412,2038,2,274
31,mean,0,5000413,1900,0,273
31,mean,0,5000414,2042,3,273
31,mean,0,5000415,1772,4,273
31,mean,0,5000416,1958,0,273
31,mean,0,5000417,1790,2,273
31,mean,0,5000418,2016,2,274
31,mean,0,5000419,1972,0,274
31,mean,0,5000420,1956,2,273
31,mean,0,5000421,1978,0,273
31,mean,0,5000422,1844,0,274
31,mean,0,5000423,1932,0,273
31,mean,0,5000424,1888,0,272
31,mean,0,5000425,1930,0,273
31,mean,0,5000426,1814,4,273
31,mean,0,5000427,1970,0,271
31,mean,0,5000428,1922,2,274
31,mean,0,5000429,1922,0,274
31,mean,0,5000430,1960,0,273
31,mean,0,5000431,1882,0,273
31,mean,0,5000432,1838,4,274
31,mean,0,5000433,2016,2,307
31,mean,0,5000434,1864,0,278
31,mean,0,5000435,1936,2,275
31,mean,0,5000436,1968,4,274
31,mean,0,5000437,1846,2,306
31,mean,0,5000438,1926,2,274
31,mean,0,5000439,2012,0,274
31,mean,0,5000440,1966,0,273
31,mean,0,5000441,2098,0,273
31,mean,0,5000442,2046,0,274
31,mean,0,5000443,1960,2,273
31,mean,0,5000444,1904,2,274
31,mean,0,5000445,1918,0,274
31,mean,0,5000446,2006,0,272
31,mean,0,5000447,1890,0,274
31,mean,0,5000448,1940,0,274
31,mean,0,5000449,1922,4,273
31,mean,0,5000450,1880,0,273
31,mean,0,5000451,1886,2,272
31,mean,0,5000452,2024,0,274
31,mean,0,5000453,1900,2,273
31,mean,0,5000454,1914,2,274
31,mean,0,5000455,1910,2,274
31,mean,0,5000456,1960,0,306
31,mean,0,5000457,2032,2,273
31,mean,0,5000458,1872,2,274
31,mean,0,5000459,1984,2,273
31,mean,0,5000460,1874,0,273
31,mean,0,5000461,1912,2,275
31,mean,0,5000462,1806,0,273
31,mean,0,5000463,1910,2,274
31,mean,0,5000464,1954,2,274
31,mean,0,5000465,2042,2,273
31,mean,0,5000466,1916,0,275
31,mean,0,5000467,1860,0,275
31,mean,0,5000468,1944,2,274
31,mean,0,5000469,2022,2,273
31,mean,0,5000470,1824,2,273
31,mean,0,5000471,2000,0,304
31,mean,0,5000472,1892,10,275
31,mean,0,5000473,1950,0,273
31,mean,0,5000474,1918,0,274
31,mean,0,5000475,1898,0,271
31,mean,0,5000476,2030,0,306
31,mean,0,5000477,1880,6,274
31,mean,0,5000478,1886,0,277
31,mean,0,5000479,1858,2,274
31,mean,0,5000480,1888,0,274
31,mean,0,5000481,1876,2,274
31,mean,0,5000482,1960,4,274
31,mean,0,5000483,1956,0,274
31,mean,0,5000484,1948,2,271
31,mean,0,5000485,1906,0,275
31,mean,0,5000486,1942,2,273
31,mean,0,5000487,1880,0,274
31,mean,0,5000488,1934,4,274
31,mean,0,5000489,1830,0,276
31,mean,0,5000490,1874,2,277
31,mean,0,5000491,2050,4,276
31,mean,0,5000492,1988,0,274
31,mean,0,5000493,1886,0,276
31,mean,0,5000494,1988,0,277
31,mean,0,5000495,1878,0,277
31,mean,0,5000496,1998,6,275
31,mean,0,5000497,2080,0,273
31,mean,0,5000498,1926,2,274
31,mean,0,5000499,1808,0,273
31,mean,0,5000500,2002,0,272
31,mean,0,5000501,2038,1,271
31,mean,0,5000502,1886,2,273
31,mean,0,5000503,1946,2,275
31,mean,0,5000504,1860,0,274
31,mean,0,5000505,1988,3,274
31,mean,0,5000506,1844,0,276
31,mean,0,5000507,1920,2,275
31,mean,0,5000508,1810,0,272
31,mean,0,5000509,2020,0,273
31,mean,0,5000510,2042,0,275
31,mean,0,5000511,1908,0,273
31,mean,0,5000512,1886,2,272
31,mean,0,5000513,1864,2,273
31,mean,0,5000514,1856,0,275
31,mean,0,5000515,1980,8,275
31,mean,0,5000516,1904,2,276
31,mean,0,5000517,1936,1,276
31,mean,0,5000518,2034,0,274
31,mean,0,5000519,1982,0,275
31,mean,0,5000520,2020,4,310
31,mean,0,5000521,1948,0,279
31,mean,0,5000522,1940,0,275
31,mean,0,5000523,1914,2,275
31,mean,0,5000524,2004,2,276
31,mean,0,5000525,1966,0,275
31,mean,0,5000526,1924,4,276
31,mean,0,5000527,1846,2,275
31,mean,0,5000528,1884,4,275
31,mean,0,5000529,1862,4,275
31,mean,0,5000530,1896,0,275
31,mean,0,5000531,1982,0,274
31,mean,0,5000532,1904,0,273
31,mean,0,5000533,1892,4,273
31,mean,0,5000534,1904,6,272
31,mean,0,5000535,1906,2,269
31,mean,0,5000536,2058,2,273
31,mean,0,5000537,1882,4,273
31,mean,0,5000538,1996,0,273
31,mean,0,5000539,1862,0,275
31,mean,0,5000540,1936,2,275
31,mean,0,5000541,2002,2,274
31,mean,0,5000542,1930,0,272
31,mean,0,5000543,1904,2,274
31,mean,0,5000544,1974,0,305
31,mean,0,5000545,1878,0,274
31,mean,0,5000546,1898,0,275
31,mean,0,5000547,1922,0,274
31,mean,0,5000548,1862,2,273
31,mean,0,5000549,1908,0,273
31,mean,0,5000550,2010,0,273
31,mean,0,5000551,1994,2,270
31,mean,0,5000552,1996,2,274
31,mean,0,5000553,1874,0,274
31,mean,0,5000554,1984,0,276
31,mean,0,5000555,1960,2,308
31,mean,0,5000556,1990,0,279
31,mean,0,5000557,1956,0,273
31,mean,0,5000558,1882,2,274
31,mean,0,5000559,1918,2,274
31,mean,0,5000560,1888,0,274
31,mean,0,5000561,1960,0,274
31,mean,0,5000562,1834,4,275
31,mean,0,5000563,2024,0,277
31,mean,0,5000564,2052,2,276
31,mean,0,5000565,1926,0,276
31,mean,0,5000566,1986,2,274
31,mean,0,5000567,1946,2,276
31,mean,0,5000568,1864,2,276
31,mean,0,5000569,1986,0,276
31,mean,0,5000570,1964,4,273
31,mean,0,5000571,1946,2,272
31,mean,0,5000572,1924,4,274
31,mean,0,5000573,1880,2,273
31,mean,0,5000574,2014,2,274
31,mean,0,5000575,1926,2,273
31,mean,0,5000576,1958,0,273
31,mean,0,5000577,1946,2,273
31,mean,0,5000578,1952,2,272
31,mean,0,5000579,1914,6,274
31,mean,0,5000580,1942,4,272
31,mean,0,5000581,1886,0,274
31,mean,0,5000582,1950,4,274
31,mean,0,5000583,2160,4,272
31,mean,0,5000584,1926,0,273
31,mean,0,5000585,1982,0,274
31,mean,0,5000586,1968,2,271
31,mean,0,5000587,1962,1,273
31,mean,0,5000588,1908,2,275
31,mean,0,5000589,1956,0,273
31,mean,0,5000590,2002,0,273
31,mean,0,5000591,1804,0,273
31,mean,0,5000592,1980,8,273
31,mean,0,5000593,1964,0,274
31,mean,0,5000594,1880,0,273
31,mean,0,5000595,1934,8,273
31,mean,0,5000596,1976,0,273
31,mean,0,5000597,1986,0,273
31,mean,0,5000598,1952,2,274
31,mean,0,5000599,1938,2,272
