edgebits,solver,gpu,nonce,edges,dupes,solve_ms
29,mean,0,178,242,0,99
29,mean,0,179,268,4,99
29,mean,0,180,240,0,99
29,mean,0,181,216,0,99
29,mean,0,182,274,0,100
29,mean,0,183,228,0,99
29,mean,0,184,244,0,99
29,mean,0,185,234,0,99
29,mean,0,186,212,0,99
29,mean,0,187,264,0,99
29,mean,0,188,320,0,108
29,mean,0,189,248,0,99
29,mean,0,190,250,0,99
29,mean,0,191,248,0,99
29,mean,0,192,228,0,99
29,mean,0,193,256,0,99
29,mean,0,194,240,2,99
29,mean,0,195,294,0,99
29,mean,0,196,240,0,100
29,mean,0,197,252,0,99
29,mean,0,198,224,0,99
29,mean,0,199,260,0,100
29,mean,0,200,280,0,100
29,mean,0,201,226,0,100
29,mean,0,202,264,0,99
29,mean,0,203,284,0,108
29,mean,0,204,230,0,99
29,mean,0,205,200,0,99
29,mean,0,206,248,0,107
29,mean,0,207,234,0,99
29,mean,0,208,222,0,99
29,mean,0,209,230,0,99
29,mean,0,210,230,0,99
29,mean,0,211,282,0,99
29,mean,0,212,224,2,100
29,mean,0,213,236,0,99
29,mean,0,214,212,0,99
29,mean,0,215,224,0,99
29,mean,0,216,270,4,99
29,mean,0,217,206,0,99
29,mean,0,218,220,0,99
29,mean,0,219,252,0,99
29,mean,0,220,250,0,99
29,mean,0,221,204,0,99
29,mean,0,222,254,0,99
29,mean,0,223,228,0,99
29,mean,0,224,312,0,107
29,mean,0,225,204,0,99
29,mean,0,226,254,0,99
29,mean,0,227,260,0,100
29,mean,0,228,242,0,99
29,mean,0,229,228,0,99
29,mean,0,230,282,0,99
29,mean,0,231,256,0,99
29,mean,0,232,236,0,99
29,mean,0,233,236,0,99
29,mean,0,234,294,2,99
29,mean,0,235,246,2,99
29,mean,0,236,222,0,99
29,mean,0,237,300,0,99
29,mean,0,238,230,0,99
29,mean,0,239,288,4,99
29,mean,0,240,274,0,99
29,mean,0,241,244,0,99
29,mean,0,242,246,2,99
29,mean,0,243,252,0,99
29,mean,0,244,254,0,99
29,mean,0,245,234,0,99
29,mean,0,246,244,0,100
29,mean,0,247,262,0,100
29,mean,0,248,218,0,99
29,mean,0,249,278,0,108
29,mean,0,250,244,0,99
29,mean,0,251,288,0,99
29,mean,0,252,236,0,99
29,mean,0,253,236,0,99
29,mean,0,254,276,0,100
29,mean,0,255,276,4,100
29,mean,0,256,266,0,99
29,mean,0,257,256,0,99
29,mean,0,258,214,0,99
29,mean,0,259,294,0,99
29,mean,0,260,264,0,99
29,mean,0,261,268,0,99
29,mean,0,262,270,0,99
29,mean,0,263,228,0,99
29,mean,0,264,200,0,99
29,mean,0,265,236,0,99
29,mean,0,266,282,0,100
29,mean,0,267,228,0,100
29,mean,0,268,302,0,99
29,mean,0,269,264,0,99
29,mean,0,270,236,0,99
29,mean,0,271,232,0,100
29,mean,0,272,278,0,99
29,mean,0,273,214,0,99
29,mean,0,274,260,0,100
29,mean,0,275,258,0,100
29,mean,0,276,244,0,100
29,mean,0,277,284,0,99
29,mean,0,278,240,0,100
29,mean,0,279,276,0,99
29,mean,0,280,264,0,99
29,mean,0,281,242,0,100
29,mean,0,282,266,0,99
29,mean,0,283,266,0,99
29,mean,0,284,236,0,99
29,mean,0,285,264,2,99
29,mean,0,286,254,2,100
29,mean,0,287,270,0,99
29,mean,0,288,236,0,99
29,mean,0,289,200,0,99
29,mean,0,290,276,0,100
29,mean,0,291,236,0,99
29,mean,0,292,210,0,100
29,mean,0,293,216,0,99
29,mean,0,294,304,0,99
29,mean,0,295,244,0,99
29,mean,0,296,258,0,99
29,mean,0,297,268,2,100
29,mean,0,298,246,0,100
29,mean,0,299,238,0,100
29,mean,0,300,274,0,99
29,mean,0,301,202,0,99
29,mean,0,302,252,0,99
29,mean,0,303,260,2,100
29,mean,0,304,214,0,99
29,mean,0,305,274,2,99
29,mean,0,306,228,0,99
29,mean,0,307,228,0,99
29,mean,0,308,264,0,99
29,mean,0,309,266,0,100
29,mean,0,310,256,0,99
29,mean,0,311,248,0,99
29,mean,0,312,248,0,99
29,mean,0,313,208,0,99
29,mean,0,314,224,2,100
29,mean,0,315,216,0,99
29,mean,0,316,238,0,99
29,mean,0,317,262,2,99
29,mean,0,318,250,0,99
29,mean,0,319,244,1,99
29,mean,0,320,270,0,99
29,mean,0,321,216,0,100
29,mean,0,322,276,0,100
29,mean,0,323,258,0,99
29,mean,0,324,202,0,100
29,mean,0,325,228,0,99
29,mean,0,326,234,0,99
29,mean,0,327,222,0,99
29,mean,0,328,238,2,99
29,mean,0,329,282,0,100
29,mean,0,330,236,0,99
29,mean,0,331,268,0,99
29,mean,0,332,234,0,100
29,mean,0,333,216,0,100
29,mean,0,334,270,0,99
29,mean,0,335,228,0,99
29,mean,0,336,238,2,100
29,mean,0,337,234,0,99
29,mean,0,338,252,2,99
29,mean,0,339,246,0,99
29,mean,0,340,258,6,99
29,mean,0,341,244,4,100
29,mean,0,342,248,0,99
29,mean,0,343,252,0,99
29,mean,0,344,228,0,99
29,mean,0,345,268,0,99
29,mean,0,346,234,0,99
29,mean,0,347,230,0,99
29,mean,0,348,206,0,99
29,mean,0,349,254,0,100
29,mean,0,350,256,0,99
29,mean,0,351,224,0,99
29,mean,0,352,288,0,107
29,mean,0,353,236,0,100
29,mean,0,354,280,0,107
29,mean,0,355,246,0,100
29,mean,0,356,202,0,100
29,mean,0,357,250,0,100
29,mean,0,358,238,0,100
29,mean,0,359,270,0,99
29,mean,0,360,272,0,100
29,mean,0,361,302,2,100
29,mean,0,362,218,0,99
29,mean,0,363,236,0,100
29,mean,0,364,214,2,99
29,mean,0,365,234,0,99
29,mean,0,366,250,0,100
29,mean,0,367,244,0,100
29,mean,0,368,238,0,99
29,mean,0,369,222,0,100
29,mean,0,370,264,0,99
29,mean,0,371,246,0,99
29,mean,0,372,242,0,99
29,mean,0,373,252,0,100
29,mean,0,374,236,0,99
29,mean,0,375,244,0,99
29,mean,0,376,260,0,99
29,mean,0,377,244,0,100
29,mean,0,378,230,0,99
29,mean,0,379,242,0,99
29,mean,0,380,240,0,100
29,mean,0,381,236,0,99
29,mean,0,382,226,0,100
29,mean,0,383,238,2,100
29,mean,0,384,278,0,108
29,mean,0,385,222,0,99
29,mean,0,386,224,0,100
29,mean,0,387,294,0,100
29,mean,0,388,256,0,100
29,mean,0,389,222,0,99
29,mean,0,390,254,0,99
29,mean,0,391,304,0,100
29,mean,0,392,220,4,100
29,mean,0,393,242,0,99
29,mean,0,394,268,0,99
29,mean,0,395,216,0,99
29,mean,0,396,218,0,100
29,mean,0,397,216,0,99
29,mean,0,398,214,0,99
29,mean,0,399,260,0,99
29,mean,0,400,228,0,100
29,mean,0,401,174,0,99
29,mean,0,402,262,0,99
29,mean,0,403,238,0,99
29,mean,0,404,234,2,99
29,mean,0,405,280,0,100
29,mean,0,406,254,0,99
29,mean,0,407,270,2,100
29,mean,0,408,262,0,99
29,mean,0,409,260,0,99
29,mean,0,410,246,0,100
29,mean,0,411,244,0,99
29,mean,0,412,320,0,107
29,mean,0,413,274,0,99
29,mean,0,414,282,0,100
29,mean,0,415,260,0,99
29,mean,0,416,248,0,100
29,mean,0,417,240,0,100
29,mean,0,418,276,0,99
29,mean,0,419,242,0,100
29,mean,0,420,248,0,99
29,mean,0,421,282,0,99
29,mean,0,422,278,0,99
29,mean,0,423,244,0,100
29,mean,0,424,264,0,100
29,mean,0,425,258,0,100
29,mean,0,426,244,2,100
29,mean,0,427,228,0,100
29,mean,0,428,214,0,100
29,mean,0,429,254,0,100
29,mean,0,430,228,0,100
29,mean,0,431,284,0,99
29,mean,0,432,220,2,99
29,mean,0,433,222,0,100
29,mean,0,434,250,0,100
29,mean,0,435,228,2,100
29,mean,0,436,256,0,100
29,mean,0,437,252,0,100
29,mean,0,438,236,0,100
29,mean,0,439,236,0,99
29,mean,0,440,278,0,100
29,mean,0,441,286,0,100
29,mean,0,442,268,0,100
29,mean,0,443,232,0,99
29,mean,0,444,230,0,100
29,mean,0,445,210,2,100
29,mean,0,446,216,0,100
29,mean,0,447,276,0,100
29,mean,0,448,264,0,99
29,mean,0,449,226,0,99
29,mean,0,450,272,0,108
29,mean,0,451,246,0,99
29,mean,0,452,280,2,99
29,mean,0,453,266,0,99
29,mean,0,454,238,0,99
29,mean,0,455,248,0,99
29,mean,0,456,296,0,107
29,mean,0,457,246,0,99
29,mean,0,458,228,0,100
29,mean,0,459,204,0,100
29,mean,0,460,274,0,100
29,mean,0,461,226,0,99
29,mean,0,462,242,0,99
29,mean,0,463,232,0,100
29,mean,0,464,238,0,99
29,mean,0,465,228,0,99
29,mean,0,466,242,0,100
29,mean,0,467,220,0,99
29,mean,0,468,230,0,100
29,mean,0,469,262,0,100
29,mean,0,470,238,0,99
29,mean,0,471,250,0,100
29,mean,0,472,224,0,99
29,mean,0,473,244,0,100
29,mean,0,474,240,0,99
29,mean,0,475,280,0,100
29,mean,0,476,278,0,100
29,mean,0,477,258,0,99
29,mean,0,478,258,0,100
29,mean,0,479,272,0,100
29,mean,0,480,244,2,99
29,mean,0,481,252,0,100
29,mean,0,482,268,0,99
29,mean,0,483,222,0,100
29,mean,0,484,240,0,100
29,mean,0,485,194,0,99
29,mean,0,486,222,8,99
29,mean,0,487,278,0,99
29,mean,0,488,240,0,99
29,mean,0,489,256,0,99
29,mean,0,490,286,0,100
29,mean,0,491,236,0,99
29,mean,0,492,268,0,100
29,mean,0,493,274,0,99
29,mean,0,494,258,0,99
29,mean,0,495,278,0,108
29,mean,0,496,252,0,99
29,mean,0,497,200,0,100
29,mean,0,498,230,0,99
29,mean,0,499,220,0,100
29,mean,0,500,246,0,99
29,mean,0,501,250,0,99
29,mean,0,502,270,2,99
29,mean,0,503,270,0,99
29,mean,0,504,240,0,100
29,mean,0,505,274,0,100
29,mean,0,506,268,0,99
29,mean,0,507,246,2,100
29,mean,0,508,236,0,99
29,mean,0,509,266,0,100
29,mean,0,510,244,0,100
29,mean,0,511,240,2,99
29,mean,0,512,304,0,99
29,mean,0,513,246,0,100
29,mean,0,514,254,0,100
29,mean,0,515,258,0,99
29,mean,0,516,230,0,100
29,mean,0,517,244,0,100
29,mean,0,518,234,0,99
29,mean,0,519,238,0,99
29,mean,0,520,238,0,100
29,mean,0,521,268,0,100
29,mean,0,522,244,0,100
29,mean,0,523,280,0,99
29,mean,0,524,242,0,100
29,mean,0,525,272,0,99
29,mean,0,526,248,0,100
29,mean,0,527,280,0,99
29,mean,0,528,256,0,100
29,mean,0,529,236,0,100
29,mean,0,530,266,0,99
29,mean,0,531,256,0,99
29,mean,0,532,252,0,99
29,mean,0,533,228,0,100
29,mean,0,534,218,0,100
29,mean,0,535,262,0,99
29,mean,0,536,238,0,99
29,mean,0,537,244,0,100
29,mean,0,538,278,0,100
29,mean,0,539,240,0,100
29,mean,0,540,268,0,100
29,mean,0,541,210,0,99
29,mean,0,542,294,0,100
29,mean,0,543,250,0,100
29,mean,0,544,224,0,100
29,mean,0,545,264,0,100
29,mean,0,546,282,0,108
29,mean,0,547,226,0,100
29,mean,0,548,250,0,100
29,mean,0,549,284,0,99
29,mean,0,550,210,0,99
29,mean,0,551,292,0,100
29,mean,0,552,236,0,100
29,mean,0,553,220,0,99
29,mean,0,554,230,0,99
29,mean,0,555,232,0,99
29,mean,0,556,264,0,100
29,mean,0,557,264,0,99
29,mean,0,558,290,0,99
29,mean,0,559,208,0,99
29,mean,0,560,232,0,100
29,mean,0,561,252,0,100
29,mean,0,562,222,0,100
29,mean,0,563,248,0,100
29,mean,0,564,226,0,99
29,mean,0,565,242,0,99
29,mean,0,566,212,0,99
29,mean,0,567,254,4,100
29,mean,0,568,258,0,99
29,mean,0,569,244,0,100
29,mean,0,570,218,0,100
29,mean,0,571,196,0,99
29,mean,0,572,276,0,99
29,mean,0,573,256,0,100
29,mean,0,574,302,0,108
29,mean,0,575,268,0,100
29,mean,0,576,268,0,99
29,mean,0,577,186,0,99
29,mean,0,578,232,0,100
29,mean,0,579,260,0,100
29,mean,0,580,266,0,100
29,mean,0,581,272,0,108
29,mean,0,582,224,0,100
29,mean,0,583,238,0,100
29,mean,0,584,232,0,100
29,mean,0,585,244,0,99
29,mean,0,586,272,0,100
29,mean,0,587,262,0,100
29,mean,0,588,248,4,100
29,mean,0,589,238,0,99
29,mean,0,590,252,0,100
29,mean,0,591,230,0,99
29,mean,0,592,220,0,99
29,mean,0,593,240,0,99
29,mean,0,594,274,0,100
29,mean,0,595,256,0,99
29,mean,0,596,268,0,100
29,mean,0,597,260,0,100
29,mean,0,598,266,0,100
29,mean,0,599,208,0,100
31,mean,0,0,2056,0,276
31,mean,0,1,1956,0,271
31,mean,0,2,1924,0,271
31,mean,0,3,1850,4,272
31,mean,0,4,1830,0,273
31,mean,0,5,1890,0,275
31,mean,0,6,1824,0,274
31,mean,0,7,1960,4,274
31,mean,0,8,1814,0,273
31,mean,0,9,1968,0,275
31,mean,0,10,1938,2,276
31,mean,0,11,2020,0,276
31,mean,0,12,1918,0,275
31,mean,0,13,1914,2,272
31,mean,0,14,1862,0,270
31,mean,0,15,1884,4,272
31,mean,0,16,1988,0,273
31,mean,0,17,1946,0,273
31,mean,0,18,2016,2,272
31,mean,0,19,1930,2,272
31,mean,0,20,2042,0,272
31,mean,0,21,1866,0,272
31,mean,0,22,1946,0,273
31,mean,0,23,1888,4,273
31,mean,0,24,1986,0,272
31,mean,0,25,1958,0,273
31,mean,0,26,2000,0,272
31,mean,0,27,1962,8,271
31,mean,0,28,1892,0,273
31,mean,0,29,1910,0,274
31,mean,0,30,1942,2,273
31,mean,0,31,1904,0,273
31,mean,0,32,1906,0,273
31,mean,0,33,1986,2,272
31,mean,0,34,1950,0,274
31,mean,0,35,1832,0,273
31,mean,0,36,2054,0,273
31,mean,0,37,1916,0,273
31,mean,0,38,1872,0,274
31,mean,0,39,1900,0,274
31,mean,0,40,2104,0,273
31,mean,0,41,1998,2,273
31,mean,0,42,1912,0,272
31,mean,0,43,1940,2,272
31,mean,0,44,1852,2,274
31,mean,0,45,1952,0,274
31,mean,0,46,1908,0,272
31,mean,0,47,1974,4,273
31,mean,0,48,1880,2,273
31,mean,0,49,1950,2,272
31,mean,0,50,1904,0,273
31,mean,0,51,1828,2,275
31,mean,0,52,1958,0,273
31,mean,0,53,1908,0,273
31,mean,0,54,1886,0,273
31,mean,0,55,1976,2,272
31,mean,0,56,1888,0,274
31,mean,0,57,1958,6,275
31,mean,0,58,1926,0,274
31,mean,0,59,1978,8,272
31,mean,0,60,1992,4,273
31,mean,0,61,1900,0,274
31,mean,0,62,1936,2,272
31,mean,0,63,1994,0,273
31,mean,0,64,2078,0,274
31,mean,0,65,1944,0,274
31,mean,0,66,1926,2,273
31,mean,0,67,1906,2,274
31,mean,0,68,1888,0,274
31,mean,0,69,1944,0,274
31,mean,0,70,1984,0,274
31,mean,0,71,1880,0,272
31,mean,0,72,2002,0,272
31,mean,0,73,1984,0,274
31,mean,0,74,1946,2,275
31,mean,0,75,1948,0,274
31,mean,0,76,2026,6,274
31,mean,0,77,2092,4,275
31,mean,0,78,1892,2,275
31,mean,0,79,1988,2,273
31,mean,0,80,1956,10,273
31,mean,0,81,1934,2,274
31,mean,0,82,1886,2,274
31,mean,0,83,1850,0,273
31,mean,0,84,1944,2,273
31,mean,0,85,1840,0,274
31,mean,0,86,1964,0,275
31,mean,0,87,1926,0,274
31,mean,0,88,2028,0,274
31,mean,0,89,1884,2,274
31,mean,0,90,2008,0,275
31,mean,0,91,1998,2,274
31,mean,0,92,2102,2,274
31,mean,0,93,1972,6,274
31,mean,0,94,1866,0,275
31,mean,0,95,1940,2,274
31,mean,0,96,1920,0,274
31,mean,0,97,1890,0,274
31,mean,0,98,1920,2,274
31,mean,0,99,1886,0,310
31,mean,0,100,1876,0,277
31,mean,0,101,1918,2,308
31,mean,0,102,1960,2,276
31,mean,0,103,1970,0,275
31,mean,0,104,1922,2,274
31,mean,0,105,1934,2,274
31,mean,0,106,1924,2,273
31,mean,0,107,1898,0,275
31,mean,0,108,1806,0,276
31,mean,0,109,2010,6,275
31,mean,0,110,1916,0,275
31,mean,0,111,1960,2,276
31,mean,0,112,1798,0,275
31,mean,0,113,1838,0,275
31,mean,0,114,1894,0,273
31,mean,0,115,2034,0,276
31,mean,0,116,1812,0,274
31,mean,0,117,2000,2,275
31,mean,0,118,1960,2,273
31,mean,0,119,1804,0,275
31,mean,0,120,1974,0,275
31,mean,0,121,1896,3,276
31,mean,0,122,2008,0,274
31,mean,0,123,1938,2,275
31,mean,0,124,1992,2,274
31,mean,0,125,2018,0,274
31,mean,0,126,2020,2,275
31,mean,0,127,1834,2,274
31,mean,0,128,2014,2,274
31,mean,0,129,1894,2,275
31,mean,0,130,1984,2,274
31,mean,0,131,1930,2,275
31,mean,0,132,2030,2,274
31,mean,0,133,1904,0,275
31,mean,0,134,1956,0,275
31,mean,0,135,2012,8,274
31,mean,0,136,1924,0,275
31,mean,0,137,1944,0,275
31,mean,0,138,1936,0,275
31,mean,0,139,2034,2,273
31,mean,0,140,1918,6,275
31,mean,0,141,1938,0,274
31,mean,0,142,1994,0,276
31,mean,0,143,1920,2,274
31,mean,0,144,1874,4,276
31,mean,0,145,2060,0,275
31,mean,0,146,1968,2,276
31,mean,0,147,2062,4,276
31,mean,0,148,1918,2,273
31,mean,0,149,1934,0,275
31,mean,0,150,1928,2,274
31,mean,0,151,1794,2,276
31,mean,0,152,1966,4,275
31,mean,0,153,1848,2,274
31,mean,0,154,1966,0,276
31,mean,0,155,1746,2,275
31,mean,0,156,1922,0,274
31,mean,0,157,1946,6,274
31,mean,0,158,1962,2,276
31,mean,0,159,1928,0,275
31,mean,0,160,1914,0,275
31,mean,0,161,1886,0,276
31,mean,0,162,1932,0,275
31,mean,0,163,1928,0,274
31,mean,0,164,1922,2,275
31,mean,0,165,1872,2,276
31,mean,0,166,1994,6,274
31,mean,0,167,1912,2,274
31,mean,0,168,1950,2,275
31,mean,0,169,1966,0,276
31,mean,0,170,1980,4,276
31,mean,0,171,1874,0,274
31,mean,0,172,1890,1,275
31,mean,0,173,1914,0,275
31,mean,0,174,1974,2,275
31,mean,0,175,2080,2,277
31,mean,0,176,2008,0,276
31,mean,0,177,1966,4,278
31,mean,0,178,1946,2,277
31,mean,0,179,1986,4,279
31,mean,0,180,1860,0,277
31,mean,0,181,1938,6,277
31,mean,0,182,1912,2,278
31,mean,0,183,2004,0,277
31,mean,0,184,1854,0,277
31,mean,0,185,1910,2,275
31,mean,0,186,1928,0,277
31,mean,0,187,1878,0,277
31,mean,0,188,1878,0,279
31,mean,0,189,1894,0,279
31,mean,0,190,1834,2,278
31,mean,0,191,1938,2,278
31,mean,0,192,1850,0,278
31,mean,0,193,1960,2,279
31,mean,0,194,1992,0,279
31,mean,0,195,1906,0,279
31,mean,0,196,1916,8,280
31,mean,0,197,2052,0,313
31,mean,0,198,1920,0,277
31,mean,0,199,2026,0,275
31,mean,0,200,1924,2,275
31,mean,0,201,1996,2,275
31,mean,0,202,1982,0,274
31,mean,0,203,2028,0,276
31,mean,0,204,1956,2,275
31,mean,0,205,1950,2,275
31,mean,0,206,1944,0,275
31,mean,0,207,1888,0,274
31,mean,0,208,1886,0,275
31,mean,0,209,1858,0,275
31,mean,0,210,1794,0,274
31,mean,0,211,1830,0,274
31,mean,0,212,1790,2,275
31,mean,0,213,2068,2,276
31,mean,0,214,1832,4,276
31,mean,0,215,1916,0,275
31,mean,0,216,1912,0,274
31,mean,0,217,1980,0,274
31,mean,0,218,1960,0,275
31,mean,0,219,1892,2,275
31,mean,0,220,1894,0,275
31,mean,0,221,1942,4,275
31,mean,0,222,1952,0,275
31,mean,0,223,1816,0,274
31,mean,0,224,1994,2,275
31,mean,0,225,1962,2,274
31,mean,0,226,1908,4,275
31,mean,0,227,1886,0,275
31,mean,0,228,1842,0,275
31,mean,0,229,1908,0,275
31,mean,0,230,1932,2,274
31,mean,0,231,1958,0,277
31,mean,0,232,1966,0,277
31,mean,0,233,1956,2,280
31,mean,0,234,1814,0,278
31,mean,0,235,1932,4,277
31,mean,0,236,1912,6,276
31,mean,0,237,1852,2,276
31,mean,0,238,1886,6,278
31,mean,0,239,1906,0,278
31,mean,0,240,1894,0,278
31,mean,0,241,1916,0,278
31,mean,0,242,1904,0,277
31,mean,0,243,1840,0,278
31,mean,0,244,1912,0,280
31,mean,0,245,1868,0,275
31,mean,0,246,1942,0,274
31,mean,0,247,1956,0,275
31,mean,0,248,1956,0,274
31,mean,0,249,1858,2,276
31,mean,0,250,1784,4,274
31,mean,0,251,1962,0,275
31,mean,0,252,1908,2,273
31,mean,0,253,1984,6,276
31,mean,0,254,2068,2,275
31,mean,0,255,1880,2,275
31,mean,0,256,1960,0,274
31,mean,0,257,1992,7,276
31,mean,0,258,1980,2,275
31,mean,0,259,1868,2,274
31,mean,0,260,1926,3,274
31,mean,0,261,1850,0,275
31,mean,0,262,1944,2,275
31,mean,0,263,1890,2,272
31,mean,0,264,1968,0,278
31,mean,0,265,1964,0,276
31,mean,0,266,1840,0,275
31,mean,0,267,1908,0,276
31,mean,0,268,2014,2,277
31,mean,0,269,1832,0,277
31,mean,0,270,2006,0,276
31,mean,0,271,1998,2,277
31,mean,0,272,2134,0,277
31,mean,0,273,1850,4,275
31,mean,0,274,1742,0,273
31,mean,0,275,1956,10,274
31,mean,0,276,1882,2,275
31,mean,0,277,1806,2,276
31,mean,0,278,1904,2,274
31,mean,0,279,1990,0,275
31,mean,0,280,1796,2,276
31,mean,0,281,2012,2,273
31,mean,0,282,1928,0,272
31,mean,0,283,2086,2,277
31,mean,0,284,1876,2,275
31,mean,0,285,2000,4,275
31,mean,0,286,1928,4,274
31,mean,0,287,1892,0,275
31,mean,0,288,1932,0,275
31,mean,0,289,1976,2,275
31,mean,0,290,1916,0,275
31,mean,0,291,1926,0,276
31,mean,0,292,1880,0,274
31,mean,0,293,1970,0,275
31,mean,0,294,1956,0,273
31,mean,0,295,2036,6,272
31,mean,0,296,1912,8,275
31,mean,0,297,1936,5,275
31,mean,0,298,1842,2,274
31,mean,0,299,1842,2,274
31,mean,0,300,1978,2,275
31,mean,0,301,1998,2,276
31,mean,0,302,1880,0,275
31,mean,0,303,1926,0,275
31,mean,0,304,1932,2,277
31,mean,0,305,1896,0,278
31,mean,0,306,2014,0,277
31,mean,0,307,1860,4,277
