edgebits,solver,gpu,nonce,edges,dupes,solve_ms
29,mean,0,5000087,198,0,267
29,mean,0,5000088,246,0,266
29,mean,0,5000089,270,2,266
29,mean,0,5000090,206,0,267
29,mean,0,5000091,244,0,266
29,mean,0,5000092,244,0,266
29,mean,0,5000093,244,0,268
29,mean,0,5000094,256,0,266
29,mean,0,5000095,294,0,266
29,mean,0,5000096,284,0,267
29,mean,0,5000097,242,0,267
29,mean,0,5000098,244,0,266
29,mean,0,5000099,228,0,267
29,mean,0,5000100,220,0,266
29,mean,0,5000101,266,0,268
29,mean,0,5000102,268,0,267
29,mean,0,5000103,238,0,266
29,mean,0,5000104,248,0,267
29,mean,0,5000105,248,0,267
29,mean,0,5000106,210,0,267
29,mean,0,5000107,272,0,267
29,mean,0,5000108,244,0,267
29,mean,0,5000109,234,0,267
29,mean,0,5000110,254,0,267
29,mean,0,5000111,208,0,267
29,mean,0,5000112,216,0,267
29,mean,0,5000113,254,0,264
29,mean,0,5000114,210,2,266
29,mean,0,5000115,234,0,267
29,mean,0,5000116,234,0,267
29,mean,0,5000117,178,0,266
29,mean,0,5000118,252,0,267
29,mean,0,5000119,248,0,266
29,mean,0,5000120,222,0,267
29,mean,0,5000121,232,2,267
29,mean,0,5000122,228,0,266
29,mean,0,5000123,246,0,267
29,mean,0,5000124,264,2,266
29,mean,0,5000125,226,0,266
29,mean,0,5000126,210,0,267
29,mean,0,5000127,242,0,267
29,mean,0,5000128,236,0,265
29,mean,0,5000129,230,0,267
29,mean,0,5000130,266,0,268
29,mean,0,5000131,270,2,267
29,mean,0,5000132,218,0,266
29,mean,0,5000133,272,4,266
29,mean,0,5000134,210,0,266
29,mean,0,5000135,242,0,267
29,mean,0,5000136,276,0,266
29,mean,0,5000137,258,0,266
29,mean,0,5000138,238,0,268
29,mean,0,5000139,226,0,266
29,mean,0,5000140,248,0,267
29,mean,0,5000141,200,0,267
29,mean,0,5000142,250,0,267
29,mean,0,5000143,284,0,266
29,mean,0,5000144,226,0,267
29,mean,0,5000145,232,0,266
29,mean,0,5000146,272,0,268
29,mean,0,5000147,248,0,266
29,mean,0,5000148,240,0,266
29,mean,0,5000149,258,0,267
29,mean,0,5000150,252,0,267
29,mean,0,5000151,230,0,268
29,mean,0,5000152,230,0,267
29,mean,0,5000153,224,0,267
29,mean,0,5000154,226,0,267
29,mean,0,5000155,238,0,267
29,mean,0,5000156,252,2,266
29,mean,0,5000157,206,0,267
29,mean,0,5000158,228,0,266
29,mean,0,5000159,218,0,266
29,mean,0,5000160,256,0,266
29,mean,0,5000161,212,0,267
29,mean,0,5000162,258,0,266
29,mean,0,5000163,234,2,267
29,mean,0,5000164,234,2,266
29,mean,0,5000165,256,2,267
29,mean,0,5000166,292,0,266
29,mean,0,5000167,284,0,266
29,mean,0,5000168,260,0,267
29,mean,0,5000169,194,0,266
29,mean,0,5000170,264,2,266
29,mean,0,5000171,292,0,266
29,mean,0,5000172,274,0,267
29,mean,0,5000173,250,0,265
29,mean,0,5000174,250,0,266
29,mean,0,5000175,242,2,267
29,mean,0,5000176,226,0,267
29,mean,0,5000177,248,2,267
29,mean,0,5000178,270,0,267
29,mean,0,5000179,236,0,266
29,mean,0,5000180,242,0,267
29,mean,0,5000181,256,0,267
29,mean,0,5000182,236,0,266
29,mean,0,5000183,258,0,267
29,mean,0,5000184,254,0,266
29,mean,0,5000185,252,0,333
29,mean,0,5000186,240,0,267
29,mean,0,5000187,222,0,267
29,mean,0,5000188,272,2,265
29,mean,0,5000189,198,0,266
29,mean,0,5000190,240,0,267
29,mean,0,5000191,274,0,267
29,mean,0,5000192,238,0,267
29,mean,0,5000193,238,0,267
29,mean,0,5000194,258,0,268
29,mean,0,5000195,236,0,266
29,mean,0,5000196,262,0,266
29,mean,0,5000197,264,0,267
29,mean,0,5000198,270,2,266
29,mean,0,5000199,234,0,267
29,mean,0,5000200,256,0,267
29,mean,0,5000201,254,0,266
29,mean,0,5000202,264,2,267
29,mean,0,5000203,234,0,265
29,mean,0,5000204,214,0,267
29,mean,0,5000205,260,0,267
29,mean,0,5000206,242,0,267
29,mean,0,5000207,200,0,267
29,mean,0,5000208,194,0,267
29,mean,0,5000209,274,0,268
29,mean,0,5000210,232,0,266
29,mean,0,5000211,238,0,267
29,mean,0,5000212,262,0,267
29,mean,0,5000213,250,2,267
29,mean,0,5000214,254,0,267
29,mean,0,5000215,240,0,266
29,mean,0,5000216,234,0,267
29,mean,0,5000217,272,0,268
29,mean,0,5000218,248,2,265
29,mean,0,5000219,250,0,266
29,mean,0,5000220,266,0,267
29,mean,0,5000221,238,0,267
29,mean,0,5000222,236,0,267
29,mean,0,5000223,250,0,267
29,mean,0,5000224,228,0,267
29,mean,0,5000225,244,0,267
29,mean,0,5000226,244,0,267
29,mean,0,5000227,252,0,267
29,mean,0,5000228,244,2,267
29,mean,0,5000229,210,0,266
29,mean,0,5000230,280,0,267
29,mean,0,5000231,278,0,267
29,mean,0,5000232,240,0,267
29,mean,0,5000233,278,2,267
29,mean,0,5000234,250,0,267
29,mean,0,5000235,236,0,267
29,mean,0,5000236,234,0,267
29,mean,0,5000237,218,0,266
29,mean,0,5000238,256,0,266
29,mean,0,5000239,272,2,268
29,mean,0,5000240,246,0,266
29,mean,0,5000241,218,0,266
29,mean,0,5000242,230,0,267
29,mean,0,5000243,264,0,267
29,mean,0,5000244,242,0,266
29,mean,0,5000245,222,0,266
29,mean,0,5000246,234,0,266
29,mean,0,5000247,252,0,267
29,mean,0,5000248,270,0,266
29,mean,0,5000249,226,0,267
29,mean,0,5000250,202,0,267
29,mean,0,5000251,264,2,266
29,mean,0,5000252,292,0,266
29,mean,0,5000253,252,0,268
29,mean,0,5000254,232,0,267
29,mean,0,5000255,238,2,266
29,mean,0,5000256,230,2,266
29,mean,0,5000257,250,0,266
29,mean,0,5000258,254,0,267
29,mean,0,5000259,246,0,266
29,mean,0,5000260,208,0,266
29,mean,0,5000261,270,0,266
29,mean,0,5000262,244,0,267
29,mean,0,5000263,238,0,266
29,mean,0,5000264,284,2,268
29,mean,0,5000265,304,2,267
29,mean,0,5000266,268,0,267
29,mean,0,5000267,234,0,266
29,mean,0,5000268,228,0,266
29,mean,0,5000269,250,0,267
29,mean,0,5000270,250,0,267
29,mean,0,5000271,198,0,266
29,mean,0,5000272,230,0,267
29,mean,0,5000273,250,0,267
29,mean,0,5000274,278,0,266
29,mean,0,5000275,288,0,266
29,mean,0,5000276,282,0,265
29,mean,0,5000277,218,0,267
29,mean,0,5000278,226,0,262
29,mean,0,5000279,236,2,267
29,mean,0,5000280,276,0,267
29,mean,0,5000281,256,0,267
29,mean,0,5000282,212,0,267
29,mean,0,5000283,244,0,266
29,mean,0,5000284,252,0,267
29,mean,0,5000285,218,0,267
29,mean,0,5000286,248,0,267
29,mean,0,5000287,246,0,267
29,mean,0,5000288,248,0,267
29,mean,0,5000289,240,0,267
29,mean,0,5000290,260,0,267
29,mean,0,5000291,254,0,266
29,mean,0,5000292,252,0,267
29,mean,0,5000293,236,0,264
29,mean,0,5000294,246,0,266
29,mean,0,5000295,260,0,267
29,mean,0,5000296,278,0,267
29,mean,0,5000297,262,0,267
29,mean,0,5000298,274,0,267
29,mean,0,5000299,208,0,269
29,mean,0,5000300,234,0,266
29,mean,0,5000301,212,0,267
29,mean,0,5000302,260,0,267
29,mean,0,5000303,230,0,267
29,mean,0,5000304,236,0,268
29,mean,0,5000305,266,2,267
29,mean,0,5000306,290,0,267
29,mean,0,5000307,224,0,267
29,mean,0,5000308,234,0,266
29,mean,0,5000309,208,2,267
29,mean,0,5000310,308,0,268
29,mean,0,5000311,210,0,266
29,mean,0,5000312,266,0,267
29,mean,0,5000313,234,2,267
29,mean,0,5000314,284,0,268
29,mean,0,5000315,258,2,267
29,mean,0,5000316,288,2,266
29,mean,0,5000317,234,0,267
29,mean,0,5000318,230,0,268
29,mean,0,5000319,262,0,267
29,mean,0,5000320,198,0,267
29,mean,0,5000321,250,0,267
29,mean,0,5000322,224,0,267
29,mean,0,5000323,226,0,266
29,mean,0,5000324,248,0,267
29,mean,0,5000325,272,0,267
29,mean,0,5000326,212,0,267
29,mean,0,5000327,252,0,266
29,mean,0,5000328,266,0,267
29,mean,0,5000329,244,0,268
29,mean,0,5000330,226,0,266
29,mean,0,5000331,226,0,267
29,mean,0,5000332,218,0,266
29,mean,0,5000333,272,0,267
29,mean,0,5000334,236,0,267
29,mean,0,5000335,294,0,333
29,mean,0,5000336,244,2,268
29,mean,0,5000337,278,0,266
29,mean,0,5000338,238,0,267
29,mean,0,5000339,270,0,267
29,mean,0,5000340,202,0,267
29,mean,0,5000341,234,0,267
29,mean,0,5000342,226,2,267
29,mean,0,5000343,216,0,267
29,mean,0,5000344,272,0,267
29,mean,0,5000345,260,0,266
29,mean,0,5000346,226,0,267
29,mean,0,5000347,236,0,266
29,mean,0,5000348,216,2,267
29,mean,0,5000349,300,2,267
29,mean,0,5000350,232,0,266
29,mean,0,5000351,246,0,267
29,mean,0,5000352,234,0,265
29,mean,0,5000353,234,0,266
29,mean,0,5000354,254,0,266
29,mean,0,5000355,268,0,269
29,mean,0,5000356,250,2,266
29,mean,0,5000357,242,0,266
29,mean,0,5000358,216,0,267
29,mean,0,5000359,228,0,267
29,mean,0,5000360,254,0,266
29,mean,0,5000361,256,0,267
29,mean,0,5000362,278,2,267
29,mean,0,5000363,216,0,267
29,mean,0,5000364,192,0,266
29,mean,0,5000365,298,0,266
29,mean,0,5000366,222,0,267
29,mean,0,5000367,236,0,264
29,mean,0,5000368,234,0,266
29,mean,0,5000369,214,0,266
29,mean,0,5000370,210,2,267
29,mean,0,5000371,246,0,266
29,mean,0,5000372,246,0,266
29,mean,0,5000373,206,0,267
29,mean,0,5000374,224,0,267
29,mean,0,5000375,212,0,267
29,mean,0,5000376,220,0,267
29,mean,0,5000377,248,0,267
29,mean,0,5000378,284,4,267
29,mean,0,5000379,268,0,266
29,mean,0,5000380,242,0,266
29,mean,0,5000381,200,0,267
29,mean,0,5000382,242,0,262
29,mean,0,5000383,252,4,266
29,mean,0,5000384,244,0,266
29,mean,0,5000385,212,0,267
29,mean,0,5000386,244,0,267
29,mean,0,5000387,288,0,334
29,mean,0,5000388,208,0,269
29,mean,0,5000389,246,0,266
29,mean,0,5000390,216,0,267
29,mean,0,5000391,258,0,267
29,mean,0,5000392,256,0,268
29,mean,0,5000393,230,0,266
29,mean,0,5000394,276,0,267
29,mean,0,5000395,240,0,267
29,mean,0,5000396,230,0,267
29,mean,0,5000397,262,0,265
29,mean,0,5000398,232,0,267
29,mean,0,5000399,270,0,266
29,mean,0,5000400,216,0,268
29,mean,0,5000401,242,0,266
29,mean,0,5000402,222,0,267
29,mean,0,5000403,234,0,267
29,mean,0,5000404,256,2,267
29,mean,0,5000405,236,0,267
29,mean,0,5000406,202,0,267
29,mean,0,5000407,230,0,267
29,mean,0,5000408,238,2,267
29,mean,0,5000409,276,0,266
29,mean,0,5000410,314,0,334
29,mean,0,5000411,226,2,268
29,mean,0,5000412,234,0,265
29,mean,0,5000413,232,0,266
29,mean,0,5000414,260,0,267
29,mean,0,5000415,250,0,267
29,mean,0,5000416,258,0,268
29,mean,0,5000417,226,0,266
29,mean,0,5000418,232,0,267
29,mean,0,5000419,272,2,267
29,mean,0,5000420,290,0,266
29,mean,0,5000421,254,0,267
29,mean,0,5000422,282,2,267
29,mean,0,5000423,212,2,267
29,mean,0,5000424,240,2,266
29,mean,0,5000425,232,0,266
29,mean,0,5000426,266,0,267
29,mean,0,5000427,238,0,265
29,mean,0,5000428,252,0,266
29,mean,0,5000429,256,0,267
29,mean,0,5000430,256,0,266
29,mean,0,5000431,244,0,266
29,mean,0,5000432,226,0,267
29,mean,0,5000433,228,0,267
29,mean,0,5000434,252,0,266
29,mean,0,5000435,218,0,266
29,mean,0,5000436,276,0,267
29,mean,0,5000437,254,0,268
29,mean,0,5000438,220,2,267
29,mean,0,5000439,248,0,266
29,mean,0,5000440,232,0,266
29,mean,0,5000441,216,0,267
29,mean,0,5000442,278,0,265
29,mean,0,5000443,242,0,267
29,mean,0,5000444,232,0,267
29,mean,0,5000445,262,0,266
29,mean,0,5000446,220,0,266
29,mean,0,5000447,262,2,266
29,mean,0,5000448,246,0,267
29,mean,0,5000449,246,0,267
29,mean,0,5000450,226,2,266
29,mean,0,5000451,230,0,266
29,mean,0,5000452,268,0,267
29,mean,0,5000453,242,0,267
29,mean,0,5000454,236,0,266
29,mean,0,5000455,248,0,266
29,mean,0,5000456,274,0,267
29,mean,0,5000457,188,0,260
29,mean,0,5000458,254,0,266
29,mean,0,5000459,212,0,267
29,mean,0,5000460,232,0,266
29,mean,0,5000461,226,0,266
29,mean,0,5000462,252,0,267
29,mean,0,5000463,188,0,267
29,mean,0,5000464,244,0,266
29,mean,0,5000465,206,0,267
29,mean,0,5000466,238,0,266
29,mean,0,5000467,230,0,267
29,mean,0,5000468,222,0,266
29,mean,0,5000469,290,0,266
29,mean,0,5000470,258,0,266
29,mean,0,5000471,222,2,266
29,mean,0,5000472,236,0,264
29,mean,0,5000473,264,0,266
29,mean,0,5000474,268,0,267
29,mean,0,5000475,274,0,266
29,mean,0,5000476,216,0,267
29,mean,0,5000477,264,2,266
29,mean,0,5000478,256,0,267
29,mean,0,5000479,216,0,266
29,mean,0,5000480,222,0,266
29,mean,0,5000481,258,0,267
29,mean,0,5000482,246,0,267
29,mean,0,5000483,260,0,266
29,mean,0,5000484,258,0,266
29,mean,0,5000485,278,0,266
29,mean,0,5000486,208,0,267
29,mean,0,5000487,238,0,265
29,mean,0,5000488,252,0,266
29,mean,0,5000489,224,0,266
29,mean,0,5000490,262,0,266
29,mean,0,5000491,224,0,267
29,mean,0,5000492,226,0,266
29,mean,0,5000493,234,0,267
29,mean,0,5000494,256,2,266
29,mean,0,5000495,262,0,267
29,mean,0,5000496,242,0,267
29,mean,0,5000497,248,0,267
29,mean,0,5000498,200,2,267
29,mean,0,5000499,252,0,266
29,mean,0,5000500,288,2,266
29,mean,0,5000501,230,0,267
29,mean,0,5000502,276,2,264
29,mean,0,5000503,220,0,266
29,mean,0,5000504,206,0,268
29,mean,0,5000505,270,0,266
29,mean,0,5000506,236,0,267
29,mean,0,5000507,236,0,266
29,mean,0,5000508,238,0,267
29,mean,0,5000509,276,0,267
29,mean,0,5000510,216,0,266
29,mean,0,5000511,242,0,267
29,mean,0,5000512,250,2,267
29,mean,0,5000513,198,0,267
29,mean,0,5000514,220,0,266
29,mean,0,5000515,218,0,267
29,mean,0,5000516,214,0,266
29,mean,0,5000517,246,0,265
29,mean,0,5000518,242,0,267
29,mean,0,5000519,200,0,267
29,mean,0,5000520,242,0,266
29,mean,0,5000521,244,0,267
29,mean,0,5000522,262,0,267
29,mean,0,5000523,290,0,268
29,mean,0,5000524,262,0,334
29,mean,0,5000525,236,0,268
29,mean,0,5000526,266,0,267
29,mean,0,5000527,238,0,267
29,mean,0,5000528,276,0,266
29,mean,0,5000529,226,0,266
29,mean,0,5000530,234,0,267
29,mean,0,5000531,226,0,266
29,mean,0,5000532,216,0,267
29,mean,0,5000533,234,0,266
29,mean,0,5000534,260,0,268
29,mean,0,5000535,236,0,266
29,mean,0,5000536,272,2,267
29,mean,0,5000537,212,0,266
29,mean,0,5000538,208,0,267
29,mean,0,5000539,262,0,267
29,mean,0,5000540,248,0,266
29,mean,0,5000541,174,0,266
29,mean,0,5000542,264,0,267
29,mean,0,5000543,244,0,266
29,mean,0,5000544,242,0,266
29,mean,0,5000545,254,2,268
29,mean,0,5000546,266,0,265
29,mean,0,5000547,286,0,267
29,mean,0,5000548,242,0,266
29,mean,0,5000549,232,0,267
29,mean,0,5000550,248,0,266
29,mean,0,5000551,240,0,266
29,mean,0,5000552,226,0,266
29,mean,0,5000553,284,2,267
29,mean,0,5000554,268,2,266
29,mean,0,5000555,258,0,266
29,mean,0,5000556,270,0,266
29,mean,0,5000557,216,2,266
29,mean,0,5000558,300,0,267
29,mean,0,5000559,250,0,266
29,mean,0,5000560,238,0,268
29,mean,0,5000561,258,0,267
29,mean,0,5000562,240,0,267
29,mean,0,5000563,276,0,267
29,mean,0,5000564,254,0,267
29,mean,0,5000565,260,0,267
29,mean,0,5000566,256,0,267
29,mean,0,5000567,222,0,266
29,mean,0,5000568,268,0,268
29,mean,0,5000569,260,2,266
29,mean,0,5000570,246,0,266
29,mean,0,5000571,232,0,268
29,mean,0,5000572,220,0,267
29,mean,0,5000573,216,0,268
29,mean,0,5000574,248,0,267
29,mean,0,5000575,254,0,267
29,mean,0,5000576,268,0,266
29,mean,0,5000577,264,0,266
29,mean,0,5000578,202,0,267
29,mean,0,5000579,228,0,267
29,mean,0,5000580,270,0,266
29,mean,0,5000581,244,0,267
29,mean,0,5000582,230,0,266
29,mean,0,5000583,244,0,267
29,mean,0,5000584,236,0,266
29,mean,0,5000585,252,0,266
29,mean,0,5000586,222,0,267
29,mean,0,5000587,262,4,267
29,mean,0,5000588,194,4,267
29,mean,0,5000589,242,0,266
29,mean,0,5000590,262,0,268
29,mean,0,5000591,264,0,266
29,mean,0,5000592,226,0,267
29,mean,0,5000593,212,0,267
29,mean,0,5000594,258,0,267
29,mean,0,5000595,280,4,267
29,mean,0,5000596,252,0,266
29,mean,0,5000597,230,0,266
29,mean,0,5000598,218,0,267
29,mean,0,5000599,238,0,266
