edgebits,solver,gpu,nonce,edges,dupes,solve_ms
29,mean,0,10000437,274,0,266
29,mean,0,10000438,264,0,266
29,mean,0,10000439,268,0,268
29,mean,0,10000440,236,0,268
29,mean,0,10000441,206,0,266
29,mean,0,10000442,240,0,267
29,mean,0,10000443,236,0,267
29,mean,0,10000444,208,0,266
29,mean,0,10000445,264,0,266
29,mean,0,10000446,230,0,266
29,mean,0,10000447,238,0,267
29,mean,0,10000448,288,2,267
29,mean,0,10000449,264,0,266
29,mean,0,10000450,278,0,263
29,mean,0,10000451,244,0,267
29,mean,0,10000452,232,0,266
29,mean,0,10000453,294,0,267
29,mean,0,10000454,222,0,267
29,mean,0,10000455,262,0,266
29,mean,0,10000456,268,2,268
29,mean,0,10000457,252,0,266
29,mean,0,10000458,202,0,267
29,mean,0,10000459,240,2,267
29,mean,0,10000460,238,0,267
29,mean,0,10000461,252,0,267
29,mean,0,10000462,250,2,267
29,mean,0,10000463,180,0,266
29,mean,0,10000464,256,0,267
29,mean,0,10000465,244,0,264
29,mean,0,10000466,210,0,267
29,mean,0,10000467,264,2,267
29,mean,0,10000468,254,0,267
29,mean,0,10000469,278,2,334
29,mean,0,10000470,268,0,267
29,mean,0,10000471,276,0,267
29,mean,0,10000472,296,0,267
29,mean,0,10000473,258,0,267
29,mean,0,10000474,234,0,266
29,mean,0,10000475,258,0,267
29,mean,0,10000476,276,0,266
29,mean,0,10000477,276,0,267
29,mean,0,10000478,294,0,267
29,mean,0,10000479,252,0,265
29,mean,0,10000480,276,0,267
29,mean,0,10000481,232,0,267
29,mean,0,10000482,250,0,266
29,mean,0,10000483,208,0,266
29,mean,0,10000484,256,0,267
29,mean,0,10000485,204,0,266
29,mean,0,10000486,244,0,267
29,mean,0,10000487,238,0,266
29,mean,0,10000488,256,0,267
29,mean,0,10000489,248,0,267
29,mean,0,10000490,252,0,266
29,mean,0,10000491,252,0,267
29,mean,0,10000492,232,0,267
29,mean,0,10000493,262,0,266
29,mean,0,10000494,220,0,266
29,mean,0,10000495,292,0,332
29,mean,0,10000496,228,0,267
29,mean,0,10000497,232,0,266
29,mean,0,10000498,254,4,266
29,mean,0,10000499,204,0,267
29,mean,0,10000500,220,0,267
29,mean,0,10000501,266,0,266
29,mean,0,10000502,262,0,266
29,mean,0,10000503,238,0,268
29,mean,0,10000504,204,0,267
29,mean,0,10000505,274,4,267
29,mean,0,10000506,260,0,268
29,mean,0,10000507,274,0,266
29,mean,0,10000508,230,0,266
29,mean,0,10000509,252,0,265
29,mean,0,10000510,222,0,267
29,mean,0,10000511,246,0,266
29,mean,0,10000512,302,0,331
29,mean,0,10000513,190,0,267
29,mean,0,10000514,248,4,266
29,mean,0,10000515,220,0,266
29,mean,0,10000516,264,0,267
29,mean,0,10000517,238,0,267
29,mean,0,10000518,222,2,266
29,mean,0,10000519,264,4,266
29,mean,0,10000520,230,2,267
29,mean,0,10000521,254,0,267
29,mean,0,10000522,232,0,266
29,mean,0,10000523,298,0,266
29,mean,0,10000524,234,2,264
29,mean,0,10000525,238,0,267
29,mean,0,10000526,242,0,266
29,mean,0,10000527,288,0,267
29,mean,0,10000528,236,0,266
29,mean,0,10000529,226,0,267
29,mean,0,10000530,246,0,266
29,mean,0,10000531,222,0,266
29,mean,0,10000532,244,0,268
29,mean,0,10000533,220,0,266
29,mean,0,10000534,218,0,266
29,mean,0,10000535,218,0,266
29,mean,0,10000536,234,0,267
29,mean,0,10000537,256,0,266
29,mean,0,10000538,234,0,267
29,mean,0,10000539,200,0,265
29,mean,0,10000540,284,0,267
29,mean,0,10000541,270,2,267
29,mean,0,10000542,254,0,267
29,mean,0,10000543,240,0,266
29,mean,0,10000544,302,0,267
29,mean,0,10000545,232,0,267
29,mean,0,10000546,240,4,267
29,mean,0,10000547,250,0,267
29,mean,0,10000548,226,0,266
29,mean,0,10000549,260,0,266
29,mean,0,10000550,284,0,267
29,mean,0,10000551,300,0,267
29,mean,0,10000552,292,0,266
29,mean,0,10000553,256,0,267
29,mean,0,10000554,256,0,265
29,mean,0,10000555,250,0,267
29,mean,0,10000556,232,0,267
29,mean,0,10000557,192,0,266
29,mean,0,10000558,246,2,267
29,mean,0,10000559,240,0,267
29,mean,0,10000560,264,0,266
29,mean,0,10000561,244,0,266
29,mean,0,10000562,242,0,267
29,mean,0,10000563,242,0,266
29,mean,0,10000564,230,0,267
29,mean,0,10000565,270,0,267
29,mean,0,10000566,260,0,267
29,mean,0,10000567,272,0,267
29,mean,0,10000568,256,0,267
29,mean,0,10000569,234,0,265
29,mean,0,10000570,230,2,267
29,mean,0,10000571,258,0,267
29,mean,0,10000572,250,2,266
29,mean,0,10000573,230,2,268
29,mean,0,10000574,250,0,266
29,mean,0,10000575,254,0,267
29,mean,0,10000576,278,0,267
29,mean,0,10000577,230,0,267
29,mean,0,10000578,224,0,268
29,mean,0,10000579,260,0,267
29,mean,0,10000580,244,0,266
29,mean,0,10000581,248,0,267
29,mean,0,10000582,262,0,266
29,mean,0,10000583,224,0,267
29,mean,0,10000584,286,0,265
29,mean,0,10000585,238,0,267
29,mean,0,10000586,246,0,267
29,mean,0,10000587,242,0,267
29,mean,0,10000588,210,0,266
29,mean,0,10000589,230,0,267
29,mean,0,10000590,240,0,267
29,mean,0,10000591,250,0,267
29,mean,0,10000592,276,4,267
29,mean,0,10000593,240,0,267
29,mean,0,10000594,294,0,266
29,mean,0,10000595,240,0,266
29,mean,0,10000596,236,0,267
29,mean,0,10000597,292,0,333
29,mean,0,10000598,274,0,268
29,mean,0,10000599,250,0,265
