edgebits,nonce,seconds,found,device,cycle
28,269,1.556508,0,0,
28,270,1.590000,1,0,4581c da008d ecad62 1167bb5 1240207 16561b5 1a04c40 2a4b29c 3d481b0 462104e 46d1ed5 4a8f5d7 4ce5f36 53da298 602c97c 61eb2c3 6379789 660bd25 6704e31 71958a2 7870b0a 82a00b2 85d542f 862f206 8996367 a22225e a426e26 a9be1eb aec4e0f b62b040 ba31d08 c053d8f c35d99d c850fd5 d506388 d9f24af e30b9e8 e765bec e9477f9 ed52a88 fc143ad fc4c33e
28,271,1.561224,0,0,
28,272,1.551427,0,0,
28,273,1.573155,0,0,
28,274,1.576135,0,0,
28,275,1.567989,0,0,
28,276,1.562608,0,0,
28,277,1.564772,0,0,
28,278,1.557115,0,0,
28,279,1.563836,0,0,
28,280,1.555518,0,0,
28,281,1.552522,0,0,
28,282,1.549198,0,0,
28,283,1.567351,0,0,
28,284,1.568983,0,0,
28,285,1.561271,0,0,
28,286,1.576540,0,0,
28,287,1.565671,0,0,
28,288,1.562404,0,0,
28,289,1.569628,0,0,
28,290,1.564617,0,0,
28,291,1.569410,0,0,
28,292,1.563474,0,0,
28,293,1.564233,0,0,
28,294,1.561700,0,0,
28,295,1.565429,0,0,
28,296,1.561479,0,0,
28,297,1.549817,0,0,
28,298,1.572166,0,0,
28,299,1.573294,0,0,
28,300,1.576063,0,0,
28,301,1.554154,0,0,
28,302,1.559240,0,0,
28,303,1.561543,0,0,
28,304,1.553506,0,0,
28,305,1.560510,0,0,
28,306,1.571557,0,0,
28,307,1.581433,0,0,
28,308,1.569140,0,0,
28,309,1.564753,0,0,
28,310,1.581928,0,0,
28,311,1.574202,0,0,
28,312,1.551554,0,0,
28,313,1.580599,0,0,
28,314,1.558262,0,0,
28,315,1.563671,0,0,
28,316,1.554882,0,0,
28,317,1.559977,0,0,
28,318,1.578669,0,0,
28,319,1.547892,0,0,
28,320,1.545085,0,0,
28,321,1.555555,0,0,
28,322,1.559780,0,0,
28,323,1.569858,0,0,
28,324,1.565399,0,0,
28,325,1.572466,0,0,
28,326,1.560832,0,0,
28,327,1.559441,0,0,
28,328,1.567233,0,0,
28,329,1.565328,0,0,
28,330,1.569807,0,0,
28,331,1.571260,0,0,
28,332,1.566617,0,0,
28,333,1.579992,0,0,
28,334,1.574189,0,0,
28,335,1.544694,0,0,
28,336,1.558421,0,0,
28,337,1.560060,0,0,
28,338,1.576594,0,0,
28,339,1.561640,0,0,
28,340,1.573968,0,0,
28,341,1.560682,0,0,
28,342,1.553705,0,0,
28,343,1.552306,0,0,
28,344,1.559723,0,0,
28,345,1.532579,0,0,
28,346,1.581982,0,0,
28,347,1.581586,0,0,
28,348,1.557777,0,0,
28,349,1.563489,0,0,
28,350,1.570795,0,0,
28,351,1.567717,0,0,
28,352,1.568220,0,0,
28,353,1.551838,0,0,
28,354,1.560725,0,0,
28,355,1.569550,0,0,
28,356,1.555260,0,0,
28,357,1.577653,0,0,
28,358,1.565910,0,0,
28,359,1.588208,0,0,
28,360,1.569033,0,0,
28,361,1.551510,0,0,
28,362,1.577283,0,0,
28,363,1.559377,0,0,
28,364,1.560160,0,0,
28,365,1.561764,0,0,
28,366,1.561187,0,0,
28,367,1.559414,0,0,
28,368,1.569348,0,0,
28,369,1.567195,0,0,
28,370,1.553920,0,0,
28,371,1.573187,0,0,
28,372,1.565271,0,0,
28,373,1.574068,0,0,
28,374,1.573174,0,0,
28,375,1.574705,0,0,
28,376,1.544976,0,0,
28,377,1.575353,0,0,
28,378,1.561786,0,0,
28,379,1.567625,0,0,
28,380,1.564435,0,0,
28,381,1.583256,0,0,
28,382,1.561646,0,0,
28,383,1.560386,0,0,
28,384,1.555282,0,0,
28,385,1.571164,0,0,
28,386,1.565269,0,0,
28,387,1.541215,0,0,
28,388,1.585589,0,0,
28,389,1.567438,0,0,
28,390,1.570912,0,0,
28,391,1.566543,0,0,
28,392,1.608558,1,0,114faf 2284d0 4933ce c59fb8 1234030 16f1088 25945a1 30e7cf0 3ad6e24 3f08fe0 413d069 42441e0 459d329 5396b6d 59248e5 623428b 676df45 6cd84ec 6d315ff 6e106b7 71b81d2 8cba36f 8f6a58b 9139791 9423760 9b9cf70 9fafdc7 a0d959e a5e4eca a7383e0 ae1d5b7 b255a97 b9d7879 c26824e c7c3bdc c7fe52d d0bf4a7 d873f9b e141912 e4a176c eb15981 f06390c
28,393,1.571398,0,0,
28,394,1.574993,0,0,
28,395,1.541098,0,0,
28,396,1.562165,0,0,
28,397,1.555247,0,0,
28,398,1.571529,0,0,
28,399,1.557320,0,0,
28,400,1.572638,0,0,
28,401,1.561014,0,0,
28,402,1.574943,0,0,
28,403,1.568393,0,0,
28,404,1.552859,0,0,
28,405,1.564688,0,0,
28,406,1.570150,0,0,
28,407,1.568103,0,0,
28,408,1.564539,0,0,
28,409,1.566494,0,0,
28,410,1.551630,0,0,
28,411,1.567542,0,0,
28,412,1.564638,0,0,
28,413,1.550612,0,0,
28,414,1.552903,0,0,
28,415,1.566728,0,0,
28,416,1.546730,0,0,
28,417,1.562030,0,0,
28,418,1.548788,0,0,
28,419,1.563667,0,0,
28,420,1.550272,0,0,
28,421,1.561424,0,0,
28,422,1.571313,0,0,
28,423,1.562168,0,0,
28,424,1.563257,0,0,
28,425,1.554302,0,0,
28,426,1.547959,0,0,
28,427,1.572491,0,0,
28,428,1.556419,0,0,
28,429,1.574325,0,0,
28,430,1.562411,0,0,
28,431,1.568119,0,0,
28,432,1.577789,0,0,
28,433,1.557782,0,0,
28,434,1.562679,0,0,
28,435,1.575195,0,0,
28,436,1.549422,0,0,
28,437,1.565610,0,0,
28,438,1.582781,0,0,
28,439,1.557085,0,0,
28,440,1.563394,0,0,
28,441,1.563033,0,0,
28,442,1.573440,0,0,
28,443,1.564122,0,0,
28,444,1.571757,0,0,
28,445,1.576245,0,0,
28,446,1.569191,0,0,
28,447,1.569408,0,0,
28,448,1.557728,0,0,
28,449,1.569827,0,0,
28,450,1.592586,0,0,
28,451,1.576927,0,0,
28,452,1.557979,0,0,
28,453,1.557965,0,0,
28,454,1.560330,0,0,
28,455,1.563210,0,0,
28,456,1.555161,0,0,
28,457,1.552099,0,0,
28,458,1.564870,0,0,
28,459,1.552056,0,0,
28,460,1.547894,0,0,
28,461,1.572648,0,0,
28,462,1.583554,0,0,
28,463,1.571668,0,0,
28,464,1.582742,0,0,
28,465,1.559125,0,0,
28,466,1.568877,0,0,
28,467,1.559776,0,0,
28,468,1.572985,0,0,
28,469,1.580908,0,0,
28,470,1.554511,0,0,
28,471,1.564452,0,0,
28,472,1.558394,0,0,
28,473,1.553568,0,0,
28,474,1.565692,0,0,
28,475,1.559357,0,0,
28,476,1.568915,0,0,
28,477,1.556963,0,0,
28,478,1.562956,0,0,
28,479,1.577827,0,0,
28,480,1.546485,0,0,
28,481,1.556878,0,0,
28,482,1.557939,0,0,
28,483,1.564437,0,0,
28,484,1.562016,0,0,
28,485,1.578815,0,0,
28,486,1.544871,0,0,
28,487,1.554242,0,0,
28,488,1.551074,0,0,
28,489,1.568461,0,0,
28,490,1.569042,0,0,
28,491,1.565106,0,0,
28,492,1.572041,0,0,
28,493,1.559500,0,0,
28,494,1.560098,0,0,
28,495,1.577428,0,0,
28,496,1.557037,0,0,
28,497,1.566300,0,0,
