edgebits,nonce,seconds,found,device,cycle
29,324,3.200837,0,0,
29,325,3.197196,0,0,
29,326,3.180891,0,0,
29,327,3.189373,0,0,
29,328,3.220497,0,0,
29,329,3.197175,0,0,
29,330,3.240926,0,0,
29,331,3.220092,0,0,
29,332,3.312478,1,0,e37ed4 297cfda 2a8326f 3056289 318d187 32ee001 34bc824 404d3e3 457cda4 46a5945 5a42174 5afb196 5f7310c 797e3b0 7bd5599 7f2dd91 8775f9d 950b86b a199a4e a4a9c88 aaafa4d afef2d5 b90a51a c339519 c36a0e3 caede6d d789f20 e08b532 e7efead effb184 f82dee6 11dd4559 12603ff6 154a2572 15c19bc3 15ce379f 1733b95c 17bff105 1b271244 1c98a867 1d0d9801 1e3c2c47
29,333,3.211212,0,0,
29,334,3.219848,0,0,
29,335,3.202326,0,0,
29,336,3.199780,0,0,
29,337,3.206929,0,0,
29,338,3.219184,0,0,
29,339,3.194041,0,0,
29,340,3.216345,0,0,
29,341,3.209527,0,0,
29,342,3.223891,0,0,
29,343,3.211779,0,0,
29,344,3.206652,0,0,
29,345,3.185936,0,0,
29,346,3.206064,0,0,
29,347,3.211622,0,0,
29,348,3.203189,0,0,
29,349,3.230782,0,0,
29,350,3.214174,0,0,
29,351,3.235844,0,0,
29,352,3.222530,0,0,
29,353,3.213885,0,0,
29,354,3.197159,0,0,
29,355,3.217994,0,0,
29,356,3.284534,1,0,112894b 22d0e89 2489bb0 3cbea82 5dcc34c 5edca1e a0edfce a275966 a58792c aa0a0b9 ae43b88 b91e0c3 b9695c0 c73eb96 cfb1a65 d2a0966 da99008 dd532dc eac5791 eb6470f ebc9263 f8c7ef5 fc40656 125b807a 1373c793 14c6e3cf 1581ff42 16955c35 1697fdcd 16ae4a1d 172e2403 1767f143 17bd4a59 1bc8bc56 1c0e02f3 1c6bcb16 1c7c21e8 1c8844be 1dfb2534 1e363082 1e3cad73 1f2a5e3e
29,357,3.221756,0,0,
29,358,3.226278,0,0,
29,359,3.210505,0,0,
29,360,3.206522,0,0,
29,361,3.201664,0,0,
29,362,3.233207,0,0,
29,363,3.215469,0,0,
29,364,3.218376,0,0,
29,365,3.198496,0,0,
29,366,3.191692,0,0,
29,367,3.197762,0,0,
29,368,3.178377,0,0,
29,369,3.188546,0,0,
29,370,3.185936,0,0,
29,371,3.228663,0,0,
29,372,3.210742,0,0,
29,373,3.187286,0,0,
29,374,3.218137,0,0,
29,375,3.187104,0,0,
29,376,3.227117,0,0,
29,377,3.213384,0,0,
29,378,3.208789,0,0,
29,379,3.198459,0,0,
29,380,3.224717,0,0,
29,381,3.213125,0,0,
29,382,3.272154,1,0,3119201 3a4f014 404423e 47ee271 65eb69a 8779c05 8be423f 981415c a78cc50 ac645ed b0e8b70 cc3def8 d72009e d815b7e d912f0a e3633e2 e90628f ffa8547 105e79a4 11232362 11591f62 13258e4b 1413c3c2 14fd78ea 1542326a 1614dbc6 16411211 168cb0bf 17081e9b 1851ffcb 18b319ed 18b3b45e 1a02b267 1b3e83aa 1c4ba0de 1c7e5b94 1cd4162d 1e119b3d 1e33f18e 1eceedd3 1eeb7512 1f23dce5
29,383,3.211669,0,0,
29,384,3.183081,0,0,
29,385,3.216154,0,0,
29,386,3.187933,0,0,
29,387,3.199883,0,0,
29,388,3.217063,0,0,
29,389,3.199405,0,0,
29,390,3.213385,0,0,
29,391,3.213378,0,0,
29,392,3.200621,0,0,
29,393,3.208859,0,0,
29,394,3.225121,0,0,
29,395,3.186634,0,0,
29,396,3.220469,0,0,
29,397,3.223344,0,0,
29,398,3.205100,0,0,
29,399,3.216897,0,0,
29,400,3.223247,0,0,
29,401,3.197662,0,0,
29,402,3.210332,0,0,
29,403,3.198425,0,0,
29,404,3.193877,0,0,
29,405,3.212099,0,0,
29,406,3.220376,0,0,
29,407,3.199663,0,0,
29,408,3.209549,0,0,
29,409,3.208183,0,0,
29,410,3.229126,0,0,
29,411,3.193572,0,0,
29,412,3.212311,0,0,
29,413,3.215568,0,0,
29,414,3.230934,0,0,
29,415,3.193782,0,0,
29,416,3.211165,0,0,
29,417,3.193284,0,0,
29,418,3.211525,0,0,
29,419,3.194041,0,0,
29,420,3.199492,0,0,
29,421,3.212705,0,0,
29,422,3.204574,0,0,
29,423,3.186955,0,0,
29,424,3.196630,0,0,
29,425,3.219911,0,0,
29,426,3.205287,0,0,
29,427,3.187880,0,0,
29,428,3.202168,0,0,
29,429,3.203016,0,0,
29,430,3.209219,0,0,
29,431,3.213730,0,0,
29,432,3.199951,0,0,
29,433,3.202339,0,0,
29,434,3.211886,0,0,
29,435,3.217303,0,0,
29,436,3.193114,0,0,
29,437,3.220802,0,0,
29,438,3.189570,0,0,
29,439,3.201494,0,0,
29,440,3.197994,0,0,
29,441,3.299940,1,0,567cb4 bbda07 198d48d 1a7cc8e 2ee0540 3ac483d 3d3e24e 5228d92 5c90f2a 5d123c1 6853a2c 75257ad 78967f8 873a5c7 b4b1a98 b790f1f b8de22d c1ff4c9 cdeb9ad d36bd38 e25c70a f5869e6 10bba6f8 10d66cd3 11051d6d 121a1634 1238aa81 125bf03e 128f75e1 12b584d9 13de39c6 15d095f5 1743f637 186bfb89 18898f4f 19108a43 193ef5a2 1a54f6aa 1a72ebaa 1c10bf21 1e659576 1f9c4f41
29,442,3.225662,0,0,
29,443,3.199234,0,0,
29,444,3.216611,0,0,
29,445,3.212913,0,0,
29,446,3.195444,0,0,
29,447,3.212065,0,0,
29,448,3.209177,0,0,
29,449,3.209056,0,0,
29,450,3.216498,0,0,
29,451,3.203361,0,0,
29,452,3.213526,0,0,
29,453,3.208871,0,0,
29,454,3.215571,0,0,
29,455,3.185090,0,0,
29,456,3.238728,0,0,
29,457,3.186979,0,0,
29,458,3.202079,0,0,
29,459,3.213217,0,0,
29,460,3.200021,0,0,
29,461,3.188977,0,0,
29,462,3.227082,0,0,
29,463,3.225576,0,0,
29,464,3.212966,0,0,
29,465,3.209581,0,0,
29,466,3.217700,0,0,
29,467,3.275771,1,0,48037d 8cc24e 9708bb e7c47f 13e3ae8 1a63627 2f5142b 4fd8a34 5b81b8a 67bb3f6 79a2c44 7b717bf 89beb8a 8b61669 a7d49f9 c0ee79c c3a2f2f d4231f3 df335bb fb9ec39 11b2bac5 1239a0ed 12e90e23 13024e6f 17c7b01d 18c79536 19c8a54d 19cf8a29 19e43521 19e63dc9 1a385619 1b105dc8 1b18e357 1ba1e9db 1c9e36dd 1d011e99 1d5f8b28 1e40fc51 1edee997 1f05fe83 1f1cc1f7 1f51a63d
29,468,3.190964,0,0,
29,469,3.196817,0,0,
29,470,3.224495,0,0,
29,471,3.171839,0,0,
29,472,3.226907,0,0,
29,473,3.202531,0,0,
29,474,3.194832,0,0,
29,475,3.237628,0,0,
29,476,3.227745,0,0,
29,477,3.214566,0,0,
29,478,3.213225,0,0,
29,479,3.227216,0,0,
29,480,3.208151,0,0,
29,481,3.236112,0,0,
29,482,3.211448,0,0,
29,483,3.220428,0,0,
29,484,3.228402,0,0,
29,485,3.193625,0,0,
29,486,3.207218,0,0,
29,487,3.225646,0,0,
29,488,3.201983,0,0,
29,489,3.213734,0,0,
29,490,3.206666,0,0,
29,491,3.215963,0,0,
29,492,3.229770,0,0,
29,493,3.207567,0,0,
29,494,3.266196,0,0,
29,495,3.214375,0,0,
29,496,3.199528,0,0,
29,497,3.210837,0,0,
29,498,3.201843,0,0,
29,499,3.208010,0,0,
29,500,3.226062,0,0,
29,501,3.201807,0,0,
29,502,3.239220,0,0,
29,503,3.199888,0,0,
29,504,3.206478,0,0,
29,505,3.199406,0,0,
29,506,3.206466,0,0,
29,507,3.197757,0,0,
29,508,3.213402,0,0,
29,509,3.224602,0,0,
29,510,3.197509,0,0,
29,511,3.222350,0,0,
29,512,3.213697,0,0,
29,513,3.205766,0,0,
29,514,3.201475,0,0,
29,515,3.193889,0,0,
29,516,3.204697,0,0,
29,517,3.200082,0,0,
29,518,3.222344,0,0,
29,519,3.208281,0,0,
29,520,3.219041,0,0,
29,521,3.221652,0,0,
29,522,3.209056,0,0,
29,523,3.212583,0,0,
29,524,3.219313,0,0,
29,525,3.210237,0,0,
29,526,3.202805,0,0,
29,527,3.204242,0,0,
