edgebits,nonce,seconds,found,threads
23,187,0.367567,0,8
23,188,0.372789,0,8
23,189,0.365790,0,8
23,190,0.385907,0,8
23,191,0.391987,0,8
23,192,0.384646,0,8
23,193,0.372375,0,8
23,194,0.368639,0,8
23,195,0.368361,0,8
23,196,0.372717,0,8
23,197,0.384881,0,8
23,198,0.377741,0,8
23,199,0.373795,0,8
23,200,0.376929,0,8
23,201,0.360716,0,8
23,202,0.385987,0,8
23,203,0.373309,0,8
23,204,0.362648,0,8
23,205,0.364608,0,8
23,206,0.372817,0,8
23,207,0.368055,0,8
23,208,0.364003,0,8
23,209,0.388643,0,8
23,210,0.381051,0,8
23,211,0.373760,0,8
23,212,0.378250,0,8
23,213,0.374011,0,8
23,214,0.366638,1,8
23,215,0.372017,0,8
23,216,0.389234,0,8
23,217,0.395540,0,8
23,218,0.368524,0,8
23,219,0.367191,0,8
23,220,0.369060,0,8
23,221,0.366304,0,8
23,222,0.368286,0,8
23,223,0.385211,0,8
23,224,0.379181,0,8
23,225,0.353241,0,8
23,226,0.362005,0,8
23,227,0.376078,0,8
23,228,0.387369,0,8
23,229,0.369294,0,8
23,230,0.371204,0,8
23,231,0.361505,0,8
23,232,0.372905,0,8
23,233,0.365986,0,8
23,234,0.364751,0,8
23,235,0.372662,0,8
23,236,0.374039,0,8
23,237,0.386136,0,8
23,238,0.352557,0,8
23,239,0.386469,0,8
23,240,0.370135,0,8
23,241,0.359123,0,8
23,242,0.376691,0,8
23,243,0.374248,0,8
23,244,0.363204,0,8
23,245,0.367443,0,8
23,246,0.363473,0,8
23,247,0.390665,0,8
23,248,0.364521,0,8
23,249,0.366401,0,8
23,250,0.385517,0,8
23,251,0.383731,0,8
23,252,0.374432,0,8
23,253,0.369889,0,8
23,254,0.387066,0,8
23,255,0.387292,0,8
23,256,0.358898,0,8
23,257,0.378064,0,8
23,258,0.370630,0,8
23,259,0.367964,0,8
23,260,0.379365,0,8
23,261,0.382998,0,8
23,262,0.368648,0,8
23,263,0.367518,0,8
23,264,0.355272,0,8
23,265,0.386030,0,8
23,266,0.368284,0,8
23,267,0.377471,0,8
23,268,0.377757,0,8
23,269,0.372406,0,8
23,270,0.364983,0,8
23,271,0.382530,0,8
23,272,0.376754,0,8
23,273,0.370156,0,8
23,274,0.374889,0,8
23,275,0.380900,0,8
23,276,0.353350,0,8
23,277,0.364361,0,8
23,278,0.387958,0,8
23,279,0.390340,0,8
23,280,0.359961,0,8
23,281,0.373836,1,8
23,282,0.380338,0,8
23,283,0.363728,0,8
23,284,0.368229,0,8
23,285,0.365434,0,8
23,286,0.368885,0,8
23,287,0.379683,1,8
23,288,0.352743,0,8
23,289,0.374962,0,8
23,290,0.368298,0,8
23,291,0.387510,0,8
23,292,0.355621,0,8
23,293,0.373316,0,8
23,294,0.362040,0,8
23,295,0.382075,0,8
23,296,0.363318,0,8
23,297,0.401166,0,8
23,298,0.372127,0,8
23,299,0.369849,0,8
23,300,0.378793,0,8
23,301,0.367127,0,8
23,302,0.429018,0,8
23,303,0.402703,0,8
23,304,0.372867,0,8
23,305,0.371063,0,8
23,306,0.363459,0,8
23,307,0.375843,0,8
23,308,0.372606,0,8
23,309,0.393878,0,8
23,310,0.392610,0,8
23,311,0.366244,0,8
23,312,0.382030,0,8
23,313,0.360753,0,8
23,314,0.378145,0,8
23,315,0.370396,0,8
23,316,0.369745,0,8
23,317,0.386686,0,8
23,318,0.381967,0,8
23,319,0.378811,0,8
23,320,0.377329,0,8
23,321,0.364045,0,8
23,322,0.391151,0,8
23,323,0.370407,0,8
23,324,0.383306,0,8
23,325,0.364592,0,8
23,326,0.379741,0,8
23,327,0.364739,0,8
23,328,0.359870,0,8
23,329,0.391231,0,8
23,330,0.359252,0,8
23,331,0.357099,0,8
23,332,0.357748,0,8
23,333,0.371674,0,8
23,334,0.372056,0,8
23,335,0.407454,0,8
23,336,0.375038,0,8
23,337,0.355238,0,8
23,338,0.367590,0,8
23,339,0.376506,0,8
23,340,0.358738,0,8
23,341,0.368393,0,8
23,342,0.366099,0,8
23,343,0.374162,0,8
23,344,0.364378,0,8
23,345,0.372277,0,8
23,346,0.386943,0,8
23,347,0.377740,0,8
23,348,0.368194,0,8
23,349,0.379799,0,8
23,350,0.373775,0,8
23,351,0.380439,0,8
23,352,0.378102,0,8
23,353,0.378624,0,8
23,354,0.376978,0,8
23,355,0.382013,0,8
23,356,0.365577,0,8
23,357,0.370055,0,8
23,358,0.359186,0,8
23,359,0.369838,0,8
23,360,0.366974,0,8
23,361,0.354526,0,8
23,362,0.391261,0,8
23,363,0.364164,0,8
23,364,0.377094,0,8
23,365,0.371466,0,8
23,366,0.376635,0,8
23,367,0.384761,0,8
23,368,0.378729,0,8
23,369,0.374447,0,8
23,370,0.390348,0,8
23,371,0.373789,0,8
23,372,0.374908,0,8
23,373,0.386549,0,8
23,374,0.369160,0,8
23,375,0.376716,0,8
23,376,0.354373,0,8
23,377,0.377344,0,8
23,378,0.357048,0,8
23,379,0.371458,0,8
23,380,0.383171,0,8
23,381,0.359028,0,8
23,382,0.368927,0,8
23,383,0.369702,0,8
23,384,0.376368,0,8
23,385,0.378267,0,8
23,386,0.370996,0,8
23,387,0.370884,0,8
23,388,0.363164,0,8
23,389,0.383867,0,8
23,390,0.372767,0,8
23,391,0.373851,0,8
23,392,0.369433,0,8
23,393,0.367849,0,8
23,394,0.367163,0,8
23,395,0.356164,0,8
23,396,0.364432,0,8
23,397,0.370040,0,8
23,398,0.357405,0,8
23,399,0.364411,0,8
23,400,0.374786,0,8
23,401,0.374495,1,8
23,402,0.370073,0,8
23,403,0.370715,0,8
23,404,0.367828,0,8
23,405,0.377361,0,8
23,406,0.370620,0,8
23,407,0.391198,0,8
23,408,0.373284,0,8
23,409,0.374684,0,8
23,410,0.368945,0,8
23,411,0.366254,0,8
23,412,0.359802,0,8
23,413,0.371451,0,8
23,414,0.377790,0,8
23,415,0.373273,0,8
23,416,0.401045,0,8
23,417,0.375500,0,8
23,418,0.364575,0,8
23,419,0.360901,0,8
23,420,0.373307,0,8
23,421,0.372488,0,8
23,422,0.378823,0,8
23,423,0.374929,0,8
23,424,0.374944,0,8
23,425,0.370117,0,8
23,426,0.370262,0,8
23,427,0.375150,0,8
23,428,0.387056,0,8
23,429,0.371736,0,8
23,430,0.390907,0,8
23,431,0.374012,0,8
23,432,0.380179,0,8
23,433,0.365197,0,8
23,434,0.392828,0,8
23,435,0.368639,0,8
23,436,0.375617,0,8
23,437,0.365453,0,8
23,438,0.365897,0,8
23,439,0.364868,0,8
23,440,0.387801,0,8
23,441,0.386957,0,8
23,442,0.378270,0,8
23,443,0.383558,0,8
23,444,0.359003,0,8
23,445,0.378378,0,8
23,446,0.374502,0,8
23,447,0.383151,0,8
23,448,0.391357,0,8
23,449,0.389643,0,8
23,450,0.393907,0,8
23,451,0.365019,0,8
23,452,0.393886,0,8
23,453,0.373255,0,8
23,454,0.361905,0,8
23,455,0.373745,0,8
23,456,0.365811,0,8
23,457,0.373717,0,8
23,458,0.361855,0,8
23,459,0.355828,0,8
23,460,0.380076,0,8
23,461,0.373809,0,8
23,462,0.372816,0,8
23,463,0.378592,0,8
23,464,0.387615,0,8
23,465,0.384315,0,8
23,466,0.355436,0,8
23,467,0.369349,0,8
23,468,0.357991,0,8
23,469,0.388397,0,8
23,470,0.390793,0,8
23,471,0.370109,0,8
23,472,0.381862,0,8
23,473,0.372807,0,8
23,474,0.380826,0,8
23,475,0.366514,0,8
23,476,0.356068,0,8
23,477,0.379891,0,8
23,478,0.370419,0,8
23,479,0.391931,0,8
23,480,0.371061,0,8
23,481,0.367540,0,8
23,482,0.374625,0,8
23,483,0.374834,0,8
23,484,0.359168,0,8
23,485,0.364556,0,8
23,486,0.367472,0,8
23,487,0.369354,0,8
23,488,0.353808,0,8
23,489,0.356012,0,8
23,490,0.372459,0,8
23,491,0.374026,0,8
23,492,0.368035,1,8
23,493,0.369181,0,8
23,494,0.375766,0,8
23,495,0.365285,0,8
23,496,0.372474,0,8
23,497,0.368369,0,8
23,498,0.375939,0,8
23,499,0.363428,0,8
23,500,0.361325,0,8
23,501,0.364916,0,8
23,502,0.384249,0,8
23,503,0.376788,0,8
23,504,0.362953,0,8
23,505,0.381419,0,8
23,506,0.357760,0,8
23,507,0.366091,0,8
23,508,0.382690,0,8
23,509,0.370818,0,8
23,510,0.368529,0,8
23,511,0.364223,0,8
23,512,0.372565,0,8
23,513,0.364377,0,8
23,514,0.362369,0,8
23,515,0.366731,0,8
23,516,0.363707,0,8
23,517,0.386885,0,8
23,518,0.377211,0,8
23,519,0.365624,0,8
23,520,0.376055,0,8
23,521,0.360391,0,8
23,522,0.366644,0,8
23,523,0.408879,0,8
23,524,0.377361,0,8
23,525,0.369856,0,8
23,526,0.384919,0,8
23,527,0.370075,0,8
23,528,0.359334,0,8
23,529,0.366078,0,8
23,530,0.376514,0,8
23,531,0.376879,0,8
23,532,0.367249,0,8
23,533,0.382904,0,8
23,534,0.370333,0,8
23,535,0.372917,0,8
23,536,0.368296,1,8
23,537,0.376789,0,8
23,538,0.352535,0,8
23,539,0.388193,0,8
23,540,0.367088,0,8
23,541,0.378623,0,8
23,542,0.355589,0,8
23,543,0.359787,0,8
23,544,0.372302,0,8
23,545,0.362603,0,8
23,546,0.372666,0,8
23,547,0.370881,0,8
23,548,0.392397,0,8
23,549,0.369899,0,8
23,550,0.370201,0,8
23,551,0.381586,0,8
23,552,0.370042,0,8
23,553,0.367390,0,8
23,554,0.360859,0,8
23,555,0.369747,0,8
23,556,0.366314,0,8
23,557,0.365761,0,8
23,558,0.365971,0,8
23,559,0.368770,0,8
23,560,0.384163,0,8
23,561,0.380599,0,8
23,562,0.364493,0,8
23,563,0.373170,0,8
23,564,0.370143,0,8
23,565,0.366037,0,8
23,566,0.377297,0,8
23,567,0.358421,0,8
23,568,0.368347,0,8
23,569,0.380914,0,8
23,570,0.385497,0,8
23,571,0.360350,0,8
23,572,0.393960,0,8
23,573,0.367519,0,8
23,574,0.365251,1,8
23,575,0.367879,0,8
23,576,0.368684,0,8
23,577,0.382144,0,8
23,578,0.355583,0,8
23,579,0.376744,0,8
23,580,0.362301,0,8
23,581,0.376955,0,8
23,582,0.371227,0,8
23,583,0.373953,0,8
23,584,0.368551,0,8
23,585,0.354467,0,8
23,586,0.377036,0,8
23,587,0.372229,0,8
23,588,0.363092,0,8
23,589,0.371348,0,8
23,590,0.377062,0,8
23,591,0.380223,0,8
23,592,0.374650,0,8
23,593,0.373397,0,8
23,594,0.378813,0,8
23,595,0.370018,0,8
23,596,0.376867,0,8
23,597,0.366158,0,8
23,598,0.398413,0,8
23,599,0.365076,0,8
23,600,0.361577,0,8
23,601,0.366919,0,8
23,602,0.377995,0,8
23,603,0.369037,0,8
23,604,0.392953,0,8
23,605,0.376087,0,8
23,606,0.370107,0,8
23,607,0.368714,0,8
23,608,0.381382,0,8
23,609,0.370852,0,8
23,610,0.362531,0,8
23,611,0.357325,0,8
23,612,0.372244,0,8
23,613,0.378286,0,8
23,614,0.370001,0,8
23,615,0.379659,1,8
23,616,0.379317,0,8
23,617,0.367832,1,8
23,618,0.381149,0,8
23,619,0.369301,0,8
23,620,0.364725,0,8
23,621,0.386927,0,8
23,622,0.384314,0,8
23,623,0.378325,0,8
23,624,0.391034,0,8
23,625,0.368475,0,8
23,626,0.374024,0,8
23,627,0.366777,0,8
23,628,0.380499,0,8
23,629,0.375661,0,8
23,630,0.380028,0,8
23,631,0.382819,0,8
23,632,0.364593,0,8
23,633,0.376567,0,8
23,634,0.375179,0,8
23,635,0.368285,0,8
23,636,0.385427,0,8
23,637,0.384756,0,8
23,638,0.374838,0,8
23,639,0.366058,0,8
23,640,0.365866,0,8
23,641,0.374452,0,8
23,642,0.388214,0,8
23,643,0.375110,0,8
23,644,0.403935,0,8
23,645,0.375427,0,8
23,646,0.385697,0,8
23,647,0.373714,0,8
23,648,0.379413,0,8
23,649,0.372245,0,8
23,650,0.368914,0,8
23,651,0.370606,0,8
23,652,0.374875,0,8
23,653,0.365379,0,8
23,654,0.366442,0,8
23,655,0.387794,0,8
23,656,0.390329,1,8
23,657,0.405974,0,8
23,658,0.357256,0,8
23,659,0.369976,0,8
23,660,0.380989,0,8
23,661,0.363559,0,8
23,662,0.384356,0,8
23,663,0.375871,0,8
23,664,0.378110,0,8
23,665,0.370471,0,8
23,666,0.370765,0,8
23,667,0.372030,0,8
23,668,0.375842,0,8
23,669,0.368037,0,8
23,670,0.370664,0,8
23,671,0.383856,0,8
23,672,0.369942,0,8
23,673,0.371382,0,8
23,674,0.357889,0,8
23,675,0.382390,0,8
23,676,0.390590,0,8
23,677,0.377627,0,8
23,678,0.376481,0,8
23,679,0.368447,0,8
23,680,0.369561,0,8
23,681,0.370157,0,8
23,682,0.375167,0,8
23,683,0.368987,0,8
23,684,0.414809,0,8
23,685,0.390586,0,8
23,686,0.370116,0,8
23,687,0.369936,0,8
23,688,0.360831,0,8
23,689,0.382727,0,8
23,690,0.368183,0,8
23,691,0.367354,0,8
23,692,0.389890,0,8
23,693,0.384021,0,8
23,694,0.371994,0,8
23,695,0.368593,0,8
23,696,0.366578,0,8
23,697,0.369189,0,8
23,698,0.375463,0,8
23,699,0.367879,0,8
23,700,0.360773,0,8
23,701,0.369236,0,8
23,702,0.361119,0,8
23,703,0.369727,0,8
23,704,0.368899,0,8
23,705,0.366124,0,8
23,706,0.358842,0,8
23,707,0.368643,0,8
23,708,0.365208,0,8
23,709,0.386528,0,8
23,710,0.370475,0,8
23,711,0.382296,0,8
23,712,0.365806,0,8
23,713,0.388053,0,8
23,714,0.358919,0,8
23,715,0.374902,0,8
23,716,0.371135,0,8
23,717,0.365111,0,8
23,718,0.365695,0,8
23,719,0.373591,0,8
23,720,0.373428,0,8
23,721,0.368858,0,8
23,722,0.378940,0,8
23,723,0.370179,0,8
23,724,0.368936,0,8
23,725,0.370304,0,8
23,726,0.374519,1,8
23,727,0.370960,0,8
23,728,0.368140,0,8
23,729,0.367705,0,8
23,730,0.368168,0,8
23,731,0.376143,0,8
23,732,0.387872,0,8
23,733,0.365592,0,8
23,734,0.377122,0,8
23,735,0.362122,0,8
23,736,0.369517,0,8
23,737,0.379473,0,8
23,738,0.397262,0,8
23,739,0.365271,0,8
23,740,0.371261,0,8
23,741,0.367592,0,8
23,742,0.370954,0,8
23,743,0.373383,0,8
23,744,0.367102,0,8
23,745,0.375477,0,8
23,746,0.374906,0,8
23,747,0.382462,0,8
23,748,0.387150,0,8
23,749,0.375016,0,8
23,750,0.357189,0,8
23,751,0.383471,0,8
23,752,0.386942,0,8
23,753,0.360935,0,8
23,754,0.367648,0,8
23,755,0.362860,0,8
23,756,0.363792,0,8
23,757,0.373447,0,8
23,758,0.373422,0,8
23,759,0.379229,0,8
23,760,0.360882,0,8
23,761,0.367894,0,8
23,762,0.365867,0,8
23,763,0.375073,0,8
23,764,0.391752,0,8
23,765,0.385913,0,8
23,766,0.372801,0,8
23,767,0.360195,0,8
23,768,0.379480,0,8
23,769,0.368145,0,8
23,770,0.376432,0,8
23,771,0.375125,1,8
23,772,0.370632,0,8
23,773,0.375744,0,8
23,774,0.362380,0,8
23,775,0.376865,0,8
23,776,0.369412,0,8
23,777,0.370742,0,8
23,778,0.395383,0,8
23,779,0.373182,0,8
23,780,0.358899,0,8
23,781,0.366671,0,8
23,782,0.368614,0,8
23,783,0.371773,0,8
23,784,0.381852,0,8
23,785,0.388701,0,8
23,786,0.354571,0,8
23,787,0.372294,0,8
23,788,0.370651,0,8
23,789,0.363013,0,8
23,790,0.372678,0,8
23,791,0.388895,0,8
23,792,0.380286,0,8
23,793,0.381470,0,8
23,794,0.377309,0,8
23,795,0.377007,0,8
23,796,0.381230,0,8
23,797,0.382118,0,8
23,798,0.368330,0,8
23,799,0.377300,0,8
23,800,0.366658,0,8
23,801,0.380500,0,8
23,802,0.363652,0,8
23,803,0.372050,0,8
23,804,0.369220,0,8
23,805,0.390508,0,8
23,806,0.387956,0,8
23,807,0.371754,0,8
23,808,0.367402,0,8
23,809,0.393145,0,8
23,810,0.370984,0,8
23,811,0.370266,0,8
23,812,0.390159,0,8
23,813,0.367973,0,8
23,814,0.366512,0,8
23,815,0.364390,0,8
23,816,0.375564,0,8
23,817,0.373663,0,8
23,818,0.383112,0,8
23,819,0.392835,0,8
23,820,0.368467,0,8
23,821,0.356085,0,8
23,822,0.369995,0,8
23,823,0.398001,0,8
23,824,0.376853,0,8
23,825,0.383957,0,8
23,826,0.384556,0,8
23,827,0.382539,0,8
23,828,0.361734,0,8
23,829,0.369479,0,8
23,830,0.367169,0,8
23,831,0.372742,0,8
23,832,0.356008,0,8
23,833,0.368588,0,8
23,834,0.366789,0,8
23,835,0.371688,0,8
23,836,0.394049,0,8
23,837,0.388449,0,8
23,838,0.379125,0,8
23,839,0.366928,0,8
23,840,0.366197,0,8
23,841,0.354721,0,8
23,842,0.398376,0,8
23,843,0.368285,0,8
23,844,0.393079,0,8
23,845,0.356212,0,8
23,846,0.363543,0,8
23,847,0.360185,0,8
23,848,0.366629,0,8
23,849,0.364901,0,8
23,850,0.380751,0,8
23,851,0.363757,0,8
23,852,0.366824,0,8
23,853,0.370359,0,8
23,854,0.371291,0,8
23,855,0.362762,0,8
23,856,0.374360,0,8
23,857,0.367359,0,8
23,858,0.386447,0,8
23,859,0.364940,0,8
23,860,0.379479,0,8
23,861,0.375969,0,8
23,862,0.370016,0,8
23,863,0.382422,0,8
23,864,0.352885,0,8
23,865,0.375751,0,8
23,866,0.371086,0,8
23,867,0.367048,0,8
23,868,0.373056,0,8
23,869,0.367397,0,8
23,870,0.363369,0,8
23,871,0.395370,0,8
23,872,0.371057,0,8
23,873,0.372448,0,8
23,874,0.368572,0,8
23,875,0.396679,0,8
23,876,0.360008,0,8
23,877,0.371141,0,8
23,878,0.366232,0,8
23,879,0.388597,0,8
23,880,0.363499,0,8
23,881,0.369066,0,8
23,882,0.380869,0,8
23,883,0.369106,0,8
23,884,0.373887,0,8
23,885,0.367696,0,8
23,886,0.372884,1,8
23,887,0.374588,0,8
23,888,0.371135,0,8
23,889,0.365455,0,8
23,890,0.373354,0,8
23,891,0.367569,0,8
23,892,0.373260,0,8
23,893,0.375260,0,8
23,894,0.370377,0,8
23,895,0.366823,0,8
23,896,0.384565,0,8
23,897,0.378220,0,8
23,898,0.375587,0,8
23,899,0.364459,0,8
23,900,0.381920,0,8
23,901,0.369690,0,8
23,902,0.367163,0,8
23,903,0.367425,0,8
23,904,0.386489,0,8
23,905,0.380609,0,8
23,906,0.380096,0,8
23,907,0.370631,0,8
23,908,0.366850,0,8
23,909,0.355733,0,8
23,910,0.363544,0,8
23,911,0.379524,0,8
23,912,0.375243,1,8
23,913,0.371882,0,8
23,914,0.369251,0,8
23,915,0.380516,0,8
23,916,0.372149,0,8
23,917,0.382136,0,8
23,918,0.380229,0,8
23,919,0.368084,0,8
23,920,0.352856,0,8
23,921,0.382968,0,8
23,922,0.374066,0,8
23,923,0.367189,0,8
23,924,0.366382,0,8
23,925,0.405390,0,8
23,926,0.363222,0,8
23,927,0.369063,0,8
23,928,0.371991,0,8
23,929,0.368288,1,8
23,930,0.368017,0,8
23,931,0.376788,0,8
23,932,0.352419,0,8
23,933,0.367019,0,8
23,934,0.374001,0,8
23,935,0.367936,0,8
23,936,0.388538,0,8
23,937,0.367531,0,8
23,938,0.370436,0,8
23,939,0.368788,0,8
23,940,0.378294,0,8
23,941,0.370845,0,8
23,942,0.369335,0,8
23,943,0.371648,0,8
23,944,0.365906,0,8
23,945,0.370014,0,8
23,946,0.359159,0,8
23,947,0.366321,0,8
23,948,0.372124,0,8
23,949,0.376749,0,8
23,950,0.369905,0,8
23,951,0.389388,0,8
23,952,0.392656,0,8
23,953,0.358413,0,8
23,954,0.365207,0,8
23,955,0.365223,0,8
23,956,0.367864,0,8
23,957,0.359709,0,8
23,958,0.366788,0,8
23,959,0.373074,0,8
23,960,0.368196,0,8
23,961,0.368798,0,8
23,962,0.368029,0,8
23,963,0.373476,0,8
23,964,0.370677,0,8
23,965,0.366398,0,8
23,966,0.374105,0,8
23,967,0.379466,0,8
23,968,0.369598,0,8
23,969,0.365823,0,8
23,970,0.375782,0,8
23,971,0.385181,0,8
23,972,0.373249,1,8
23,973,0.375520,0,8
23,974,0.371201,0,8
23,975,0.379695,0,8
23,976,0.367553,0,8
23,977,0.408515,0,8
23,978,0.359581,0,8
23,979,0.408040,0,8
23,980,0.370274,0,8
23,981,0.387160,1,8
23,982,0.368030,0,8
23,983,0.377444,0,8
23,984,0.370145,0,8
23,985,0.373088,0,8
23,986,0.369451,0,8
23,987,0.377125,0,8
23,988,0.354247,0,8
23,989,0.367943,0,8
23,990,0.356852,1,8
23,991,0.375775,0,8
23,992,0.375228,0,8
23,993,0.354953,0,8
23,994,0.369670,0,8
23,995,0.374424,0,8
23,996,0.370415,0,8
23,997,0.366139,0,8
23,998,0.363151,0,8
23,999,0.367254,0,8
23,1000,0.382165,0,8
23,1001,0.372012,0,8
23,1002,0.381126,0,8
23,1003,0.390741,0,8
23,1004,0.361249,0,8
23,1005,0.368645,0,8
23,1006,0.400186,0,8
23,1007,0.369840,0,8
23,1008,0.372424,0,8
23,1009,0.381879,0,8
23,1010,0.376698,0,8
23,1011,0.372455,0,8
23,1012,0.361704,0,8
23,1013,0.394235,0,8
23,1014,0.368882,0,8
23,1015,0.386930,0,8
23,1016,0.385714,0,8
23,1017,0.374253,0,8
23,1018,0.379807,0,8
23,1019,0.384337,0,8
23,1020,0.357433,0,8
23,1021,0.378482,0,8
23,1022,0.370890,0,8
23,1023,0.377056,0,8
23,1024,0.355351,0,8
23,1025,0.373979,0,8
23,1026,0.370055,0,8
23,1027,0.368514,0,8
23,1028,0.371736,0,8
23,1029,0.375970,0,8
23,1030,0.363174,0,8
23,1031,0.365599,0,8
23,1032,0.406438,0,8
23,1033,0.354589,0,8
23,1034,0.382115,0,8
23,1035,0.370097,0,8
23,1036,0.377528,0,8
23,1037,0.379107,0,8
23,1038,0.378917,0,8
23,1039,0.393331,0,8
23,1040,0.366600,0,8
23,1041,0.366082,0,8
23,1042,0.375893,0,8
23,1043,0.376556,0,8
23,1044,0.373105,0,8
23,1045,0.386302,0,8
23,1046,0.373109,0,8
23,1047,0.367745,0,8
23,1048,0.371566,0,8
23,1049,0.390747,0,8
23,1050,0.366383,0,8
23,1051,0.377835,0,8
23,1052,0.368020,0,8
23,1053,0.384358,0,8
23,1054,0.378586,0,8
23,1055,0.372962,0,8
23,1056,0.368294,0,8
23,1057,0.371442,0,8
23,1058,0.375636,0,8
23,1059,0.379910,0,8
23,1060,0.364779,0,8
23,1061,0.380862,0,8
23,1062,0.375006,0,8
23,1063,0.368186,0,8
23,1064,0.388743,1,8
23,1065,0.372133,0,8
23,1066,0.352356,0,8
23,1067,0.363346,0,8
