edgebits,nonce,seconds,found,threads
24,423,0.740949,0,8
24,424,0.728499,0,8
24,425,0.729880,0,8
24,426,0.744276,0,8
24,427,0.736426,0,8
24,428,0.739874,0,8
24,429,0.734801,0,8
24,430,0.741403,0,8
24,431,0.753490,0,8
24,432,0.720109,0,8
24,433,0.733526,0,8
24,434,0.734021,0,8
24,435,0.735381,0,8
24,436,0.740297,0,8
24,437,0.747708,0,8
24,438,0.760552,0,8
24,439,0.730471,0,8
24,440,0.728721,0,8
24,441,0.751765,0,8
24,442,0.731734,0,8
24,443,0.741129,0,8
24,444,0.733036,0,8
24,445,0.740650,0,8
24,446,0.741321,0,8
24,447,0.737739,0,8
24,448,0.739939,1,8
24,449,0.746276,0,8
24,450,0.731318,0,8
24,451,0.741546,0,8
24,452,0.735463,0,8
24,453,0.765577,0,8
24,454,0.732752,0,8
24,455,0.729503,0,8
24,456,0.743323,0,8
24,457,0.711276,0,8
24,458,0.752724,0,8
24,459,0.714698,0,8
24,460,0.760771,0,8
24,461,0.755451,0,8
24,462,0.716048,0,8
24,463,0.741966,0,8
24,464,0.724679,0,8
24,465,0.751040,0,8
24,466,0.713560,0,8
24,467,0.733292,0,8
24,468,0.728910,0,8
24,469,0.732157,0,8
24,470,0.750377,0,8
24,471,0.728039,0,8
24,472,0.755170,1,8
24,473,0.745333,0,8
24,474,0.740769,0,8
24,475,0.728930,0,8
24,476,0.731017,0,8
24,477,0.707249,0,8
24,478,0.724956,0,8
24,479,0.750801,0,8
24,480,0.734963,0,8
24,481,0.745159,0,8
24,482,0.724778,0,8
24,483,0.741744,0,8
24,484,0.738700,0,8
24,485,0.762422,0,8
24,486,0.710144,0,8
24,487,0.738060,0,8
24,488,0.743963,0,8
24,489,0.735802,0,8
24,490,0.740371,0,8
24,491,0.732871,0,8
24,492,0.743752,0,8
24,493,0.736250,0,8
24,494,0.742227,0,8
24,495,0.737992,0,8
24,496,0.739697,0,8
24,497,0.756716,0,8
24,498,0.744990,0,8
24,499,0.753119,0,8
24,500,0.731299,0,8
24,501,0.739009,0,8
24,502,0.736290,0,8
24,503,0.737550,0,8
24,504,0.743982,0,8
24,505,0.733867,0,8
24,506,0.721284,0,8
24,507,0.714612,0,8
24,508,0.744833,0,8
24,509,0.771081,0,8
24,510,0.748192,0,8
24,511,0.709655,0,8
24,512,0.731572,0,8
24,513,0.772485,0,8
24,514,0.728470,0,8
24,515,0.746592,0,8
24,516,0.738449,0,8
24,517,0.743440,0,8
24,518,0.743573,0,8
24,519,0.743993,0,8
24,520,0.728281,0,8
24,521,0.729978,0,8
24,522,0.742797,0,8
24,523,0.755799,0,8
24,524,0.716126,0,8
24,525,0.736871,0,8
24,526,0.739301,0,8
24,527,0.747989,0,8
24,528,0.751502,0,8
24,529,0.708182,0,8
24,530,0.756588,0,8
24,531,0.727344,0,8
24,532,0.735568,0,8
24,533,0.703785,0,8
24,534,0.753834,0,8
24,535,0.742103,0,8
24,536,0.729406,0,8
24,537,0.749603,0,8
24,538,0.735023,0,8
24,539,0.729261,0,8
24,540,0.744683,0,8
24,541,0.756717,0,8
24,542,0.731670,0,8
24,543,0.743505,0,8
24,544,0.741877,0,8
24,545,0.735306,0,8
24,546,0.718239,0,8
24,547,0.751056,0,8
24,548,0.736240,0,8
24,549,0.739684,0,8
24,550,0.721493,0,8
24,551,0.728398,0,8
24,552,0.737850,0,8
24,553,0.746842,0,8
24,554,0.737579,0,8
24,555,0.738879,0,8
24,556,0.734675,0,8
24,557,0.752449,0,8
24,558,0.721793,0,8
24,559,0.748491,0,8
24,560,0.744632,0,8
24,561,0.748881,0,8
24,562,0.732888,0,8
24,563,0.736522,0,8
24,564,0.725995,0,8
24,565,0.737156,0,8
24,566,0.744601,0,8
24,567,0.756875,0,8
24,568,0.726306,0,8
24,569,0.740364,0,8
24,570,0.715700,0,8
24,571,0.751575,0,8
24,572,0.740963,0,8
24,573,0.760221,0,8
24,574,0.734523,0,8
24,575,0.728966,0,8
24,576,0.716348,0,8
24,577,0.739982,0,8
24,578,0.739660,0,8
24,579,0.727851,0,8
24,580,0.761000,0,8
24,581,0.722904,0,8
24,582,0.730213,0,8
24,583,0.780851,0,8
24,584,0.748681,0,8
24,585,0.738232,0,8
24,586,0.731514,0,8
24,587,0.734104,0,8
24,588,0.732135,0,8
24,589,0.739451,0,8
24,590,0.731391,0,8
24,591,0.736824,0,8
24,592,0.730079,0,8
24,593,0.748969,0,8
24,594,0.752804,0,8
24,595,0.758122,0,8
24,596,0.709026,0,8
24,597,0.714174,0,8
24,598,0.708832,0,8
24,599,0.706957,0,8
24,600,0.736519,0,8
24,601,0.748341,0,8
24,602,0.739466,0,8
24,603,0.728938,0,8
24,604,0.728273,0,8
24,605,0.726374,0,8
24,606,0.707234,0,8
24,607,0.746103,0,8
24,608,0.739294,0,8
24,609,0.731419,0,8
24,610,0.735162,0,8
24,611,0.745572,0,8
24,612,0.739010,0,8
24,613,0.723775,0,8
24,614,0.752100,0,8
24,615,0.746712,0,8
24,616,0.732890,0,8
24,617,0.740285,0,8
24,618,0.746952,0,8
24,619,0.734664,0,8
24,620,0.752056,0,8
24,621,0.755469,0,8
24,622,0.727169,0,8
24,623,0.770427,0,8
24,624,0.733283,0,8
24,625,0.746135,0,8
24,626,0.736557,0,8
24,627,0.743547,0,8
24,628,0.721498,0,8
24,629,0.719642,0,8
24,630,0.749264,0,8
24,631,0.729765,0,8
24,632,0.754051,0,8
24,633,0.748212,0,8
24,634,0.755147,0,8
24,635,0.753577,0,8
24,636,0.741876,0,8
24,637,0.751299,0,8
24,638,0.745789,0,8
24,639,0.727338,0,8
24,640,0.710757,0,8
24,641,0.731632,0,8
24,642,0.762553,0,8
24,643,0.739964,0,8
24,644,0.746953,0,8
24,645,0.730324,1,8
24,646,0.748349,0,8
24,647,0.731015,0,8
24,648,0.769502,1,8
24,649,0.732933,0,8
24,650,0.748342,0,8
24,651,0.727374,0,8
24,652,0.725931,0,8
24,653,0.743391,0,8
24,654,0.730793,0,8
24,655,0.727780,0,8
24,656,0.733661,0,8
24,657,0.757884,0,8
24,658,0.735377,0,8
24,659,0.744561,0,8
24,660,0.730919,0,8
24,661,0.763928,0,8
24,662,0.721807,0,8
24,663,0.736913,0,8
24,664,0.750125,0,8
24,665,0.739792,0,8
24,666,0.743895,0,8
24,667,0.738642,0,8
24,668,0.739176,0,8
24,669,0.729134,0,8
24,670,0.743821,0,8
24,671,0.723493,0,8
24,672,0.744815,0,8
24,673,0.733362,0,8
24,674,0.757710,0,8
24,675,0.741023,0,8
24,676,0.734639,0,8
24,677,0.732468,0,8
24,678,0.742648,0,8
24,679,0.728383,0,8
24,680,0.740651,0,8
24,681,0.744239,0,8
24,682,0.734175,0,8
24,683,0.714353,0,8
24,684,0.754361,0,8
24,685,0.715552,0,8
24,686,0.737929,0,8
24,687,0.749663,0,8
24,688,0.728483,0,8
24,689,0.728165,0,8
24,690,0.721061,0,8
24,691,0.735006,1,8
24,692,0.749360,0,8
24,693,0.733806,0,8
24,694,0.742612,0,8
24,695,0.721857,0,8
24,696,0.730132,0,8
24,697,0.721476,0,8
24,698,0.738978,0,8
24,699,0.763550,0,8
24,700,0.735887,0,8
24,701,0.713196,0,8
24,702,0.750407,1,8
24,703,0.754373,0,8
24,704,0.713781,0,8
24,705,0.732111,0,8
24,706,0.722964,0,8
24,707,0.742556,0,8
24,708,0.763361,0,8
24,709,0.734722,0,8
24,710,0.703225,0,8
24,711,0.735172,0,8
24,712,0.741407,0,8
24,713,0.733654,0,8
24,714,0.714245,0,8
24,715,0.729334,0,8
24,716,0.769314,0,8
24,717,0.735081,0,8
24,718,0.742440,0,8
24,719,0.752617,0,8
24,720,0.746353,0,8
24,721,0.741596,0,8
24,722,0.731280,0,8
24,723,0.734085,0,8
24,724,0.737237,0,8
24,725,0.732306,0,8
24,726,0.745575,0,8
24,727,0.735657,0,8
24,728,0.736352,0,8
24,729,0.777417,0,8
24,730,0.742841,0,8
24,731,0.749146,0,8
24,732,0.732378,0,8
24,733,0.748221,1,8
24,734,0.778145,0,8
24,735,0.739615,0,8
24,736,0.743418,0,8
24,737,0.738135,0,8
24,738,0.714735,0,8
24,739,0.752476,0,8
24,740,0.750875,0,8
24,741,0.749257,0,8
24,742,0.735198,0,8
24,743,0.783324,0,8
24,744,0.734800,0,8
24,745,0.727043,0,8
24,746,0.742889,0,8
24,747,0.732128,0,8
24,748,0.755072,0,8
24,749,0.754432,1,8
24,750,0.733703,0,8
24,751,0.734045,0,8
24,752,0.734395,0,8
24,753,0.726810,0,8
24,754,0.738963,0,8
24,755,0.748420,0,8
24,756,0.760867,0,8
24,757,0.740424,0,8
24,758,0.732066,0,8
24,759,0.761753,0,8
24,760,0.742561,0,8
24,761,0.739474,0,8
24,762,0.743148,0,8
24,763,0.733185,0,8
24,764,0.782919,0,8
24,765,0.730181,0,8
24,766,0.755782,0,8
24,767,0.805239,0,8
24,768,0.740027,0,8
24,769,0.718084,0,8
24,770,0.765165,0,8
24,771,0.737459,0,8
24,772,0.755869,0,8
24,773,0.751660,0,8
24,774,0.712713,0,8
24,775,0.722374,0,8
24,776,0.729386,0,8
24,777,0.743302,0,8
24,778,0.744651,0,8
24,779,0.739817,0,8
24,780,0.745383,0,8
24,781,0.715597,0,8
24,782,0.755016,0,8
24,783,0.763425,0,8
24,784,0.730443,0,8
24,785,0.733214,0,8
24,786,0.719931,0,8
24,787,0.730959,0,8
24,788,0.736772,0,8
24,789,0.737990,0,8
24,790,0.705145,0,8
24,791,0.714457,0,8
24,792,0.752460,0,8
24,793,0.803856,0,8
24,794,0.729567,0,8
24,795,0.731098,0,8
24,796,0.746938,0,8
24,797,0.752247,0,8
24,798,0.748714,0,8
24,799,0.736435,0,8
24,800,0.734369,0,8
24,801,0.740674,0,8
24,802,0.746677,0,8
24,803,0.739260,0,8
24,804,0.732698,0,8
24,805,0.739858,0,8
24,806,0.721069,0,8
24,807,0.766469,0,8
24,808,0.736565,0,8
24,809,0.738816,0,8
24,810,0.760521,0,8
24,811,0.737386,0,8
24,812,0.718951,0,8
24,813,0.740127,1,8
24,814,0.748610,0,8
24,815,0.729765,0,8
24,816,0.741663,0,8
24,817,0.738390,0,8
24,818,0.733424,0,8
24,819,0.743001,0,8
24,820,0.763513,0,8
24,821,0.728854,0,8
24,822,0.738430,0,8
24,823,0.741361,0,8
24,824,0.746533,0,8
24,825,0.734672,0,8
24,826,0.746645,0,8
24,827,0.727144,0,8
24,828,0.743906,0,8
24,829,0.745425,0,8
24,830,0.739222,0,8
24,831,0.739325,0,8
24,832,0.723052,0,8
24,833,0.742218,0,8
24,834,0.752748,0,8
24,835,0.733201,0,8
24,836,0.739655,0,8
24,837,0.733849,0,8
24,838,0.734672,0,8
24,839,0.739417,0,8
24,840,0.738434,0,8
24,841,0.748117,0,8
24,842,0.750427,0,8
24,843,0.732277,0,8
24,844,0.731841,0,8
24,845,0.740101,0,8
24,846,0.729316,0,8
24,847,0.735452,0,8
24,848,0.763194,1,8
24,849,0.743193,0,8
24,850,0.739639,0,8
24,851,0.770238,0,8
24,852,0.774776,0,8
24,853,0.728557,0,8
24,854,0.748849,0,8
24,855,0.738810,0,8
24,856,0.732335,0,8
24,857,0.731463,0,8
24,858,0.736228,0,8
24,859,0.742634,0,8
24,860,0.735482,0,8
24,861,0.730354,0,8
24,862,0.728812,0,8
24,863,0.749116,0,8
24,864,0.748389,0,8
24,865,0.732303,0,8
24,866,0.759209,0,8
24,867,0.731899,0,8
24,868,0.739854,0,8
24,869,0.731995,0,8
24,870,0.744660,0,8
24,871,0.743997,0,8
24,872,0.732044,0,8
24,873,0.737394,0,8
24,874,0.712334,0,8
24,875,0.708765,0,8
24,876,0.730277,0,8
24,877,0.751530,0,8
24,878,0.737934,0,8
24,879,0.720879,0,8
24,880,0.714880,0,8
24,881,0.744978,0,8
24,882,0.747216,0,8
24,883,0.740992,0,8
24,884,0.715833,0,8
24,885,0.753543,0,8
24,886,0.732408,0,8
24,887,0.740407,0,8
24,888,0.744522,0,8
24,889,0.740026,0,8
24,890,0.732664,0,8
24,891,0.770835,0,8
24,892,0.742012,1,8
24,893,0.753760,0,8
24,894,0.714631,0,8
24,895,0.745950,0,8
24,896,0.712671,0,8
24,897,0.725610,0,8
24,898,0.748145,0,8
24,899,0.731428,0,8
24,900,0.751185,0,8
24,901,0.743627,0,8
24,902,0.732441,0,8
24,903,0.709149,0,8
24,904,0.723188,0,8
24,905,0.749342,0,8
24,906,0.734757,0,8
24,907,0.732810,0,8
24,908,0.745330,0,8
24,909,0.731705,0,8
24,910,0.729257,0,8
24,911,0.733072,0,8
24,912,0.738522,0,8
24,913,0.736210,0,8
24,914,0.715923,0,8
24,915,0.732529,0,8
24,916,0.728401,0,8
24,917,0.718981,0,8
24,918,0.713023,0,8
24,919,0.763031,0,8
24,920,0.706861,0,8
24,921,0.729460,0,8
24,922,0.732487,0,8
24,923,0.722728,0,8
24,924,0.747575,0,8
24,925,0.760905,0,8
24,926,0.728291,0,8
24,927,0.731624,0,8
24,928,0.741736,0,8
24,929,0.711567,0,8
24,930,0.767602,0,8
24,931,0.730250,0,8
24,932,0.751744,0,8
24,933,0.728590,0,8
24,934,0.749161,0,8
24,935,0.736482,0,8
24,936,0.750132,0,8
24,937,0.732230,0,8
24,938,0.708861,0,8
24,939,0.757017,0,8
24,940,0.707808,0,8
24,941,0.734049,0,8
24,942,0.733431,0,8
24,943,0.742459,0,8
24,944,0.734902,0,8
24,945,0.741391,0,8
24,946,0.773353,0,8
24,947,0.759380,0,8
24,948,0.707248,0,8
24,949,0.739467,0,8
24,950,0.736464,0,8
24,951,0.738129,0,8
24,952,0.741507,0,8
24,953,0.716638,0,8
24,954,0.736105,0,8
24,955,0.737024,0,8
24,956,0.742607,0,8
24,957,0.735131,0,8
24,958,0.742187,0,8
24,959,0.781892,0,8
24,960,0.735976,0,8
24,961,0.739157,0,8
24,962,0.740049,0,8
24,963,0.731845,0,8
24,964,0.763863,0,8
24,965,0.728280,0,8
24,966,0.739527,0,8
24,967,0.739829,0,8
24,968,0.758367,0,8
24,969,0.718088,0,8
24,970,0.742669,0,8
24,971,0.724202,0,8
24,972,0.730349,0,8
24,973,0.756990,0,8
24,974,0.732494,0,8
24,975,0.737081,0,8
24,976,0.756214,0,8
24,977,0.729773,0,8
24,978,0.740172,0,8
24,979,0.741811,0,8
24,980,0.730006,0,8
24,981,0.736800,0,8
24,982,0.732967,0,8
24,983,0.734785,0,8
24,984,0.738296,0,8
24,985,0.734615,0,8
24,986,0.756634,0,8
24,987,0.746301,0,8
24,988,0.727728,0,8
24,989,0.741620,0,8
24,990,0.733377,0,8
24,991,0.728562,0,8
24,992,0.732490,0,8
24,993,0.715269,0,8
24,994,0.713144,0,8
24,995,0.763978,0,8
24,996,0.738972,0,8
24,997,0.721386,0,8
24,998,0.729898,0,8
24,999,0.739018,0,8
24,1000,0.749801,0,8
24,1001,0.745108,0,8
24,1002,0.744785,0,8
24,1003,0.719658,0,8
24,1004,0.709688,0,8
24,1005,0.742538,0,8
24,1006,0.733381,0,8
24,1007,0.730218,0,8
24,1008,0.737387,0,8
24,1009,0.735126,1,8
24,1010,0.733903,0,8
24,1011,0.744072,0,8
24,1012,0.708994,0,8
24,1013,0.717213,0,8
24,1014,0.743550,0,8
24,1015,0.731969,0,8
24,1016,0.728449,0,8
24,1017,0.740004,0,8
24,1018,0.732202,0,8
24,1019,0.750870,0,8
24,1020,0.737127,0,8
24,1021,0.738157,0,8
24,1022,0.743314,0,8
24,1023,0.781033,0,8
24,1024,0.733523,0,8
24,1025,0.735053,0,8
24,1026,0.726646,0,8
24,1027,0.739197,0,8
24,1028,0.713942,0,8
24,1029,0.718588,0,8
24,1030,0.747321,0,8
24,1031,0.730206,0,8
24,1032,0.743626,0,8
24,1033,0.743161,0,8
24,1034,0.722956,0,8
24,1035,0.740711,0,8
24,1036,0.750863,0,8
24,1037,0.733732,0,8
24,1038,0.739799,0,8
24,1039,0.739600,0,8
24,1040,0.722008,0,8
24,1041,0.772179,0,8
24,1042,0.740208,0,8
24,1043,0.734887,0,8
24,1044,0.733104,0,8
24,1045,0.729685,0,8
24,1046,0.736216,0,8
24,1047,0.740892,0,8
24,1048,0.723597,0,8
24,1049,0.745260,0,8
24,1050,0.707385,0,8
24,1051,0.751056,0,8
24,1052,0.706544,0,8
24,1053,0.736582,0,8
24,1054,0.758472,0,8
24,1055,0.740392,0,8
24,1056,0.732026,0,8
24,1057,0.755942,0,8
24,1058,0.739305,0,8
24,1059,0.731990,0,8
24,1060,0.713714,0,8
24,1061,0.743767,0,8
24,1062,0.740531,0,8
24,1063,0.731757,0,8
24,1064,0.728264,0,8
24,1065,0.733590,0,8
24,1066,0.717340,0,8
24,1067,0.743937,0,8
