edgebits,nonce,seconds,found,threads
28,0,22.074651,0,8
28,1,22.248538,0,8
28,2,22.216942,0,8
28,3,22.173938,0,8
28,4,22.130574,0,8
28,5,22.134847,0,8
28,6,22.106977,1,8
28,7,22.107948,0,8
28,8,22.212393,0,8
28,9,22.168610,0,8
28,10,22.200012,0,8
28,11,22.086564,0,8
28,12,22.035208,1,8
28,13,22.110598,0,8
28,14,22.202938,0,8
28,15,22.267506,0,8
28,16,22.156391,1,8
28,17,22.089658,0,8
28,18,22.251960,0,8
28,19,22.215264,0,8
28,20,22.085267,0,8
28,21,22.094821,0,8
28,22,22.137058,0,8
28,23,22.021052,0,8
28,24,21.967696,0,8
28,25,22.078416,0,8
28,26,22.148213,0,8
28,27,22.024196,0,8
28,28,22.257559,0,8
28,29,22.122590,0,8
28,30,22.127212,0,8
28,31,22.178548,0,8
28,32,22.161007,0,8
28,33,22.067729,0,8
28,34,22.157900,0,8
28,35,22.014461,0,8
28,36,22.148208,0,8
28,37,22.080273,0,8
28,38,22.069005,0,8
28,39,22.080154,0,8
28,40,22.117041,0,8
28,41,22.155823,0,8
28,42,22.272048,0,8
28,43,22.084684,0,8
28,44,22.171090,0,8
28,45,22.126898,0,8
28,46,22.113048,0,8
28,47,22.136611,1,8
28,48,22.125793,0,8
28,49,22.152757,0,8
28,50,22.129792,0,8
28,51,22.149474,0,8
28,52,22.316277,0,8
28,53,22.220896,0,8
28,54,22.171975,0,8
28,55,22.147866,0,8
28,56,22.157698,0,8
28,57,22.153188,0,8
28,58,22.169768,0,8
28,59,22.116177,0,8
28,60,22.111070,0,8
28,61,22.078816,0,8
28,62,22.085941,0,8
28,63,22.184416,0,8
28,64,22.158529,0,8
28,65,22.136127,0,8
28,66,22.003658,0,8
28,67,22.060403,0,8
28,68,22.060460,0,8
28,69,22.292764,0,8
28,70,22.055568,0,8
28,71,22.170719,0,8
28,72,22.108967,0,8
28,73,22.171917,0,8
28,74,22.113893,0,8
28,75,22.065708,0,8
28,76,22.180754,1,8
28,77,22.163973,0,8
28,78,22.087091,0,8
28,79,22.021274,0,8
28,80,22.043132,0,8
28,81,22.100346,0,8
28,82,22.168102,0,8
28,83,22.120655,0,8
28,84,22.131094,1,8
28,85,22.172377,0,8
28,86,22.110157,0,8
28,87,22.167571,0,8
28,88,22.129387,0,8
28,89,22.025015,0,8
28,90,22.066070,0,8
28,91,22.215232,0,8
28,92,22.152409,0,8
28,93,22.100481,0,8
28,94,22.076995,0,8
28,95,22.082717,0,8
28,96,22.241926,0,8
28,97,22.114623,0,8
28,98,22.211139,0,8
28,99,22.165575,0,8
28,100,22.165106,0,8
28,101,22.084910,0,8
28,102,22.064009,0,8
28,103,22.147903,0,8
28,104,22.091384,0,8
28,105,22.165701,0,8
28,106,22.047548,0,8
28,107,21.972471,0,8
28,108,22.047331,0,8
28,109,22.201329,0,8
28,110,22.224494,0,8
28,111,22.128545,0,8
28,112,22.134938,0,8
28,113,22.093144,0,8
28,114,22.119473,0,8
28,115,22.038290,0,8
28,116,22.136200,0,8
28,117,22.202817,0,8
28,118,22.035665,0,8
28,119,22.154457,0,8
28,120,22.101448,0,8
28,121,22.081457,0,8
28,122,22.093709,0,8
28,123,22.178336,0,8
28,124,22.156985,0,8
28,125,22.052248,0,8
28,126,22.132140,0,8
28,127,22.139896,0,8
28,128,22.113782,0,8
28,129,22.060394,0,8
28,130,22.217050,0,8
28,131,22.107811,0,8
28,132,22.049497,0,8
28,133,22.164607,0,8
28,134,22.113465,0,8
28,135,22.192881,0,8
28,136,22.117411,0,8
28,137,22.169552,0,8
28,138,22.234811,0,8
28,139,22.055020,0,8
28,140,22.183895,0,8
28,141,22.210687,0,8
28,142,22.077895,0,8
28,143,22.205835,0,8
28,144,22.131667,0,8
28,145,22.072842,0,8
28,146,22.206904,0,8
28,147,22.066796,0,8
28,148,22.160121,0,8
28,149,21.998799,0,8
28,150,22.171592,0,8
28,151,22.259039,0,8
28,152,22.198156,0,8
28,153,22.122217,0,8
28,154,22.245186,0,8
28,155,22.134197,0,8
28,156,22.183825,0,8
28,157,22.131250,0,8
28,158,22.070101,0,8
28,159,22.153481,0,8
28,160,22.101154,0,8
28,161,22.030433,0,8
28,162,22.052261,0,8
28,163,22.152210,0,8
28,164,22.194830,0,8
28,165,22.155215,0,8
28,166,22.020326,0,8
28,167,22.094115,0,8
28,168,22.155458,0,8
28,169,22.023826,0,8
28,170,22.083746,0,8
28,171,22.042499,0,8
28,172,22.004568,0,8
28,173,22.203938,0,8
28,174,22.102405,0,8
28,175,22.007022,0,8
28,176,22.091864,0,8
28,177,22.161046,0,8
28,178,22.218590,0,8
28,179,22.189969,0,8
28,180,22.082791,0,8
28,181,22.258891,0,8
28,182,22.211653,0,8
28,183,22.213426,0,8
28,184,22.028000,0,8
28,185,22.230985,0,8
28,186,22.104150,0,8
28,187,22.048008,0,8
28,188,22.147407,0,8
28,189,22.030683,0,8
28,190,22.057628,0,8
28,191,22.237094,0,8
28,192,22.258779,0,8
28,193,22.164749,0,8
28,194,22.079745,0,8
28,195,22.151608,0,8
28,196,22.197808,0,8
28,197,22.047634,0,8
28,198,22.102826,0,8
28,199,22.166737,0,8
