edgebits,nonce,seconds,found,threads
25,257,1.468126,0,8
25,258,1.456729,0,8
25,259,1.451339,0,8
25,260,1.419618,0,8
25,261,1.466108,0,8
25,262,1.456948,0,8
25,263,1.463261,0,8
25,264,1.455759,0,8
25,265,1.457588,0,8
25,266,1.445113,0,8
25,267,1.468410,0,8
25,268,1.431312,0,8
25,269,1.458470,0,8
25,270,1.409862,0,8
25,271,1.454748,0,8
25,272,1.460797,0,8
25,273,1.461829,0,8
25,274,1.463512,0,8
25,275,1.487445,0,8
25,276,1.453998,0,8
25,277,1.462669,0,8
25,278,1.489679,0,8
25,279,1.465303,0,8
25,280,1.458308,0,8
25,281,1.447932,0,8
25,282,1.482911,0,8
25,283,1.459619,0,8
25,284,1.450361,0,8
25,285,1.460195,0,8
25,286,1.441344,0,8
25,287,1.448916,0,8
25,288,1.470858,0,8
25,289,1.456541,0,8
25,290,1.449029,0,8
25,291,1.470999,0,8
25,292,1.458609,0,8
25,293,1.458762,0,8
25,294,1.458768,0,8
25,295,1.470762,0,8
25,296,1.452854,0,8
25,297,1.458337,0,8
25,298,1.461610,0,8
25,299,1.460831,0,8
25,300,1.466974,0,8
25,301,1.430395,0,8
25,302,1.474715,0,8
25,303,1.454352,0,8
25,304,1.464120,0,8
25,305,1.460097,0,8
25,306,1.457989,0,8
25,307,1.463605,0,8
25,308,1.461008,0,8
25,309,1.483403,1,8
25,310,1.452975,0,8
25,311,1.456431,0,8
25,312,1.462193,0,8
25,313,1.458712,0,8
25,314,1.452326,0,8
25,315,1.459231,0,8
25,316,1.474598,1,8
25,317,1.443595,0,8
25,318,1.447068,0,8
25,319,1.444708,0,8
25,320,1.460319,1,8
25,321,1.451699,0,8
25,322,1.445778,0,8
25,323,1.485886,0,8
25,324,1.458676,0,8
25,325,1.458987,0,8
25,326,1.460304,0,8
25,327,1.454697,0,8
25,328,1.453472,0,8
25,329,1.474956,0,8
25,330,1.477927,0,8
25,331,1.459532,0,8
25,332,1.467053,0,8
25,333,1.448524,0,8
25,334,1.455134,0,8
25,335,1.470570,0,8
25,336,1.477348,0,8
25,337,1.452811,0,8
25,338,1.464155,0,8
25,339,1.467702,0,8
25,340,1.456436,0,8
25,341,1.457377,0,8
25,342,1.462552,0,8
25,343,1.487084,0,8
25,344,1.450433,0,8
25,345,1.452844,0,8
25,346,1.457101,0,8
25,347,1.453896,0,8
25,348,1.449043,0,8
25,349,1.442282,0,8
25,350,1.469339,0,8
25,351,1.452945,0,8
25,352,1.449220,0,8
25,353,1.450520,0,8
25,354,1.453274,0,8
25,355,1.464702,0,8
25,356,1.455731,0,8
25,357,1.469667,0,8
25,358,1.473434,0,8
25,359,1.476499,1,8
25,360,1.462263,0,8
25,361,1.465681,1,8
25,362,1.459652,0,8
25,363,1.449559,0,8
25,364,1.460591,0,8
25,365,1.465927,0,8
25,366,1.454084,0,8
25,367,1.457081,0,8
25,368,1.459854,0,8
25,369,1.465407,0,8
25,370,1.481120,0,8
25,371,1.505402,0,8
25,372,1.445956,0,8
25,373,1.464097,0,8
25,374,1.458186,0,8
25,375,1.448921,0,8
25,376,1.463679,0,8
25,377,1.499001,0,8
25,378,1.462397,0,8
25,379,1.463282,0,8
25,380,1.461350,0,8
25,381,1.463593,0,8
25,382,1.463596,0,8
25,383,1.454153,0,8
25,384,1.462757,0,8
25,385,1.455717,0,8
25,386,1.476162,0,8
25,387,1.456720,0,8
25,388,1.456857,0,8
25,389,1.462383,0,8
25,390,1.448423,0,8
25,391,1.466315,0,8
25,392,1.463324,0,8
25,393,1.469719,0,8
25,394,1.465700,0,8
25,395,1.453023,0,8
25,396,1.432613,0,8
25,397,1.456750,0,8
25,398,1.488800,0,8
25,399,1.454110,1,8
25,400,1.464331,0,8
25,401,1.460938,0,8
25,402,1.487232,1,8
25,403,1.577984,0,8
25,404,1.441515,0,8
25,405,1.487980,0,8
25,406,1.449816,0,8
25,407,1.466408,0,8
25,408,1.455230,0,8
25,409,1.467245,0,8
25,410,1.460985,0,8
25,411,1.483061,0,8
25,412,1.452412,0,8
