edgebits,nonce,seconds,found,threads
22,292,0.220119,0,8
22,293,0.217734,0,8
22,294,0.267189,0,8
22,295,0.268315,0,8
22,296,0.270977,0,8
22,297,0.229615,0,8
22,298,0.296120,0,8
22,299,0.300167,0,8
22,300,0.298690,0,8
22,301,0.297560,0,8
22,302,0.303359,0,8
22,303,0.301365,0,8
22,304,0.299283,0,8
22,305,0.299024,1,8
22,306,0.304368,0,8
22,307,0.283956,0,8
22,308,0.301718,0,8
22,309,0.297951,0,8
22,310,0.289871,0,8
22,311,0.308182,0,8
22,312,0.293358,0,8
22,313,0.296307,0,8
22,314,0.293733,0,8
22,315,0.294687,0,8
22,316,0.312951,0,8
22,317,0.293657,0,8
22,318,0.296012,0,8
22,319,0.290313,0,8
22,320,0.299900,0,8
22,321,0.292915,0,8
22,322,0.299928,0,8
22,323,0.303319,0,8
22,324,0.296528,0,8
22,325,0.300048,0,8
22,326,0.296614,0,8
22,327,0.299322,0,8
22,328,0.314891,0,8
22,329,0.299010,0,8
22,330,0.306079,0,8
22,331,0.293724,0,8
22,332,0.283646,0,8
22,333,0.272191,0,8
22,334,0.251783,0,8
22,335,0.236099,0,8
22,336,0.259940,0,8
22,337,0.227369,0,8
22,338,0.232773,0,8
22,339,0.247290,0,8
22,340,0.262086,0,8
22,341,0.277734,0,8
22,342,0.245567,0,8
22,343,0.229196,0,8
22,344,0.234077,0,8
22,345,0.228989,0,8
22,346,0.229946,0,8
22,347,0.229519,0,8
22,348,0.208416,0,8
22,349,0.214265,0,8
22,350,0.211121,0,8
22,351,0.209706,0,8
22,352,0.227836,0,8
22,353,0.236653,0,8
22,354,0.228112,0,8
22,355,0.219659,0,8
22,356,0.246671,0,8
22,357,0.209237,0,8
22,358,0.219868,0,8
22,359,0.209200,0,8
22,360,0.210169,0,8
22,361,0.211545,0,8
22,362,0.218564,0,8
22,363,0.227451,0,8
22,364,0.230102,0,8
22,365,0.228043,0,8
22,366,0.220227,0,8
22,367,0.217414,0,8
22,368,0.213286,0,8
22,369,0.221167,0,8
22,370,0.222557,0,8
22,371,0.237749,0,8
22,372,0.221716,0,8
22,373,0.224903,0,8
22,374,0.223265,0,8
22,375,0.222154,0,8
22,376,0.225466,0,8
22,377,0.202654,0,8
22,378,0.212947,0,8
22,379,0.220643,1,8
22,380,0.221254,0,8
22,381,0.222280,0,8
22,382,0.229665,0,8
22,383,0.222611,0,8
22,384,0.220116,0,8
22,385,0.277963,0,8
22,386,0.295344,0,8
22,387,0.279426,0,8
22,388,0.262641,0,8
22,389,0.264930,0,8
22,390,0.277141,0,8
22,391,0.269741,0,8
22,392,0.267339,0,8
22,393,0.257827,0,8
22,394,0.271386,0,8
22,395,0.273748,0,8
22,396,0.269413,0,8
22,397,0.263166,0,8
22,398,0.264285,0,8
22,399,0.265089,0,8
22,400,0.258730,0,8
22,401,0.262779,0,8
22,402,0.267422,0,8
22,403,0.265711,0,8
22,404,0.277528,0,8
22,405,0.277060,0,8
22,406,0.264459,0,8
22,407,0.265691,0,8
22,408,0.258592,0,8
22,409,0.258939,0,8
22,410,0.272500,0,8
22,411,0.251402,0,8
22,412,0.227768,0,8
22,413,0.232214,0,8
22,414,0.214263,0,8
22,415,0.216841,0,8
22,416,0.214093,0,8
22,417,0.207058,0,8
22,418,0.222969,0,8
22,419,0.217853,0,8
22,420,0.233001,0,8
22,421,0.218692,0,8
22,422,0.214123,0,8
22,423,0.223734,0,8
22,424,0.215305,0,8
22,425,0.224182,0,8
22,426,0.214986,0,8
22,427,0.222816,0,8
22,428,0.217051,0,8
22,429,0.216479,0,8
22,430,0.222363,0,8
22,431,0.214413,0,8
22,432,0.218029,0,8
22,433,0.211936,0,8
22,434,0.200165,0,8
22,435,0.223142,0,8
22,436,0.213591,0,8
22,437,0.229725,0,8
22,438,0.220350,0,8
22,439,0.228633,0,8
22,440,0.226398,0,8
22,441,0.222596,0,8
22,442,0.209420,0,8
22,443,0.220409,0,8
22,444,0.216697,0,8
22,445,0.216100,0,8
22,446,0.218586,0,8
22,447,0.224051,0,8
22,448,0.215279,0,8
22,449,0.217183,0,8
22,450,0.235868,0,8
22,451,0.255362,0,8
22,452,0.227672,0,8
22,453,0.215102,0,8
22,454,0.219953,0,8
22,455,0.215653,0,8
22,456,0.216476,0,8
22,457,0.211656,0,8
22,458,0.209498,0,8
22,459,0.229982,1,8
22,460,0.212163,0,8
22,461,0.207504,0,8
22,462,0.212300,0,8
22,463,0.212991,0,8
22,464,0.219108,0,8
22,465,0.229174,0,8
22,466,0.221672,0,8
22,467,0.221109,0,8
22,468,0.226402,0,8
22,469,0.207782,0,8
22,470,0.225212,0,8
22,471,0.221218,0,8
22,472,0.217305,0,8
22,473,0.214358,0,8
22,474,0.213045,0,8
22,475,0.218527,0,8
22,476,0.227502,0,8
22,477,0.216134,0,8
22,478,0.222197,0,8
22,479,0.207445,0,8
22,480,0.207807,0,8
22,481,0.207322,0,8
22,482,0.213381,0,8
22,483,0.217488,0,8
22,484,0.235126,0,8
22,485,0.208700,0,8
22,486,0.220996,0,8
22,487,0.226508,0,8
22,488,0.222966,0,8
22,489,0.215744,0,8
22,490,0.208446,0,8
22,491,0.216812,0,8
22,492,0.219752,0,8
22,493,0.223570,0,8
22,494,0.231223,0,8
22,495,0.222833,0,8
22,496,0.224326,0,8
22,497,0.218601,0,8
22,498,0.207120,0,8
22,499,0.218326,0,8
22,500,0.214731,0,8
22,501,0.216650,0,8
22,502,0.215688,0,8
22,503,0.219852,0,8
22,504,0.233158,0,8
22,505,0.235268,0,8
22,506,0.227328,0,8
22,507,0.215016,0,8
22,508,0.212173,0,8
22,509,0.215821,0,8
22,510,0.231048,0,8
22,511,0.225856,0,8
22,512,0.230548,0,8
22,513,0.221096,1,8
22,514,0.220919,0,8
22,515,0.215347,0,8
22,516,0.222492,0,8
22,517,0.221609,0,8
22,518,0.211544,1,8
22,519,0.224425,0,8
22,520,0.226590,0,8
22,521,0.228521,0,8
22,522,0.228252,0,8
22,523,0.213978,0,8
22,524,0.216396,0,8
22,525,0.206406,0,8
22,526,0.220430,0,8
22,527,0.210424,0,8
22,528,0.223519,0,8
22,529,0.230424,0,8
22,530,0.222873,0,8
22,531,0.229015,0,8
22,532,0.213390,0,8
22,533,0.216991,0,8
22,534,0.207745,0,8
22,535,0.208125,0,8
22,536,0.214015,0,8
22,537,0.221210,0,8
22,538,0.217099,0,8
22,539,0.228389,0,8
22,540,0.225333,0,8
22,541,0.204521,0,8
22,542,0.204772,0,8
22,543,0.202100,0,8
22,544,0.210745,0,8
22,545,0.207870,0,8
22,546,0.217289,0,8
22,547,0.208501,0,8
22,548,0.208571,0,8
22,549,0.203621,0,8
22,550,0.199147,0,8
22,551,0.198021,0,8
22,552,0.198128,0,8
22,553,0.214797,0,8
22,554,0.206542,0,8
22,555,0.206296,0,8
22,556,0.217499,0,8
22,557,0.207395,0,8
22,558,0.216232,0,8
22,559,0.196462,0,8
22,560,0.206807,0,8
22,561,0.203075,0,8
22,562,0.195347,0,8
22,563,0.212160,0,8
22,564,0.204880,0,8
22,565,0.211722,0,8
22,566,0.197650,0,8
22,567,0.204798,0,8
22,568,0.205487,0,8
22,569,0.196282,0,8
22,570,0.198113,0,8
22,571,0.194257,0,8
22,572,0.198065,0,8
22,573,0.210727,0,8
22,574,0.199809,0,8
22,575,0.193168,0,8
22,576,0.195953,0,8
22,577,0.219694,0,8
22,578,0.205978,0,8
22,579,0.201991,0,8
22,580,0.204736,0,8
22,581,0.231408,0,8
22,582,0.212689,0,8
22,583,0.187733,0,8
22,584,0.190772,0,8
22,585,0.191172,0,8
22,586,0.211877,0,8
22,587,0.207988,0,8
22,588,0.189976,0,8
22,589,0.185445,0,8
22,590,0.188364,0,8
22,591,0.193041,0,8
22,592,0.187075,0,8
22,593,0.183814,0,8
22,594,0.189573,0,8
22,595,0.194347,0,8
22,596,0.189835,0,8
22,597,0.186974,0,8
22,598,0.186842,0,8
22,599,0.196368,1,8
22,600,0.190657,0,8
22,601,0.185949,0,8
22,602,0.189698,0,8
22,603,0.196711,0,8
22,604,0.203685,0,8
22,605,0.186518,0,8
22,606,0.192821,0,8
22,607,0.183878,0,8
22,608,0.187427,0,8
22,609,0.179708,0,8
22,610,0.188792,0,8
22,611,0.185771,0,8
22,612,0.186187,0,8
22,613,0.205911,0,8
22,614,0.197867,0,8
22,615,0.191303,0,8
22,616,0.193266,0,8
22,617,0.187373,0,8
22,618,0.184026,0,8
22,619,0.187946,0,8
22,620,0.181208,0,8
22,621,0.192843,0,8
22,622,0.191257,0,8
22,623,0.194266,0,8
22,624,0.198019,0,8
22,625,0.189782,0,8
22,626,0.185326,0,8
22,627,0.192928,0,8
22,628,0.195774,0,8
22,629,0.185732,0,8
22,630,0.178715,0,8
22,631,0.190051,0,8
22,632,0.187163,0,8
22,633,0.185970,0,8
22,634,0.195345,0,8
22,635,0.193197,0,8
22,636,0.183649,0,8
22,637,0.191187,0,8
22,638,0.192480,0,8
22,639,0.189075,0,8
22,640,0.190727,0,8
22,641,0.189192,0,8
22,642,0.193121,0,8
22,643,0.188857,0,8
22,644,0.183705,0,8
22,645,0.192492,0,8
22,646,0.191147,0,8
22,647,0.184396,0,8
22,648,0.186581,0,8
22,649,0.191899,0,8
22,650,0.191266,0,8
22,651,0.196428,0,8
22,652,0.179662,0,8
22,653,0.196259,0,8
22,654,0.190162,0,8
22,655,0.196734,0,8
22,656,0.180288,0,8
22,657,0.188320,0,8
22,658,0.187813,0,8
22,659,0.185755,0,8
22,660,0.204855,0,8
22,661,0.189725,0,8
22,662,0.189114,0,8
22,663,0.185571,0,8
22,664,0.189053,0,8
22,665,0.185303,0,8
22,666,0.210197,0,8
22,667,0.187682,0,8
22,668,0.196805,0,8
22,669,0.186913,0,8
22,670,0.189599,0,8
22,671,0.188830,0,8
22,672,0.191436,0,8
22,673,0.196717,0,8
22,674,0.180246,0,8
22,675,0.195472,0,8
22,676,0.199426,0,8
22,677,0.188679,0,8
22,678,0.196378,0,8
22,679,0.180261,0,8
22,680,0.190860,0,8
22,681,0.187147,0,8
22,682,0.195035,0,8
22,683,0.194474,0,8
22,684,0.182778,0,8
22,685,0.179208,0,8
22,686,0.204013,0,8
22,687,0.193248,0,8
22,688,0.192540,0,8
22,689,0.191428,0,8
22,690,0.196580,0,8
22,691,0.184868,0,8
22,692,0.195217,0,8
22,693,0.192389,0,8
22,694,0.186088,0,8
22,695,0.188443,0,8
22,696,0.194764,0,8
22,697,0.185537,0,8
22,698,0.196987,0,8
22,699,0.202649,0,8
22,700,0.188069,0,8
22,701,0.204030,0,8
22,702,0.198836,0,8
22,703,0.186005,1,8
22,704,0.189536,0,8
22,705,0.198347,0,8
22,706,0.198481,0,8
22,707,0.186879,0,8
22,708,0.187919,0,8
22,709,0.189927,1,8
22,710,0.185779,0,8
22,711,0.200391,0,8
22,712,0.185301,0,8
22,713,0.192768,0,8
22,714,0.178232,0,8
22,715,0.186174,0,8
22,716,0.203230,0,8
22,717,0.188992,0,8
22,718,0.212172,0,8
22,719,0.193395,0,8
22,720,0.199896,0,8
22,721,0.183060,0,8
22,722,0.189867,0,8
22,723,0.193810,0,8
22,724,0.187137,0,8
22,725,0.191429,0,8
22,726,0.188786,0,8
22,727,0.185097,0,8
22,728,0.187410,0,8
22,729,0.191126,0,8
22,730,0.186738,0,8
22,731,0.190634,0,8
22,732,0.189394,0,8
22,733,0.187110,0,8
22,734,0.194044,0,8
22,735,0.189660,0,8
22,736,0.201130,0,8
22,737,0.191260,0,8
22,738,0.190362,0,8
22,739,0.182424,0,8
22,740,0.187108,0,8
22,741,0.186454,0,8
22,742,0.193604,0,8
22,743,0.191715,0,8
22,744,0.190559,0,8
22,745,0.203250,0,8
22,746,0.189983,0,8
22,747,0.186431,0,8
22,748,0.193140,0,8
22,749,0.186249,0,8
22,750,0.179278,0,8
22,751,0.200299,0,8
22,752,0.186408,0,8
22,753,0.190380,0,8
22,754,0.187260,0,8
22,755,0.184755,0,8
22,756,0.191233,0,8
22,757,0.191830,0,8
22,758,0.203157,0,8
22,759,0.187007,0,8
22,760,0.191117,0,8
22,761,0.197101,0,8
22,762,0.184222,0,8
22,763,0.186142,0,8
22,764,0.186777,0,8
22,765,0.188109,0,8
22,766,0.192493,0,8
22,767,0.183003,0,8
22,768,0.195569,0,8
22,769,0.198805,0,8
22,770,0.194577,0,8
22,771,0.207177,0,8
22,772,0.198271,0,8
22,773,0.196048,0,8
22,774,0.186426,0,8
22,775,0.189422,0,8
22,776,0.187765,0,8
22,777,0.183672,0,8
22,778,0.184997,0,8
22,779,0.195032,0,8
22,780,0.184940,0,8
22,781,0.196986,0,8
22,782,0.189008,0,8
22,783,0.185939,0,8
22,784,0.192964,0,8
22,785,0.191453,0,8
22,786,0.195711,0,8
22,787,0.182953,0,8
22,788,0.194143,0,8
22,789,0.187757,0,8
22,790,0.183133,0,8
22,791,0.182276,0,8
22,792,0.198290,0,8
22,793,0.189109,1,8
22,794,0.189386,0,8
22,795,0.186428,0,8
22,796,0.186341,0,8
22,797,0.192138,0,8
22,798,0.195098,0,8
22,799,0.187745,0,8
22,800,0.193985,0,8
22,801,0.193950,0,8
22,802,0.179498,0,8
22,803,0.186872,0,8
22,804,0.200915,0,8
22,805,0.191303,0,8
22,806,0.189690,0,8
22,807,0.188274,0,8
22,808,0.189441,0,8
22,809,0.187053,0,8
22,810,0.195338,0,8
22,811,0.184064,0,8
22,812,0.185288,0,8
22,813,0.186628,0,8
22,814,0.187444,0,8
22,815,0.179518,0,8
22,816,0.181189,0,8
22,817,0.192869,0,8
22,818,0.193631,0,8
22,819,0.179498,0,8
22,820,0.194963,0,8
22,821,0.189073,0,8
22,822,0.191574,0,8
22,823,0.207240,0,8
22,824,0.201167,0,8
22,825,0.188991,0,8
22,826,0.191176,0,8
22,827,0.188077,1,8
22,828,0.188085,0,8
22,829,0.191777,0,8
22,830,0.180854,0,8
22,831,0.191665,0,8
22,832,0.199727,0,8
22,833,0.186427,0,8
22,834,0.197487,0,8
22,835,0.187917,1,8
22,836,0.185445,0,8
22,837,0.185939,0,8
22,838,0.201640,0,8
22,839,0.192232,0,8
22,840,0.192837,0,8
22,841,0.193923,0,8
22,842,0.195942,0,8
22,843,0.182370,0,8
22,844,0.181999,0,8
22,845,0.185999,0,8
22,846,0.188817,0,8
22,847,0.186201,0,8
22,848,0.189347,0,8
22,849,0.190580,0,8
22,850,0.187456,0,8
22,851,0.185515,0,8
22,852,0.180296,0,8
22,853,0.193774,0,8
22,854,0.180568,0,8
22,855,0.191977,0,8
22,856,0.204003,0,8
22,857,0.188549,0,8
22,858,0.194935,0,8
22,859,0.190950,0,8
22,860,0.190540,0,8
22,861,0.189631,0,8
22,862,0.187040,0,8
22,863,0.195246,0,8
22,864,0.194900,0,8
22,865,0.187559,0,8
22,866,0.198484,0,8
22,867,0.185063,0,8
22,868,0.185813,0,8
22,869,0.180641,0,8
22,870,0.187082,0,8
22,871,0.207560,0,8
22,872,0.187924,0,8
22,873,0.188617,0,8
22,874,0.201724,0,8
22,875,0.195283,0,8
22,876,0.218321,0,8
22,877,0.190673,0,8
22,878,0.182687,0,8
22,879,0.190685,0,8
22,880,0.193124,0,8
22,881,0.184497,0,8
22,882,0.180142,0,8
22,883,0.192491,0,8
22,884,0.186684,0,8
22,885,0.180936,0,8
22,886,0.186338,0,8
22,887,0.186336,0,8
22,888,0.197183,0,8
22,889,0.198237,0,8
22,890,0.191463,0,8
22,891,0.192014,0,8
22,892,0.187441,0,8
22,893,0.195515,0,8
22,894,0.190092,0,8
22,895,0.186509,0,8
22,896,0.187809,0,8
22,897,0.194326,0,8
22,898,0.186738,0,8
22,899,0.190527,0,8
22,900,0.193283,0,8
22,901,0.191134,0,8
22,902,0.182670,0,8
22,903,0.196964,0,8
22,904,0.193721,0,8
22,905,0.182783,0,8
22,906,0.187548,0,8
22,907,0.190260,0,8
22,908,0.191079,0,8
22,909,0.190411,0,8
22,910,0.189681,0,8
22,911,0.201532,0,8
22,912,0.187780,0,8
22,913,0.192420,0,8
22,914,0.191940,0,8
22,915,0.193005,0,8
22,916,0.190260,0,8
22,917,0.182233,0,8
22,918,0.191084,0,8
22,919,0.196800,0,8
22,920,0.188527,0,8
22,921,0.197511,0,8
22,922,0.189536,0,8
22,923,0.186916,0,8
22,924,0.179778,0,8
22,925,0.196949,0,8
22,926,0.189873,0,8
22,927,0.201553,0,8
22,928,0.208905,0,8
22,929,0.183583,0,8
22,930,0.187190,0,8
22,931,0.187276,0,8
22,932,0.186203,0,8
22,933,0.189440,0,8
22,934,0.181882,0,8
22,935,0.187033,0,8
22,936,0.187683,0,8
22,937,0.188043,0,8
22,938,0.197757,0,8
22,939,0.197898,0,8
22,940,0.191090,0,8
22,941,0.201198,0,8
22,942,0.186770,0,8
22,943,0.191445,0,8
22,944,0.191427,0,8
22,945,0.195183,0,8
22,946,0.181863,0,8
22,947,0.189824,0,8
22,948,0.190497,0,8
22,949,0.187495,0,8
22,950,0.187752,1,8
22,951,0.196787,0,8
22,952,0.181683,0,8
22,953,0.195384,0,8
22,954,0.190758,0,8
22,955,0.183091,0,8
22,956,0.181544,0,8
22,957,0.189341,0,8
22,958,0.188776,0,8
22,959,0.194397,0,8
22,960,0.191651,0,8
22,961,0.191202,0,8
22,962,0.188367,0,8
22,963,0.192174,0,8
22,964,0.197075,0,8
22,965,0.188593,0,8
22,966,0.181001,0,8
22,967,0.181098,0,8
22,968,0.191980,0,8
22,969,0.201177,0,8
22,970,0.189569,0,8
22,971,0.187250,0,8
22,972,0.187310,0,8
22,973,0.195801,0,8
22,974,0.189953,0,8
22,975,0.185011,0,8
22,976,0.189193,0,8
22,977,0.187739,0,8
22,978,0.186315,0,8
22,979,0.186603,0,8
22,980,0.195136,0,8
22,981,0.200983,0,8
22,982,0.192519,0,8
22,983,0.189600,0,8
22,984,0.196949,0,8
22,985,0.199090,0,8
22,986,0.184583,0,8
22,987,0.181710,0,8
22,988,0.182337,0,8
22,989,0.194048,0,8
22,990,0.200469,0,8
22,991,0.192944,1,8
22,992,0.189651,0,8
22,993,0.189630,0,8
22,994,0.185870,0,8
22,995,0.185931,0,8
22,996,0.191111,0,8
22,997,0.183870,0,8
22,998,0.183293,0,8
22,999,0.189252,0,8
22,1000,0.188322,0,8
22,1001,0.185286,0,8
22,1002,0.183601,0,8
22,1003,0.192580,0,8
22,1004,0.194138,0,8
22,1005,0.184615,0,8
22,1006,0.183964,0,8
22,1007,0.201304,0,8
22,1008,0.191374,0,8
22,1009,0.190202,0,8
22,1010,0.225014,0,8
22,1011,0.194080,0,8
22,1012,0.197206,0,8
22,1013,0.190127,0,8
22,1014,0.187343,0,8
22,1015,0.188828,0,8
22,1016,0.199557,0,8
22,1017,0.192341,0,8
22,1018,0.180190,0,8
22,1019,0.187778,0,8
22,1020,0.188257,0,8
22,1021,0.231445,1,8
22,1022,0.201326,0,8
22,1023,0.187913,0,8
22,1024,0.191711,0,8
22,1025,0.187334,0,8
22,1026,0.190240,0,8
22,1027,0.190969,0,8
22,1028,0.196997,0,8
22,1029,0.195657,0,8
22,1030,0.181501,0,8
22,1031,0.193919,0,8
22,1032,0.184670,0,8
22,1033,0.211961,0,8
22,1034,0.188322,0,8
22,1035,0.179462,0,8
22,1036,0.186483,0,8
22,1037,0.194828,0,8
22,1038,0.196516,0,8
22,1039,0.194088,0,8
22,1040,0.190891,0,8
22,1041,0.189543,0,8
22,1042,0.184096,0,8
22,1043,0.186932,0,8
22,1044,0.194697,0,8
22,1045,0.182594,0,8
22,1046,0.194069,0,8
22,1047,0.182820,0,8
22,1048,0.189139,0,8
22,1049,0.194656,0,8
22,1050,0.196238,0,8
22,1051,0.187396,0,8
22,1052,0.183017,0,8
22,1053,0.186588,0,8
22,1054,0.188718,0,8
22,1055,0.187590,0,8
22,1056,0.194165,0,8
22,1057,0.196357,0,8
22,1058,0.191009,0,8
22,1059,0.192017,0,8
22,1060,0.189439,0,8
22,1061,0.188196,0,8
22,1062,0.183269,0,8
22,1063,0.189154,0,8
22,1064,0.204204,0,8
22,1065,0.201650,0,8
22,1066,0.184124,0,8
22,1067,0.182311,0,8
