edgebits,nonce,seconds,found,threads
26,319,3.194731,0,8
26,320,3.198458,0,8
26,321,3.195049,0,8
26,322,3.162428,0,8
26,323,3.172581,0,8
26,324,3.207750,0,8
26,325,3.164361,0,8
26,326,3.146212,0,8
26,327,4.623157,0,8
26,328,5.717543,0,8
26,329,5.558471,0,8
26,330,3.404886,0,8
26,331,4.496125,0,8
26,332,4.105856,0,8
26,333,3.181839,0,8
26,334,3.192152,0,8
26,335,3.223124,0,8
26,336,3.224586,0,8
26,337,3.186907,0,8
26,338,3.170256,0,8
26,339,3.146099,0,8
26,340,3.177635,0,8
26,341,3.145690,0,8
26,342,3.175115,0,8
26,343,3.207122,0,8
26,344,3.213327,0,8
26,345,3.182425,0,8
26,346,3.221958,0,8
26,347,3.179530,0,8
26,348,3.175918,0,8
26,349,3.199435,0,8
26,350,3.147884,0,8
26,351,3.172850,0,8
26,352,3.224075,0,8
26,353,3.172349,0,8
26,354,3.159276,0,8
26,355,3.168826,0,8
26,356,3.192126,0,8
26,357,3.127786,0,8
26,358,3.175362,0,8
26,359,3.178080,0,8
26,360,3.161276,0,8
26,361,3.181886,0,8
26,362,3.189902,0,8
26,363,3.180469,0,8
26,364,3.168403,0,8
26,365,3.184108,0,8
26,366,3.170360,0,8
26,367,3.190931,0,8
26,368,3.244619,0,8
26,369,3.191177,0,8
26,370,3.165489,0,8
26,371,3.191995,0,8
26,372,3.156582,0,8
26,373,3.168917,0,8
26,374,3.190129,0,8
26,375,3.213231,0,8
26,376,3.181138,0,8
26,377,3.157223,0,8
26,378,3.184205,0,8
26,379,3.115786,0,8
26,380,3.166078,0,8
26,381,3.187454,0,8
26,382,3.159049,0,8
26,383,3.163003,0,8
26,384,3.127676,0,8
26,385,3.158534,0,8
26,386,3.180331,0,8
26,387,3.211375,0,8
26,388,3.172510,0,8
26,389,3.160570,0,8
26,390,3.194147,0,8
26,391,3.192127,0,8
26,392,3.182443,0,8
26,393,3.226977,0,8
26,394,3.170314,0,8
26,395,3.172645,0,8
26,396,3.173116,0,8
26,397,3.220536,0,8
26,398,3.177001,0,8
26,399,3.168864,0,8
26,400,3.203859,0,8
26,401,3.158183,0,8
26,402,3.194933,0,8
26,403,3.229355,1,8
26,404,3.152927,0,8
26,405,3.191258,0,8
26,406,3.191435,0,8
26,407,3.154197,0,8
26,408,3.160976,0,8
26,409,3.163790,0,8
26,410,3.196065,0,8
26,411,3.163774,0,8
26,412,3.195130,0,8
26,413,3.152516,0,8
26,414,3.181154,0,8
26,415,3.209965,0,8
26,416,3.169192,0,8
26,417,3.171124,0,8
26,418,3.155004,0,8
26,419,3.192933,0,8
26,420,3.251077,0,8
26,421,3.253067,0,8
26,422,3.208658,0,8
26,423,3.198951,0,8
26,424,3.161697,0,8
26,425,3.199292,0,8
26,426,3.193051,0,8
26,427,3.144637,0,8
26,428,3.188876,0,8
26,429,3.201712,0,8
26,430,3.198460,0,8
26,431,3.219027,0,8
26,432,3.161934,0,8
26,433,3.200216,0,8
26,434,3.192242,0,8
26,435,3.157440,0,8
26,436,3.174179,0,8
26,437,3.181152,0,8
26,438,3.210142,0,8
26,439,3.188775,0,8
26,440,3.200698,0,8
26,441,3.171362,0,8
26,442,3.168592,0,8
26,443,3.160546,0,8
26,444,3.232533,0,8
26,445,3.179399,0,8
26,446,3.158109,0,8
26,447,3.179064,0,8
26,448,3.221392,0,8
26,449,3.210890,0,8
26,450,3.196607,0,8
26,451,3.176344,0,8
26,452,3.177053,0,8
26,453,3.188342,0,8
26,454,3.163115,0,8
26,455,3.163052,0,8
26,456,3.171867,0,8
26,457,3.176834,0,8
26,458,3.206632,0,8
26,459,3.214750,0,8
26,460,3.144461,0,8
26,461,3.194184,0,8
26,462,3.201844,0,8
26,463,3.173108,0,8
26,464,3.164702,0,8
26,465,3.164019,0,8
26,466,3.206068,0,8
26,467,3.202046,0,8
26,468,3.165226,0,8
26,469,3.195151,0,8
26,470,3.190377,0,8
26,471,3.178888,0,8
26,472,3.171551,0,8
26,473,3.154784,0,8
26,474,3.162030,0,8
26,475,3.226306,0,8
26,476,3.158663,0,8
26,477,3.165828,0,8
26,478,3.211647,0,8
26,479,3.166308,0,8
26,480,3.186408,0,8
26,481,3.203751,0,8
26,482,3.168343,0,8
26,483,3.183817,0,8
26,484,3.189032,0,8
26,485,3.171199,0,8
26,486,3.168862,0,8
26,487,3.175036,0,8
26,488,3.197948,0,8
26,489,3.162871,0,8
26,490,3.138648,0,8
26,491,3.205724,0,8
26,492,3.151389,0,8
26,493,3.171637,0,8
26,494,3.200632,0,8
26,495,3.160076,0,8
26,496,3.194662,0,8
26,497,3.214671,0,8
26,498,3.175931,0,8
26,499,3.162599,0,8
