edgebits,nonce,seconds,found,device,cycle
24,0,0.182706,0,0,
24,1,0.180098,0,0,
24,2,0.185324,0,0,
24,3,0.185769,0,0,
24,4,0.104731,0,0,
24,5,0.101291,0,0,
24,6,0.072680,0,0,
24,7,0.047978,0,0,
24,8,0.042065,0,0,
24,9,0.041642,0,0,
24,10,0.043466,0,0,
24,11,0.042387,0,0,
24,12,0.041266,0,0,
24,13,0.038844,0,0,
24,14,0.038505,0,0,
24,15,0.041209,0,0,
24,16,0.036772,0,0,
24,17,0.037216,0,0,
24,18,0.038333,0,0,
24,19,0.037588,0,0,
24,20,0.037341,0,0,
24,21,0.040347,0,0,
24,22,0.037208,0,0,
24,23,0.037911,0,0,
24,24,0.038782,0,0,
24,25,0.036995,0,0,
24,26,0.036961,0,0,
24,27,0.037962,0,0,
24,28,0.036518,0,0,
24,29,0.038408,0,0,
24,30,0.038728,0,0,
24,31,0.035849,0,0,
24,32,0.038728,0,0,
24,33,0.036415,0,0,
24,34,0.037928,0,0,
24,35,0.037572,0,0,
24,36,0.038088,0,0,
24,37,0.036934,0,0,
24,38,0.037112,0,0,
24,39,0.038021,0,0,
24,40,0.036238,0,0,
24,41,0.035281,0,0,
24,42,0.036543,0,0,
24,43,0.037433,0,0,
24,44,0.036767,0,0,
24,45,0.038521,0,0,
24,46,0.038114,0,0,
24,47,0.037826,0,0,
24,48,0.038921,0,0,
24,49,0.037344,0,0,
24,50,0.038423,0,0,
24,51,0.039305,0,0,
24,52,0.038477,1,0,89258 b30dd edde9 1334d6 14e9a3 171559 18fa24 20ea43 243766 4126e1 44906f 49e1c9 4a27bc 4ccc6c 5146fe 5940f0 601a0e 614bf9 631290 646892 67a587 67e1d5 686f64 6aad5f 6e291e 6e5a7a 86ca6b 933a8c 9503a2 9d93ba a55951 ad0186 aef7dd b4c6bf c42c31 c71315 cff1a5 d301fe dd5f91 e1b2d2 ebfc55 f49525
24,53,0.041027,1,0,5a2c8 f876f 177a8a 19a63e 1abd6c 211dd3 24ed18 3904d8 397030 43ab35 46b985 50cf7d 5904d7 5fbc8f 745343 746b14 75a482 7c13c6 837d92 84ea5a 86f13e 8ca35d 991f63 9f26c6 a6e22a a7b56c a8d502 b083b5 b0e99c b35593 b43285 b6ab08 c12477 cf8e7a d21a6d d8952c dbaa38 e7083c e9b427 eb4d1e f7cf4d f9d533
24,54,0.035592,0,0,
24,55,0.036045,0,0,
24,56,0.036716,0,0,
24,57,0.036274,0,0,
24,58,0.037720,0,0,
24,59,0.036504,0,0,
24,60,0.036557,0,0,
