edgebits,nonce,seconds,found,device,cycle
22,0,0.052864,0,0,
22,1,0.052838,0,0,
22,2,0.051778,0,0,
22,3,0.050614,0,0,
22,4,0.050993,0,0,
22,5,0.049653,0,0,
22,6,0.055599,1,0,483 3573f 80ad2 961ce a6b58 ddf4c e1937 f1106 10efcf 1146f0 1173a5 12275e 142d1e 15663e 16e8e5 170d22 176759 19091f 199dc7 1a4315 1c853b 1e5fa0 1f2e79 21243c 21a425 232713 24f87e 25b5e0 25c3ca 291b44 2958d2 2accc5 2bbdf8 2eb6df 2f0ded 2fa265 33a020 376e94 3a0896 3eaa5b 3f00eb 3fa0f7
22,7,0.053342,0,0,
22,8,0.052757,0,0,
22,9,0.051387,0,0,
22,10,0.053025,0,0,
22,11,0.050988,0,0,
22,12,0.053855,0,0,
22,13,0.050873,0,0,
22,14,0.050677,0,0,
22,15,0.054767,0,0,
22,16,0.049590,0,0,
22,17,0.027875,0,0,
22,18,0.026946,0,0,
22,19,0.027272,0,0,
22,20,0.023295,0,0,
22,21,0.020295,0,0,
22,22,0.019153,0,0,
22,23,0.016213,0,0,
22,24,0.014164,1,0,2ad48 361a5 66d4a 6d2aa 79402 8655f a56c0 b9815 d2f5c e368b eb851 11aad6 12a8c1 172027 19a141 19e0ac 1b7957 1b874b 1b9465 1c7c72 1cc3a6 1ff9cf 20f90d 227d73 22d41e 2306d3 24ffe0 25a1a8 26ad69 270da0 2a2fa2 2e3335 2f5e2d 3318f2 335927 348e36 34bbdf 356a36 39245a 3ae4d2 3cb465 3dce03
22,25,0.012716,0,0,
22,26,0.011671,0,0,
22,27,0.011584,0,0,
22,28,0.010840,0,0,
22,29,0.012249,0,0,
22,30,0.012358,0,0,
22,31,0.011137,0,0,
22,32,0.011827,0,0,
22,33,0.010624,0,0,
22,34,0.010655,0,0,
22,35,0.010350,0,0,
22,36,0.010002,0,0,
22,37,0.009837,0,0,
22,38,0.010218,0,0,
22,39,0.010066,0,0,
22,40,0.010141,0,0,
22,41,0.010667,0,0,
22,42,0.009997,0,0,
22,43,0.010080,0,0,
22,44,0.010417,0,0,
22,45,0.010994,0,0,
22,46,0.009449,0,0,
22,47,0.010710,0,0,
22,48,0.011785,0,0,
22,49,0.010630,0,0,
22,50,0.010579,0,0,
22,51,0.010628,0,0,
22,52,0.009801,0,0,
22,53,0.010049,0,0,
22,54,0.011595,1,0,d4a6 23f05 4af54 659e3 6c083 81d6d 8de26 a1f1b dccbe ed326 f988c fc699 143899 153654 1585f0 193eb8 195b16 1b63f9 1bf878 1ef7a0 23a359 251c47 254821 25c137 25e956 2809f5 29b5b6 2ae37a 2b8cc0 2f916a 2ff673 33694e 33fb03 3624a9 364ba7 368de3 369c21 3706bf 3790aa 39570e 3a6dab 3f598e
22,55,0.009391,0,0,
22,56,0.010184,0,0,
22,57,0.010599,0,0,
22,58,0.010111,0,0,
22,59,0.009294,0,0,
22,60,0.009683,0,0,
22,61,0.008860,0,0,
22,62,0.011321,1,0,18bd9 2bbd2 51ffa 84f33 8608f 8d119 cc18d 10c8cc 12781d 12da4c 15c98e 161181 162f38 16dfec 17474f 19ac7d 1a7302 1b6277 1fd37d 21446b 2168c4 253984 25ca59 26b0fa 28db0c 2aedcc 2cca61 2d431d 2da12c 2dcc83 2f11e9 2fdcfb 2fe146 30bcb0 350303 38a970 3c22e9 3c77c1 3d5a99 3ebdb0 3f46f9 3f4be1
22,63,0.010674,0,0,
22,64,0.009925,0,0,
22,65,0.009723,0,0,
22,66,0.010115,0,0,
22,67,0.009872,0,0,
22,68,0.010001,0,0,
22,69,0.009506,0,0,
22,70,0.009032,0,0,
22,71,0.009143,0,0,
22,72,0.010388,0,0,
22,73,0.009860,0,0,
22,74,0.009744,0,0,
22,75,0.009999,0,0,
22,76,0.009051,0,0,
22,77,0.009935,0,0,
22,78,0.009886,0,0,
22,79,0.010524,0,0,
22,80,0.009928,0,0,
22,81,0.009944,0,0,
22,82,0.009818,0,0,
22,83,0.009460,0,0,
22,84,0.009633,0,0,
22,85,0.009885,0,0,
22,86,0.010004,0,0,
22,87,0.009740,0,0,
22,88,0.010732,0,0,
22,89,0.009640,0,0,
22,90,0.010275,0,0,
22,91,0.009676,0,0,
22,92,0.009718,0,0,
22,93,0.009164,0,0,
