edgebits,nonce,seconds,found,device,cycle
27,0,0.551391,0,0,
27,1,0.552090,0,0,
27,2,0.548572,0,0,
27,3,0.545216,0,0,
27,4,0.545156,0,0,
27,5,0.541612,0,0,
27,6,0.548076,0,0,
27,7,0.539539,0,0,
27,8,0.550290,0,0,
27,9,0.547729,0,0,
27,10,0.552626,0,0,
27,11,0.548347,0,0,
27,12,0.550278,0,0,
27,13,0.549416,0,0,
27,14,0.546302,0,0,
27,15,0.543488,0,0,
27,16,0.548930,0,0,
27,17,0.553917,0,0,
27,18,0.549824,0,0,
27,19,0.549393,0,0,
27,20,0.547172,0,0,
27,21,0.544138,0,0,
27,22,0.549542,0,0,
27,23,0.550941,0,0,
27,24,0.547384,0,0,
27,25,0.543415,0,0,
27,26,0.551276,0,0,
27,27,0.548010,0,0,
27,28,0.546083,0,0,
27,29,0.547425,0,0,
27,30,0.550994,0,0,
27,31,0.547595,0,0,
27,32,0.550457,0,0,
27,33,0.544315,0,0,
27,34,0.547209,0,0,
27,35,0.546025,0,0,
27,36,0.554709,0,0,
27,37,0.544395,0,0,
27,38,0.548181,0,0,
27,39,0.545613,0,0,
27,40,0.551872,0,0,
27,41,0.544855,0,0,
27,42,0.550442,0,0,
27,43,0.546167,0,0,
27,44,0.544600,0,0,
27,45,0.543019,0,0,
27,46,0.550238,0,0,
27,47,0.543319,0,0,
27,48,0.545237,0,0,
27,49,0.544290,0,0,
27,50,0.544743,0,0,
27,51,0.546774,0,0,
27,52,0.547267,0,0,
27,53,0.544228,0,0,
27,54,0.553164,0,0,
27,55,0.547602,0,0,
27,56,0.552405,0,0,
27,57,0.548234,0,0,
27,58,0.544958,0,0,
27,59,0.537678,0,0,
27,60,0.547079,0,0,
27,61,0.540071,0,0,
27,62,0.547888,0,0,
27,63,0.551066,0,0,
27,64,0.547556,0,0,
27,65,0.549465,1,0,618b61 672015 72a32d 861271 a4f4a6 14fbd1f 1b4c9bf 1d09fe1 20221ee 2215534 261f3dc 26a8248 308bae3 3994924 3a75480 3c99aa3 3d242fa 3e2c40c 40395f5 4145ea1 41bcae2 4219661 455c164 46e303c 488cca8 514bc71 53dfa46 55f469a 569ec62 5a2247d 5aae063 6045497 66e2ba4 678d86f 68670ca 697d6ba 6e44171 706578a 76a72f6 7901409 7a23594 7b04274
27,66,0.547346,0,0,
27,67,0.549798,0,0,
27,68,0.550962,0,0,
27,69,0.542135,0,0,
27,70,0.547305,0,0,
27,71,0.550566,0,0,
27,72,0.543289,0,0,
27,73,0.545726,0,0,
27,74,0.545241,0,0,
27,75,0.548173,0,0,
27,76,0.553799,0,0,
27,77,0.540777,0,0,
27,78,0.551094,0,0,
27,79,0.548185,0,0,
27,80,0.545247,0,0,
27,81,0.551675,0,0,
27,82,0.540991,0,0,
27,83,0.547135,0,0,
27,84,0.548544,0,0,
27,85,0.548641,0,0,
27,86,0.548918,0,0,
27,87,0.543767,0,0,
27,88,0.551234,0,0,
27,89,0.545156,0,0,
27,90,0.546652,0,0,
27,91,0.549195,0,0,
27,92,0.549021,0,0,
27,93,0.543980,0,0,
27,94,0.550880,0,0,
27,95,0.547351,0,0,
27,96,0.548660,0,0,
27,97,0.551720,0,0,
27,98,0.543110,0,0,
27,99,0.549603,0,0,
27,100,0.549107,1,0,8806 3d81fb 469b58 4d618d e25aaa 10ed5c8 137881b 154902d 155ca7d 16f2b25 173b022 184953d 1a5af9e 23bb3fc 23f7fce 2724bb2 2d2cb1f 2f62a2a 30ef771 35b3de0 38d340d 407fa11 475336d 518dc8c 51c5cca 52a603f 5526568 568da62 56a976f 5ae88bd 5c19119 5f42567 613fb09 62c4b16 6510416 65d5e93 67ef456 6ace45c 6c6054a 6db35dd 7c8c9df 7db364a
27,101,0.550781,0,0,
27,102,0.552798,0,0,
27,103,0.549550,0,0,
27,104,0.551125,0,0,
27,105,0.542073,0,0,
27,106,0.549578,0,0,
27,107,0.539734,0,0,
27,108,0.544298,0,0,
27,109,0.540420,0,0,
27,110,0.550392,0,0,
27,111,0.547769,0,0,
27,112,0.551747,0,0,
27,113,0.547926,0,0,
27,114,0.542804,0,0,
27,115,0.544638,0,0,
27,116,0.552934,0,0,
27,117,0.547354,0,0,
27,118,0.543395,0,0,
27,119,0.548323,0,0,
27,120,0.548096,0,0,
