edgebits,nonce,seconds,found,device,cycle
29,0,2.382729,0,0,
29,1,2.401788,0,0,
29,2,2.385047,0,0,
29,3,2.393404,0,0,
29,4,2.399441,0,0,
29,5,2.392626,0,0,
29,6,2.395525,0,0,
29,7,2.392244,0,0,
29,8,2.399868,0,0,
29,9,2.400889,0,0,
29,10,2.382385,0,0,
29,11,2.394556,0,0,
29,12,2.393677,0,0,
29,13,2.397000,0,0,
29,14,2.385951,0,0,
29,15,2.388923,0,0,
29,16,2.410823,1,0,e21e8 6a5f34 1099f88 1488ca0 1fdcf96 2181078 21f3083 281f25e 36c0b10 41215a3 443d634 58ed070 71bc5f1 738c3ff 794c17f 90ab795 945ac77 a34998f a9ca070 b684bf2 c6ba3e7 d4666c2 df1e0ac e8c15f1 e8e2b39 f7ce781 1148fd12 125875cd 1281a052 12dcb708 13b74deb 15d7ba1d 15e2119f 1689ba67 170328b9 17806bd0 1904e0e2 198c7763 1c043478 1dc54c77 1e194399 1fef6523
29,17,2.384135,0,0,
29,18,2.387583,0,0,
29,19,2.395343,0,0,
29,20,2.392044,0,0,
29,21,2.388319,0,0,
29,22,2.378145,0,0,
29,23,2.388786,0,0,
29,24,2.386111,0,0,
29,25,2.401029,0,0,
29,26,2.388189,0,0,
29,27,2.411996,0,0,
29,28,2.386454,0,0,
29,29,2.378561,0,0,
29,30,2.381988,0,0,
29,31,2.397714,0,0,
29,32,2.402692,0,0,
29,33,2.394199,0,0,
29,34,2.391239,0,0,
29,35,2.390750,0,0,
29,36,2.388458,0,0,
29,37,2.383450,0,0,
29,38,2.411972,0,0,
29,39,2.387782,0,0,
29,40,2.398162,0,0,
29,41,2.402053,0,0,
29,42,2.395391,0,0,
29,43,2.394954,0,0,
29,44,2.386092,0,0,
29,45,2.387907,0,0,
29,46,2.386419,0,0,
29,47,2.383368,0,0,
29,48,2.387256,0,0,
29,49,2.398424,0,0,
29,50,2.386281,0,0,
29,51,2.391771,0,0,
29,52,2.390361,0,0,
29,53,2.395179,0,0,
29,54,2.384063,0,0,
29,55,2.396447,0,0,
29,56,2.393094,0,0,
29,57,2.389402,0,0,
29,58,2.389148,0,0,
29,59,2.378114,0,0,
29,60,2.392392,0,0,
29,61,2.404486,0,0,
29,62,2.390151,0,0,
29,63,2.379898,0,0,
29,64,2.391726,0,0,
29,65,2.394141,0,0,
29,66,2.379053,0,0,
29,67,2.380111,0,0,
29,68,2.393472,0,0,
29,69,2.391966,0,0,
29,70,2.386138,0,0,
29,71,2.383686,0,0,
29,72,2.398097,0,0,
29,73,2.404250,0,0,
29,74,2.372338,0,0,
29,75,2.395688,0,0,
29,76,2.382168,0,0,
29,77,2.387687,0,0,
29,78,2.376119,0,0,
29,79,2.384306,0,0,
29,80,2.384963,0,0,
29,81,2.388235,0,0,
29,82,2.394054,0,0,
29,83,2.389558,0,0,
29,84,2.386568,0,0,
29,85,2.388878,0,0,
29,86,2.404177,0,0,
29,87,2.389391,0,0,
29,88,2.401328,0,0,
29,89,2.397068,0,0,
29,90,2.376296,0,0,
29,91,2.382275,0,0,
29,92,2.393351,0,0,
29,93,2.388443,0,0,
29,94,2.388134,0,0,
29,95,2.378017,0,0,
29,96,2.390822,0,0,
29,97,2.392572,0,0,
29,98,2.392562,0,0,
29,99,2.402078,0,0,
29,100,2.392514,0,0,
29,101,2.400336,0,0,
29,102,2.386046,0,0,
29,103,2.395754,0,0,
29,104,2.390145,0,0,
29,105,2.383536,0,0,
29,106,2.387137,0,0,
29,107,2.397361,0,0,
29,108,2.378741,0,0,
29,109,2.401312,0,0,
29,110,2.395668,0,0,
29,111,2.399270,0,0,
29,112,2.396748,0,0,
29,113,2.392697,0,0,
29,114,2.399479,0,0,
29,115,2.384825,0,0,
29,116,2.386527,0,0,
29,117,2.390138,0,0,
29,118,2.377208,0,0,
29,119,2.379935,0,0,
29,120,2.387162,0,0,
29,121,2.392286,0,0,
29,122,2.390352,0,0,
29,123,2.392188,0,0,
29,124,2.386913,0,0,
29,125,2.382053,0,0,
29,126,2.374291,0,0,
29,127,2.378396,0,0,
29,128,2.384121,0,0,
29,129,2.391419,0,0,
29,130,2.372726,0,0,
29,131,2.388475,0,0,
29,132,2.393434,0,0,
29,133,2.392570,0,0,
29,134,2.391550,0,0,
29,135,2.394666,0,0,
29,136,2.385077,0,0,
29,137,2.383624,0,0,
29,138,2.392301,0,0,
29,139,2.400475,0,0,
29,140,2.393525,0,0,
29,141,2.394742,0,0,
29,142,2.392614,0,0,
29,143,2.382733,0,0,
29,144,2.383625,0,0,
29,145,2.408521,0,0,
29,146,2.398176,0,0,
29,147,2.398670,0,0,
29,148,2.400772,0,0,
29,149,2.387644,0,0,
29,150,2.387512,0,0,
29,151,2.438342,1,0,248221 105525f 1357d35 2bb861e 2ed3bbb 31d5288 34c8a92 3c72d1a 4a5d667 4ce82f8 6b2a718 6cae91a 7c40dc1 7cc88e1 9c0f08e ce4bed0 dabb17e e62eb16 f3ff632 f77513a 113cb74b 11ea0d98 14055bc6 155576da 157a90f4 1718731a 176ccfc0 17df4a08 17eef4ad 1881feef 18a90067 18f98fc0 1952a6a1 19734dc4 19b59da2 1a1829d9 1af8d1b6 1d1982af 1d23cb78 1d53bfa0 1efea232 1f134dfe
29,152,2.391146,0,0,
29,153,2.382140,0,0,
29,154,2.392528,0,0,
29,155,2.410917,0,0,
29,156,2.397477,0,0,
29,157,2.382861,0,0,
29,158,2.384954,0,0,
29,159,2.373175,0,0,
29,160,2.396363,0,0,
29,161,2.390507,0,0,
29,162,2.403156,0,0,
29,163,2.388526,0,0,
